time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1582915074,35.20502867,-97.43215198,322.2,6.7916565,3,318,0.316142589,2.577041149,9.824370384,0
1582915075,35.20508491,-97.43220086,321.7,7.3302455,3,318,0.282612324,2.299218893,9.316626549,0
1582915076,35.20513615,-97.43226002,318.2,7.6100593,3,318,0.704135776,2.28484869,9.35494709,0
1582915077,35.20519083,-97.43231528,317.8,7.6301045,3,318,1.288520575,1.470542073,9.441167831,0
1582915078,35.20524163,-97.43236688,319.7,7.370108,3,318,-0.732876003,1.88248539,10.4087553,0
1582915079,35.20528759,-97.4324136,322,6.5400305,3,318,-0.646655321,2.189048052,9.996811867,0
1582915080,35.20532784,-97.43245546,318.6,5.7000084,3,318,-1.714834094,2.011816502,9.330996513,0
1582915081,35.20536067,-97.43249474,311.9,4.883319,3,318,-1.647773504,2.131567478,10.69615746,0
1582915082,35.20538632,-97.43252844,295,4.3107424,3,318,-0.996328175,2.150727749,9.656719208,0
1582915083,35.20539654,-97.43255283,276,3.163321,3,319,-0.114960939,2.692002058,9.771679878,0
1582915084,35.20539165,-97.4325702,261,2.165664,3,319,0.723295927,2.629731655,9.757309914,0
1582915086,35.20538484,-97.43258723,245.8,0.7905694,3,319,0.670605481,2.62015152,9.771679878,0
1582915090,35.20537382,-97.4325913,248.1,0.55036354,3,319,1.499282241,4.157753944,9.278306007,0
1582915091,35.2053706,-97.43261093,265,1.8916924,3,319,2.246528387,3.630849838,9.441167831,0
1582915092,35.20537966,-97.43264992,290.6,3.490358,3,319,2.715952158,3.199746132,9.54654789,0
1582915093,35.20540768,-97.4326907,319.9,4.5013885,3,318,1.647773504,3.357817411,9.436377525,0
1582915094,35.20545038,-97.43272479,334.2,5.1104794,3,319,0.057480469,3.913462162,10.00639248,0
1582915095,35.20550295,-97.43275062,333,6.171167,3,319,0.014370117,3.568579197,9.651928902,0
1582915096,35.20555258,-97.43279276,331.7,7.1810026,3,319,0.22513184,3.511098862,9.733359337,0
1582915097,35.20561694,-97.43283796,331.4,8.050752,3,319,0.038320314,3.372187614,9.436377525,0
1582915098,35.20568808,-97.43289051,331,8.820816,3,319,0.081430666,2.936294079,10.17883301,0
1582915099,35.20575939,-97.43293937,331.3,9.300651,3,321,-0.479003936,2.385439634,8.895102501,0
1582915100,35.20583318,-97.43299336,330.9,9.890728,3,321,-0.435893565,3.71707058,9.158555031,0
1582915101,35.20591299,-97.43305284,330.5,10.550474,3,321,-0.244292006,3.755390882,10.44228554,0
1582915102,35.2060048,-97.43311603,329.5,11.52004,3,320,-0.383203149,2.974614382,9.54654789,0
1582915103,35.20609765,-97.43318931,328,12.190102,3,319,0.148491219,2.921923876,11.18953133,0
1582915104,35.20619302,-97.43326911,328.6,12.610777,3,319,0.387993187,2.926713943,9.436377525,0
1582915105,35.20629638,-97.43334096,330.5,13.02065,3,320,0.143701181,2.246528387,8.732241631,0
1582915106,35.20640192,-97.4334063,332.1,12.971392,3,321,0.162861332,-0.220341802,10.34169483,0
1582915107,35.20648323,-97.43345946,333,10.820559,3,321,0.344882816,2.711162329,9.580078125,0
1582915108,35.20655315,-97.43350062,332.4,9.250438,3,320,0.172441408,3.22369647,9.704619408,0
1582915109,35.20663121,-97.4335499,332.4,9.700253,3,320,0.114960939,2.428550005,9.838740349,0
1582915110,35.20670696,-97.43360649,332.5,9.770513,3,320,0.210761726,2.232158184,9.718989372,0
1582915111,35.20677937,-97.43365526,332.9,9.610005,3,320,0.330512702,2.720742226,10.09261227,0
1582915112,35.20685723,-97.43370005,333,9.60002,3,320,0.129331067,2.428550005,9.862690926,0
1582915113,35.2069392,-97.43375431,332.5,9.870182,3,320,0.498164088,1.125659227,9.742939949,0
1582915114,35.20700885,-97.43380208,332.5,8.890051,3,320,0.014370117,0.407153338,9.901011467,0
1582915115,35.2070598,-97.43383835,332.1,7.02,3,320,0.325722665,0.23471193,10.00160217,0
1582915116,35.2071001,-97.433864,332.1,5.02001,3,321,0.205971688,0.886157274,10.43749523,0
1582915117,35.20712895,-97.43388312,332.1,3.150016,3,320,0.100590825,1.111289144,9.896221161,0
1582915118,35.20714012,-97.43389115,332.1,1.84,3,320,0.2921924,2.030976534,9.690249443,0
1582915120,35.20715291,-97.43391424,332.1,1.0523306,3,320,0.172441408,2.567461014,9.800420761,0
1582915121,35.20716531,-97.43391927,332.2,1.2701575,3,320,0.162861332,2.988984585,9.656719208,0
1582915122,35.20717588,-97.43393063,332.4,1.46,3,320,0.191601574,3.008144617,9.699829102,0
1582915123,35.2071944,-97.43394211,332.6,2.220563,3,319,0.047900394,2.074086905,9.589658737,0
1582915124,35.20721194,-97.43395194,332.8,1.990025,3,319,0.22513184,3.894301891,9.54654789,0
1582915125,35.20722738,-97.4339618,332.9,2.100214,3,319,0.143701181,3.994892836,9.699829102,0
1582915126,35.2072538,-97.43397843,333,3.4900143,3,319,0.172441408,3.832031488,9.364526749,0
1582915127,35.20730153,-97.43401172,333,5.0800095,3,319,0.105380863,4.16254425,9.623188972,0
1582915128,35.20735455,-97.4340453,333.2,6.5400686,3,319,0.158071294,3.970942497,9.963281631,0
1582915129,35.20742208,-97.43408352,333.2,8.01,3,322,-0.052690431,3.937412262,9.148975372,0
1582915130,35.20750049,-97.43413381,333,9.540131,3,320,0.464633822,3.482358456,9.077124596,0
1582915131,35.20758668,-97.43418658,332.7,10.780116,3,320,0.158071294,3.348237514,9.239985466,0
1582915132,35.20768191,-97.43424653,332.3,11.800038,3,320,0.076640628,3.376977682,9.757309914,0
1582915133,35.20778486,-97.43431065,332.3,12.890062,3,320,0.320932627,2.969824314,10.09261227,0
1582915134,35.20789838,-97.43438031,332.6,13.820032,3,320,0.143701181,3.027304888,9.460327148,0
1582915135,35.2080119,-97.43444893,332.9,14.320014,3,320,0.42631349,2.979404449,8.899892807,0
1582915136,35.20812741,-97.43452215,332.9,14.800085,3,320,-0.119750984,2.145937681,8.943003654,0
1582915137,35.20825093,-97.43459771,332.8,15.200004,3,321,0.158071294,2.222578287,10.42312527,0
1582915138,35.20837008,-97.43466984,332.5,15.11,3,321,0.253872067,2.993774652,9.493857384,0
1582915139,35.20849223,-97.43474562,332.4,15.12,3,322,0.124541022,2.203418016,10.80632877,0
1582915140,35.20861386,-97.43482536,332.5,15.340053,3,322,0.277822286,2.05971694,10.0255518,0
1582915141,35.208736,-97.43490575,332.8,15.420116,3,321,0.637075245,2.715952158,9.249566078,0
1582915142,35.20885525,-97.43498732,333,15.360117,3,321,-0.383203149,2.011816502,10.6865778,0
1582915143,35.20897636,-97.43506328,333.2,15.24,3,321,0.038320314,2.131567478,9.819580078,0
1582915144,35.20909871,-97.43514886,332.5,15.060083,3,321,-0.067060553,2.155517578,9.776470184,0
1582915145,35.20922438,-97.43522099,332.4,15.050163,3,321,-0.091010749,2.007026434,9.388477325,0
1582915146,35.20934821,-97.43529862,332.5,14.9400835,3,320,0.081430666,2.256108522,9.407637596,0
1582915147,35.20946702,-97.43537387,332.6,14.910214,3,320,0.076640628,2.567461014,9.556128502,0
1582915148,35.20958531,-97.43544848,332.7,14.78003,3,320,-0.057480469,2.433339834,9.795630455,0
1582915149,35.20970669,-97.43551965,332.8,14.590086,3,320,-1.049018621,2.227368355,9.718989372,0
1582915150,35.20982424,-97.43559062,332.5,14.580124,3,320,-0.383203149,1.489702225,9.584868431,0
1582915151,35.20994259,-97.43566301,332.4,14.640167,3,320,-0.043110352,-0.220341802,10.24589443,0
1582915153,35.21014772,-97.43579243,332,11.910206,3,319,-0.119750984,0.747246146,9.824370384,0
1582915154,35.21022901,-97.43584052,332.2,9.98018,3,319,0.277822286,0.215551764,10.07345295,0
1582915155,35.21029185,-97.43587629,332.7,7.9202275,3,319,0.16765137,-0.052690431,9.642349243,0
1582915156,35.21033126,-97.43590944,332.8,5.9302106,3,319,0.296982437,0.2921924,9.704619408,0
1582915157,35.21036851,-97.43592593,333.1,4.140048,3,318,0.186811537,1.202299833,9.843530655,0
1582915158,35.21038745,-97.43593905,333.3,2.8200178,3,318,0.100590825,0.91968751,9.996811867,0
1582915159,35.21040278,-97.43594671,333.4,1.6501212,3,320,0.263452172,1.259780288,9.992021561,0
1582915166,35.21039794,-97.43593589,0,0,3,319,0.253872067,2.265688658,9.776470184,0
1582915189,35.21040825,-97.43592948,333.8,0.3301515,3,318,0.220341802,2.624941587,9.790840149,0
1582915191,35.21042364,-97.43593345,333.8,0.99005055,3,318,0.455053717,3.9853127,9.35494709,0
1582915192,35.21044307,-97.43594181,333.9,2.3800843,3,319,0.22513184,3.338657379,9.580078125,0
1582915193,35.21047437,-97.43595967,333.2,3.91,3,319,0.019160157,3.137475729,9.436377525,0
1582915194,35.21052272,-97.43598437,333.7,5.1000094,3,319,0.421523452,3.467988491,9.618398666,0
1582915195,35.21056165,-97.43602754,333.4,6.1500325,3,318,-0.081430666,2.917133808,9.723779678,0
1582915196,35.21061995,-97.43606329,331.9,7.1100636,3,318,0.229921877,2.969824314,10.01118183,0
1582915197,35.21068082,-97.4361097,332,7.84,3,318,0.435893565,3.118315458,9.474698067,0
1582915198,35.21074855,-97.43615656,333.2,8.490094,3,318,0.311352551,2.730322361,9.556128502,0
1582915199,35.21082396,-97.43620313,333,9.030022,3,318,0.172441408,3.262016773,10.21715355,0
