Time,Latitude,Longitude,Accuracy,Speed
1584395932,35.346908,-97.475444,5,0.76
1584395934,35.346897,-97.475425,5,1.32
1584395935,35.346904,-97.475407,5,1.94
1584395937,35.346974,-97.475367,5,4.98
1584395938,35.347025,-97.475359,5,5.58
1584395939,35.347082,-97.475357,5,5.85
1584395940,35.347136,-97.475363,5,5.71
1584395941,35.347194,-97.475374,5,5.61
1584395942,35.347247,-97.47538,5,5.5
1584395943,35.347347,-97.47539,5,5.26
1584395944,35.347386,-97.475398,5,5.26
1584395945,35.347428,-97.475404,5,4.65
1584395946,35.34747,-97.475409,5,4.73
1584395947,35.347519,-97.475413,5,5.04
1584395948,35.347568,-97.475434,5,5.21
1584395950,35.347667,-97.475447,5,5.28
1584395952,35.347774,-97.475451,5,6.12
1584395953,35.347834,-97.475448,5,6.14
1584395954,35.347881,-97.475448,5,5.64
1584395955,35.34792,-97.47545,5,4.44
1584395956,35.347939,-97.475441,5,3.16
1584395957,35.347961,-97.475439,5,2.44
1584395958,35.347986,-97.475437,5,2.36
1584395959,35.348006,-97.475436,5,2.35
1584395960,35.348032,-97.475428,5,2.93
1584395961,35.348066,-97.475426,5,4.16
1584395962,35.348122,-97.475422,5,5.7
1584395963,35.348173,-97.47543,5,6.41
1584395964,35.348229,-97.475431,5,6.06
1584395965,35.348312,-97.475395,5,6.22
1584395966,35.348358,-97.475427,5,6.05
1584395968,35.348464,-97.475422,5,5.47
1584395969,35.348499,-97.475403,5,4.43
1584395970,35.348538,-97.475394,5,4.43
1584395971,35.348557,-97.475383,5,4.03
1584395972,35.34859,-97.475369,5,3.73
1584395974,35.348638,-97.475361,5,2.33
1584395975,35.348658,-97.475358,5,2.24
1584395983,35.348691,-97.475405,5,0
1584395984,35.348654,-97.475388,5,0.39
1584395985,35.348668,-97.475391,5,2.37
1584395986,35.348693,-97.475381,5,3.68
1584395987,35.348725,-97.475317,5,5.2
1584395988,35.348727,-97.475247,5,7.21
1584395989,35.348731,-97.475144,5,9.98
1584395995,35.348724,-97.474397,5,15.45
1584395996,35.348721,-97.474055,5,15.76
1584395997,35.348719,-97.473881,5,15.76
1584395998,35.348717,-97.473692,5,16.08
1584395999,35.348716,-97.473509,5,16.26
1584396000,35.348705,-97.47333,5,16.530001
1584396001,35.348707,-97.473146,5,16.540001
1584396002,35.348676,-97.47299,5,16.200001
1584396003,35.348685,-97.472814,5,16.02
1584396004,35.348669,-97.472651,5,15.89
1584396005,35.348662,-97.472482,5,15.78
1584396006,35.348653,-97.472297,5,16.4
1584396007,35.348658,-97.472115,5,16.110001
1584396008,35.348653,-97.471933,5,16.02
1584396009,35.348657,-97.471761,5,15.75
1584396010,35.348654,-97.471587,5,15.75
1584396011,35.348658,-97.471413,5,15.69
1584396012,35.348657,-97.471228,5,15.86
1584396013,35.348651,-97.471064,5,15.37
1584396015,35.348662,-97.470726,5,14.85
1584396016,35.348665,-97.470565,5,14.59
1584396017,35.348671,-97.470402,5,14.58
1584396018,35.34867,-97.470236,5,14.47
1584396019,35.348663,-97.470097,5,14.64
1584396020,35.348665,-97.469929,5,14.67
1584396021,35.348665,-97.469772,5,14.31
1584396022,35.348671,-97.469617,5,14.62
1584396023,35.348673,-97.469454,5,15.09
1584396024,35.348674,-97.469288,5,15.55
1584396027,35.34866,-97.468747,5,16.459999
1584396028,35.348663,-97.468573,5,16.66
1584396029,35.348665,-97.468389,5,16.379999
1584396030,35.348664,-97.468211,5,16.15
1584396031,35.348665,-97.468033,5,16.15
1584396032,35.34868,-97.467839,5,16.43
1584396033,35.348674,-97.467665,5,16.66
1584396034,35.348671,-97.467474,5,16.700001
1584396035,35.348674,-97.467279,5,16.559999
1584396036,35.348677,-97.467098,5,16.709999
1584396037,35.348676,-97.466915,5,16.549999
1584396038,35.348677,-97.466736,5,16.6
1584396039,35.348675,-97.466571,5,16.309999
1584396040,35.348681,-97.466405,5,16.530001
1584396041,35.348672,-97.466227,5,16.549999
1584396042,35.348666,-97.466048,5,15.78
1584396043,35.348657,-97.465879,5,15.74
1584396044,35.348656,-97.465703,5,15.93
1584396045,35.348653,-97.465534,5,15.76
1584396046,35.34866,-97.465351,5,16.15
1584396047,35.348653,-97.465166,5,16.459999
1584396048,35.348644,-97.464998,5,16.799999
1584396049,35.348646,-97.464812,5,16.98
1584396050,35.34865,-97.464621,5,17.6
1584396051,35.348649,-97.464416,5,18.93
1584396052,35.348647,-97.464206,5,19.450001
1584396053,35.348645,-97.463981,5,20.65
1584396054,35.348642,-97.463749,5,20.629999
1584396055,35.348642,-97.463532,5,20.639999
1584396056,35.348642,-97.4633,5,20.1
1584396057,35.348645,-97.463081,5,19.889999
1584396058,35.348649,-97.462865,5,19.690001
1584396059,35.348642,-97.462654,5,19.209999
1584396060,35.348646,-97.462441,5,18.780001
1584396061,35.348652,-97.462231,5,18.34
1584396062,35.348651,-97.462034,5,17.82
1584396063,35.348653,-97.461843,5,17.049999
1584396064,35.348649,-97.461659,5,16.629999
1584396065,35.348653,-97.461485,5,16.07
1584396066,35.348649,-97.461314,5,16.120001
1584396067,35.348653,-97.461138,5,16.09
1584396068,35.348648,-97.460961,5,16
1584396069,35.348627,-97.460802,5,15.88
1584396070,35.348622,-97.460622,5,15.37
1584396071,35.348631,-97.460441,5,15.07
1584396072,35.348636,-97.460279,5,14.65
1584396073,35.348636,-97.460132,5,13.79
1584396074,35.348633,-97.459982,5,13.5
1584396075,35.348629,-97.459849,5,12.56
1584396076,35.348626,-97.459724,5,10.57
1584396077,35.348626,-97.459623,5,8.28
1584396078,35.348621,-97.459548,5,5.77
1584396079,35.348615,-97.459504,5,2.88
1584396080,35.34862,-97.459483,5,0.86
1584396082,35.348609,-97.459482,5,0.64
1584396083,35.348606,-97.459463,5,2.88
1584396084,35.348613,-97.459416,5,5.32
1584396085,35.348604,-97.459328,5,8.16
1584396086,35.348619,-97.459231,5,10.48
1584396087,35.348607,-97.459097,5,11.82
1584396088,35.348591,-97.458976,5,12.94
1584396089,35.34859,-97.458827,5,13.97
1584396090,35.348592,-97.458664,5,14.98
1584396091,35.348598,-97.458488,5,16.030001
1584396092,35.348607,-97.458304,5,16.209999
1584396093,35.348612,-97.458132,5,16.09
1584396094,35.348604,-97.457949,5,16.48
1584396095,35.348604,-97.457768,5,16.280001
1584396096,35.348605,-97.457591,5,16.030001
1584396097,35.348612,-97.457409,5,15.84
1584396098,35.348613,-97.457228,5,15.72
1584396099,35.348615,-97.457057,5,15.77
1584396100,35.348616,-97.456884,5,15.77
1584396101,35.348618,-97.456713,5,15.81
1584396102,35.348613,-97.45654,5,15.6
1584396103,35.348616,-97.456364,5,15.45
1584396104,35.348624,-97.456194,5,15.31
1584396105,35.348614,-97.456016,5,15.57
1584396106,35.348612,-97.455852,5,15.41
1584396107,35.348602,-97.455688,5,15.45
1584396108,35.348607,-97.455514,5,15.29
1584396109,35.348597,-97.455337,5,15.65
1584396110,35.348597,-97.455164,5,15.93
1584396111,35.348595,-97.454988,5,15.61
1584396112,35.348599,-97.454824,5,15.41
1584396113,35.348603,-97.454654,5,15.57
1584396114,35.348599,-97.454476,5,16.15
1584396115,35.348605,-97.4543,5,16.23
1584396116,35.348612,-97.454123,5,16.200001
1584396117,35.348614,-97.453942,5,16.49
1584396118,35.348613,-97.45375,5,16.83
1584396119,35.348612,-97.453553,5,16.65
1584396120,35.34861,-97.453346,5,16.58
1584396121,35.348622,-97.453163,5,16.530001
1584396122,35.348626,-97.452984,5,16.360001
1584396123,35.348641,-97.452809,5,16.110001
1584396124,35.348641,-97.452623,5,16.290001
1584396125,35.348642,-97.452442,5,16
1584396126,35.348654,-97.452269,5,16.07
1584396127,35.348653,-97.452088,5,16.219999
1584396128,35.348669,-97.451906,5,16.48
1584396129,35.348677,-97.451719,5,16.959999
1584396130,35.348677,-97.451527,5,17.469999
1584396131,35.348675,-97.451339,5,17.610001
1584396132,35.348685,-97.451142,5,18.23
1584396133,35.348693,-97.450949,5,18.139999
1584396134,35.348689,-97.450754,5,17.76
1584396135,35.348682,-97.450563,5,17.67
1584396136,35.348682,-97.450377,5,17.51
1584396137,35.348679,-97.450186,5,17.389999
1584396138,35.348679,-97.45,5,17.549999
1584396139,35.348682,-97.449814,5,17.389999
1584396140,35.348681,-97.449593,5,18.120001
1584396141,35.348676,-97.449405,5,18.110001
1584396142,35.348666,-97.449222,5,18.040001
1584396143,35.348669,-97.449035,5,17.85
1584396144,35.348689,-97.44884,5,17.74
1584396145,35.348699,-97.448645,5,17.610001
1584396146,35.34871,-97.448448,5,17.559999
1584396147,35.348714,-97.448253,5,17.440001
1584396148,35.348733,-97.448079,5,17.49
1584396149,35.348731,-97.447873,5,17.459999
1584396150,35.348736,-97.447667,5,17.48
1584396151,35.348738,-97.447472,5,17.450001
1584396152,35.348739,-97.447282,5,17.41
1584396153,35.348736,-97.44708,5,17.43
1584396154,35.348735,-97.44688,5,17.540001
1584396155,35.348737,-97.446697,5,17.25
1584396156,35.348736,-97.446506,5,17.360001
1584396157,35.348746,-97.446331,5,17.23
1584396158,35.348748,-97.44614,5,17.24
1584396159,35.348757,-97.445956,5,17.26
1584396160,35.34875,-97.44577,5,17.26
1584396161,35.348759,-97.445579,5,17.389999
1584396162,35.348771,-97.445388,5,16.870001
1584396163,35.348765,-97.445205,5,17.469999
1584396164,35.348761,-97.445032,5,17.33
1584396165,35.348763,-97.444834,5,17.57
1584396166,35.348774,-97.444645,5,17.49
1584396167,35.348787,-97.444448,5,18.17
1584396168,35.348777,-97.444255,5,17.77
1584396169,35.34875,-97.444051,5,18.16
1584396170,35.348756,-97.443857,5,17.57
1584396171,35.348751,-97.443677,5,17.23
1584396172,35.348749,-97.443479,5,17.24
1584396173,35.348746,-97.443287,5,17.07
1584396174,35.348747,-97.443089,5,17.049999
1584396175,35.348736,-97.442898,5,16.889999
1584396176,35.348714,-97.442699,5,16.700001
1584396177,35.348713,-97.442523,5,16.26
1584396178,35.348712,-97.442347,5,15.96
