Time,Latitude,Longitude,Accuracy,Speed
1584395932,35.346804,-97.475425,5,0.97
1584395934,35.346817,-97.475436,5,0.72
1584395935,35.346831,-97.475432,5,1.54
1584395936,35.34686,-97.475416,5,3.48
1584395937,35.346902,-97.475397,5,4.4
1584395938,35.34695,-97.475399,5,4.94
1584395939,35.347007,-97.4754,5,5.3
1584395940,35.347064,-97.475401,5,5.63
1584395941,35.347087,-97.475402,5,5.24
1584395942,35.347192,-97.475402,5,5.22
1584395943,35.347264,-97.475402,5,5.14
1584395945,35.347408,-97.475404,5,4.96
1584395946,35.347431,-97.475404,5,4.3
1584395948,35.347549,-97.475407,5,5.54
1584395949,35.347555,-97.475407,12.822489,5.3
1584395950,35.347687,-97.475494,5,5.26
1584395951,35.347733,-97.475494,5,5.57
1584395952,35.347785,-97.475495,5,5.62
1584395953,35.347795,-97.475495,5,5.32
1584395954,35.347882,-97.475496,5,5.53
1584395955,35.347906,-97.475496,5,4.3
1584395956,35.347923,-97.475496,5,2.77
1584395957,35.347939,-97.475497,5,2.15
1584395958,35.347951,-97.475497,5,2.22
1584395959,35.347971,-97.475497,5,2.12
1584395960,35.347979,-97.475497,5,2.5
1584395961,35.348023,-97.475497,5,4.03
1584395962,35.348088,-97.475498,5,5
1584395964,35.348211,-97.475497,5,6.23
1584395965,35.348236,-97.475497,5,5.68
1584395966,35.348314,-97.475497,5,5.87
1584395967,35.348351,-97.475497,10,5.81
1584395968,35.348373,-97.475497,10,5.34
1584395969,35.348425,-97.475496,10,5.14
1584395970,35.34847,-97.475496,10,4.64
1584395971,35.34851,-97.475496,10,4.37
1584395973,35.348517,-97.475495,10,3.52
1584395975,35.348615,-97.475434,10,1.95
1584395976,35.348623,-97.475434,10,1.34
1584395978,35.348632,-97.475434,10,0.67
1584395979,35.348626,-97.475434,10,0.42
1584395980,35.348619,-97.475434,10,0.66
1584395981,35.348609,-97.475433,10,0.61
1584395985,35.348616,-97.475434,10,1.21
1584395986,35.34864,-97.475434,10,2.29
1584395987,35.348718,-97.475431,10,3.35
1584395988,35.348783,-97.475298,10,5.92
1584395989,35.348782,-97.475172,10,8.83
1584395990,35.348781,-97.475041,10,10.7
1584395991,35.348779,-97.474873,10,12.78
1584395992,35.348778,-97.474746,10,12.79
1584395993,35.348776,-97.474555,10,13.88
1584395994,35.348775,-97.474492,10,14.03
1584395995,35.348773,-97.474261,10,13.85
1584395996,35.348771,-97.474075,10,15.29
1584395997,35.34877,-97.473934,10,15.62
1584395998,35.348768,-97.473774,10,15.23
1584395999,35.348766,-97.473586,10,15.93
1584396000,35.348764,-97.473413,10,16
1584396001,35.348763,-97.473244,10,15.79
1584396002,35.34876,-97.47306,10,16.01
1584396003,35.348759,-97.472957,10,16.030001
1584396004,35.348757,-97.472722,10,15.76
1584396005,35.348756,-97.472555,10,15.57
1584396006,35.348754,-97.472338,10,16.59
1584396007,35.348753,-97.472265,10,16.82
1584396008,35.348751,-97.472071,10,16.35
1584396009,35.34875,-97.471976,10,0
1584396010,35.348749,-97.471919,10,15.59
1584396011,35.348747,-97.471657,10,16.08
1584396012,35.348745,-97.471456,10,15.88
1584396013,35.348743,-97.471246,10,15.94
1584396014,35.348741,-97.471051,10,16.200001
1584396015,35.348739,-97.470859,10,16.77
1584396016,35.348737,-97.470633,10,17.52
1584396017,35.348734,-97.470337,10,19.83
1584396018,35.348732,-97.470172,10,18.700001
1584396019,35.348729,-97.469855,10,20.9
1584396020,35.348728,-97.469724,10,18.799999
1584396021,35.348727,-97.469602,30,17.16
1584396022,35.348726,-97.469502,30,15.31
1584396023,35.348725,-97.469401,30,13.93
1584396024,35.348723,-97.469235,30,14.46
1584396025,35.348721,-97.468984,30,16.1
1584396026,35.348719,-97.468831,10,16.08
1584396027,35.348717,-97.468643,10,16.049999
1584396028,35.348716,-97.468474,10,16.780001
1584396029,35.348714,-97.468294,10,16.59
1584396030,35.348712,-97.468116,10,16.540001
1584396031,35.34871,-97.467933,10,16.51
1584396032,35.348708,-97.467759,10,16.75
1584396033,35.348706,-97.467598,10,16.49
