Time,Latitude,Longitude,Accuracy,Speed
1584393723,35.204679,-97.418836,5,0.22
1584393724,35.204676,-97.418848,5,0.22
1584393725,35.204674,-97.418863,5,1.03
1584393726,35.204672,-97.418884,5,1.66
1584393727,35.204665,-97.418908,5,1.66
1584393728,35.204651,-97.418935,5,2.17
1584393729,35.204626,-97.418958,5,2.84
1584393730,35.204592,-97.418969,5,3.59
1584393731,35.20455,-97.41897,5,4.39
1584393732,35.204506,-97.418971,5,4.21
1584393733,35.204467,-97.418976,5,4.21
1584393734,35.204437,-97.418995,5,4.01
1584393735,35.204418,-97.419028,5,4.07
1584393736,35.204408,-97.419077,5,4.83
1584393737,35.204435,-97.419161,5,4.83
1584393738,35.204443,-97.419239,5,6.02
1584393739,35.204445,-97.419319,5,6.63
1584393740,35.204448,-97.419387,5,6.36
1584393741,35.204447,-97.419455,5,6.52
1584393742,35.204416,-97.419523,5,6.36
1584393743,35.204416,-97.419599,5,6.13
1584393744,35.204416,-97.419658,5,5.54
1584393745,35.204416,-97.419702,5,4.49
1584393746,35.204415,-97.419744,5,4.49
1584393747,35.204415,-97.419819,5,4.05
1584393750,35.204415,-97.419897,7.941389,2.27
1584393751,35.204415,-97.41992,5,2.26
1584393752,35.204414,-97.41996,8.799958,2.26
1584393753,35.204414,-97.419979,11.399091,3.01
1584393754,35.204427,-97.420008,5,4.19
1584393755,35.204599,-97.420001,5,6.58
1584393756,35.20466,-97.420003,5,7.6
1584393757,35.204728,-97.420004,5,7.6
1584393758,35.204792,-97.419986,5,9.14
1584393759,35.204867,-97.419966,5,9.51
1584393760,35.20496,-97.419965,5,9.66
1584393761,35.205046,-97.419948,5,9.78
1584393762,35.205137,-97.419954,5,9.86
1584393763,35.205222,-97.420033,5,9.11
1584393764,35.205303,-97.419947,5,8.78
1584393765,35.205375,-97.41995,5,8.14
1584393766,35.205435,-97.419952,5,5.87
1584393767,35.205477,-97.419976,5,5.53
1584393768,35.20552,-97.420037,5,5.53
1584393769,35.205489,-97.420042,5,6.8
1584393770,35.205524,-97.420168,5,7.2
1584393771,35.205525,-97.420247,5,7.21
1584393772,35.205526,-97.420363,5,9.33
1584393773,35.205528,-97.420469,5,10.37
1584393774,35.205528,-97.420582,5,10.37
1584393775,35.205529,-97.420701,5,10.56
