Time,Latitude,Longitude,Accuracy,Speed
1584393723,35.204642,-97.418852,5,0.23
1584393724,35.204641,-97.418864,5,0.98
1584393727,35.204617,-97.41892,5,2.38
1584393728,35.204589,-97.418926,5,3.3
1584393729,35.204555,-97.418925,5,3.93
1584393730,35.204511,-97.41892,5,4.32
1584393731,35.204473,-97.418927,5,4.08
1584393732,35.204441,-97.41895,5,3.95
1584393733,35.204421,-97.418974,5,3.19
1584393734,35.204408,-97.419012,5,3.75
1584393735,35.204399,-97.419081,5,5.19
1584393736,35.204397,-97.419162,5,6.34
1584393737,35.204395,-97.419234,5,6.76
1584393738,35.204396,-97.419314,5,6.68
1584393739,35.204397,-97.419385,5,6.39
1584393740,35.204394,-97.419452,5,6.52
1584393744,35.204408,-97.419697,5,4.31
1584393745,35.204407,-97.419747,5,4.14
1584393746,35.204409,-97.419781,5,4.09
1584393747,35.204411,-97.419825,5,3.92
1584393748,35.204405,-97.419864,5,3.72
1584393749,35.204387,-97.419894,5,3.57
1584393750,35.204358,-97.419916,5,3.72
1584393751,35.20433,-97.41993,10,3.67
1584393752,35.204323,-97.419965,10,3.99
1584393753,35.20432,-97.419975,10,2.95
1584393754,35.204406,-97.420009,5,4.02
1584393755,35.204464,-97.420018,10,6.84
1584393756,35.204537,-97.419992,5,7.67
1584393757,35.20462,-97.419985,5,8.27
1584393758,35.204702,-97.419966,10,9.18
1584393759,35.204784,-97.419997,5,9.63
1584393760,35.204878,-97.419991,5,9.85
1584393761,35.20497,-97.419995,5,10.41
1584393762,35.205069,-97.420027,5,11.16
1584393763,35.20516,-97.420022,5,10.41
1584393764,35.20526,-97.42004,5,10.76
1584393765,35.205357,-97.420036,5,10.08
1584393766,35.205435,-97.420042,5,9.31
1584393767,35.205513,-97.420071,5,8.58
1584393768,35.205574,-97.420124,5,8.35
1584393769,35.205635,-97.420174,5,7.64
1584393770,35.205551,-97.420224,5,7.19
1584393773,35.205572,-97.420525,5,10.2
1584393774,35.205567,-97.420639,5,10.71
1584393775,35.205565,-97.420765,5,10.55
1584393776,35.205569,-97.420885,5,10.62
1584393777,35.205561,-97.421003,5,10.73
1584393778,35.205532,-97.421103,5,10.62
1584393779,35.205544,-97.421236,5,11.39
1584393780,35.205563,-97.421367,5,12.03
1584393781,35.205554,-97.421497,5,12.35
1584393782,35.205543,-97.421569,5,10.2
1584393783,35.205545,-97.421692,5,9.89
1584393784,35.205547,-97.421804,5,9.5
1584393785,35.205538,-97.421904,5,9.16
1584393786,35.205539,-97.421998,5,8.85
1584393787,35.205539,-97.422092,5,8.39
1584393790,35.20554,-97.422356,5,8.08
1584393791,35.205536,-97.422438,5,7.52
1584393792,35.205538,-97.422517,5,7.2
1584393793,35.205542,-97.422597,5,7
1584393794,35.205546,-97.422671,5,6.91
1584393795,35.205549,-97.422749,5,6.86
1584393796,35.205552,-97.422823,5,6.92
1584393797,35.205549,-97.422897,5,6.81
1584393798,35.205552,-97.422971,5,6.8
1584393799,35.205554,-97.423049,5,6.92
1584393800,35.205555,-97.423127,5,7.07
1584393801,35.205558,-97.42321,5,7.36
1584393802,35.205557,-97.423293,5,7.62
1584393803,35.205554,-97.423366,5,6.13
1584393804,35.205554,-97.423415,5,3.62
1584393808,35.205556,-97.423472,5,1.12
1584393822,35.2056,-97.423555,5,4.29
1584393823,35.205649,-97.42357,5,6.12
1584393824,35.205721,-97.423572,5,8.24
1584393825,35.205806,-97.423573,5,10.44
1584393826,35.205911,-97.423571,5,12.82
1584393827,35.206039,-97.423569,5,14.71
1584393828,35.206185,-97.42357,5,16.6
1584393829,35.206341,-97.423568,5,17.74
1584393830,35.206504,-97.423566,5,18.08
1584393831,35.206668,-97.423566,5,17.879999
1584393834,35.207145,-97.423581,5,17.43
1584393835,35.207305,-97.423587,5,17.65
1584393836,35.207466,-97.423593,5,17.85
1584393837,35.207628,-97.423599,5,18.059999
1584393838,35.207793,-97.423602,5,18.27
1584393839,35.207958,-97.423604,5,18.24
1584393840,35.208124,-97.423606,5,17.940001
1584393841,35.208284,-97.423607,5,17.66
1584393842,35.208443,-97.423609,5,17.709999
1584393843,35.208604,-97.423612,5,17.690001
1584393852,35.210055,-97.423619,5,17.799999
1584393853,35.210216,-97.423617,5,17.809999
1584393854,35.210376,-97.423615,5,17.84
1584393855,35.210538,-97.42361,5,17.870001
1584393856,35.210699,-97.423606,5,17.950001
1584393857,35.210861,-97.423603,5,18.120001
1584393858,35.211024,-97.423602,5,18.200001
1584393859,35.21119,-97.423604,5,18.24
1584393860,35.211357,-97.423602,5,18.280001
1584393861,35.211521,-97.423605,5,18.299999
1584393862,35.211684,-97.423608,5,18.27
1584393863,35.211853,-97.423608,5,18.360001
1584393864,35.21202,-97.423607,5,18.290001
1584393865,35.212182,-97.423609,5,18.25
1584393866,35.212344,-97.423608,5,18.190001
1584393874,35.213654,-97.423615,5,18.17
1584393875,35.21382,-97.42362,5,18.17
1584393877,35.214145,-97.423615,5,17.959999
1584393878,35.214302,-97.42361,5,17.790001
1584393879,35.214466,-97.42361,5,17.67
1584393880,35.214628,-97.423608,5,17.67
1584393881,35.214785,-97.423608,5,17.65
1584393882,35.214944,-97.42361,5,17.709999
1584393883,35.215107,-97.423609,5,17.809999
1584393884,35.215271,-97.423609,5,18.02
1584393885,35.215431,-97.423603,5,18.18
1584393886,35.215593,-97.423592,5,18.23
1584393887,35.215756,-97.423584,5,18.219999
1584393891,35.216395,-97.423586,5,17.07
1584393892,35.216549,-97.423587,5,16.57
1584393893,35.216691,-97.423589,5,15.37
1584393894,35.216823,-97.423586,5,14
1584393895,35.216944,-97.423586,5,12.82
1584393896,35.217054,-97.423585,5,12.2
1584393897,35.217161,-97.423587,5,11.71
1584393898,35.217263,-97.423585,5,11.04
1584393899,35.217359,-97.423585,5,10.05
1584393900,35.217442,-97.423585,5,8.57
1584393901,35.217511,-97.423586,5,7.33
1584393902,35.217574,-97.423587,5,6.66
1584393903,35.217634,-97.423585,5,6.5
1584393908,35.217946,-97.423588,5,7.65
1584393909,35.218018,-97.423589,5,8.12
1584393910,35.218092,-97.42359,5,8.34
1584393911,35.218169,-97.42359,5,8.52
1584393912,35.218246,-97.423593,5,8.61
1584393913,35.218325,-97.423592,5,8.76
1584393914,35.218406,-97.423591,5,9.16
1584393915,35.218492,-97.423591,5,9.76
1584393916,35.218583,-97.423591,5,10.25
1584393917,35.218677,-97.423591,5,10.59
1584393918,35.218772,-97.423591,5,10.69
1584393919,35.218872,-97.42359,5,11.01
1584393920,35.218976,-97.423591,5,11.93
1584393921,35.219087,-97.42359,5,12.58
1584393927,35.219832,-97.423584,5,14.9
1584393928,35.219968,-97.423583,5,14.83
1584393929,35.220101,-97.423582,5,14.97
1584393930,35.220238,-97.423582,5,15.42
1584393931,35.22038,-97.423581,5,15.76
1584393932,35.220523,-97.42358,5,15.97
1584393933,35.220671,-97.423579,5,16.27
1584393934,35.220819,-97.423578,5,16.6
1584393935,35.22097,-97.423578,5,16.66
1584393936,35.221119,-97.423576,5,16.629999
1584393937,35.22127,-97.42358,5,16.9
1584393938,35.221423,-97.423582,5,17.18
1584393939,35.221579,-97.423584,5,17.17
1584393940,35.221739,-97.423584,5,17.370001
1584393950,35.22317,-97.423563,5,12.78
1584393951,35.223275,-97.423561,5,10.63
1584393952,35.223357,-97.423556,5,8.12
1584393953,35.223418,-97.423556,5,5.95
1584393954,35.223459,-97.423556,5,3.99
1584393955,35.223487,-97.423556,5,2.69
1584393956,35.223506,-97.423556,5,1.74
1584393957,35.22352,-97.423557,5,1.08
1584393963,35.223532,-97.423559,5,1.44
1584393969,35.223848,-97.423556,5,9.05
1584393970,35.223934,-97.423554,5,9.94
1584393971,35.22403,-97.423553,5,10.86
1584393972,35.224134,-97.423551,5,11.69
1584393973,35.224244,-97.423551,5,12.47
1584393974,35.224356,-97.423551,5,12.55
1584393975,35.224468,-97.423551,5,12.25
1584393976,35.224576,-97.42355,5,11.79
1584393977,35.22468,-97.423549,5,11.39
1584393978,35.224775,-97.423549,5,9.99
1584393979,35.224864,-97.423549,5,9.39
1584393980,35.224943,-97.423549,5,8.21
1584393981,35.225002,-97.423548,5,5.9
1584393982,35.22504,-97.423547,5,3.49
1584393985,35.22508,-97.423548,5,0.51
1584393988,35.225094,-97.423549,5,1.54
1584393989,35.225118,-97.423549,5,3.09
1584393990,35.225154,-97.423549,5,4.62
1584393991,35.225205,-97.423549,5,6.09
1584393992,35.225267,-97.423548,5,7.21
1584393993,35.225336,-97.423546,5,8.24
1584393994,35.225413,-97.423545,5,8.81
1584393995,35.225497,-97.423544,5,9.5
1584393996,35.225589,-97.423542,5,10.58
1584393997,35.22569,-97.423542,5,11.66
1584393998,35.225803,-97.423541,5,12.73
1584393999,35.225925,-97.423539,5,13.68
1584394005,35.226724,-97.423534,5,15.16
1584394006,35.226862,-97.423534,5,15.46
1584394007,35.227,-97.423532,5,15.26
1584394009,35.227278,-97.423529,5,15.35
1584394010,35.227415,-97.423528,5,15.43
1584394011,35.227555,-97.423526,5,15.51
1584394012,35.227695,-97.423523,5,15.22
1584394013,35.227828,-97.42352,5,14.91
1584394014,35.22796,-97.423518,5,14.78
1584394015,35.228094,-97.423515,5,14.59
1584394016,35.228224,-97.423515,5,14.5
1584394017,35.228352,-97.423516,5,14.19
1584394024,35.229102,-97.42352,5,10.91
1584394025,35.229202,-97.423519,5,11.36
1584394026,35.229305,-97.423518,5,11.86
1584394027,35.229417,-97.423518,5,12.72
1584394028,35.229538,-97.423518,5,13.55
1584394029,35.229664,-97.423516,5,14.42
1584394030,35.229797,-97.423514,5,15.21
1584394031,35.22994,-97.423513,5,15.99
1584394034,35.230394,-97.423504,5,17.34
1584394035,35.230552,-97.423501,5,17.469999
1584394036,35.230707,-97.423498,5,17.24
