time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.20934066,-97.4396661,50.3,2.3277671,3,327,1.246,3.96,9.243,0
1,35.20933255,-97.43964007,50.7,2.2157843,3,327,0.632,4.346,9.16,0
2,35.20932624,-97.43960927,87.4,2.5407085,3,327,0.831,5.061,8.841,0
3,35.20932706,-97.43956924,90.4,3.390015,3,327,0.902,4.735,8.856,0
4,35.20932587,-97.43952234,88.5,4.250047,3,327,0.988,4.72,8.975,0
5,35.20932157,-97.43946575,90.7,4.91,3,327,0.907,4.157,9.035,0
6,35.20931153,-97.43939743,90.8,5.450229,3,328,0.617,3.444,9.613,0
7,35.20931777,-97.43933703,89.1,5.370037,3,327,0.394,3.931,9.182,0
8,35.20931857,-97.43928903,88.8,4.780094,3,327,1.103,3.958,9.085,0
9,35.20931563,-97.43923751,89,4.590011,3,327,-0.519,3.071,9.793,0
10,35.20931982,-97.43918832,85.6,4.4700446,3,327,-2.378,3.456,10.499,0
11,35.20933333,-97.43914839,69.8,3.860207,3,327,-0.251,3.64,8.578,0
12,35.20935067,-97.43912042,49.9,3.2012653,3,327,-1.429,4.059,9.488,0
13,35.20937973,-97.43910558,29.6,2.9233544,3,325,0.436,4.353,8.217,0
14,35.20940213,-97.43910081,14.1,2.3710334,3,326,-0.506,4.551,9.01,0
15,35.2094327,-97.43909756,3.9,3.2149806,3,326,-1.412,4.444,9.314,0
16,35.20949692,-97.43911917,330.3,3.532039,3,325,-1.609,3.786,9.719,0
17,35.20951624,-97.4391483,302.6,3.3714833,3,326,-1.152,3.641,9.365,0
19,35.20952199,-97.43918636,280.8,3.142499,3,326,0.353,4.085,8.78,0
20,35.20951863,-97.43922612,271.6,3.360238,3,326,0.425,4.461,9.081,0
21,35.20951413,-97.43926733,270,3.5900557,3,326,0.409,4.499,8.955,0
22,35.20951143,-97.43931115,270.2,3.91,3,325,0.336,4.101,9.533,0
23,35.20951013,-97.43935402,270.5,3.9500127,3,325,0.706,3.367,9.056,0
24,35.20951033,-97.4393942,273,3.584034,3,326,1.714,3.447,9.272,0
25,35.2095126,-97.4394268,285.1,2.942414,3,326,2.253,3.12,9.267,0
26,35.20952329,-97.43944802,307.6,2.3369424,3,326,1.707,5.397,8.765,0
27,35.20954237,-97.43945993,329.4,2.3701897,3,326,0.942,4.008,8.813,0
28,35.20956786,-97.4394678,344.2,2.8311305,3,326,0.733,4.206,9.073,0
29,35.20958911,-97.43946878,356.6,2.0811775,3,325,0.124,3.448,9.217,0
30,35.20960001,-97.43946695,2.4,1.1036757,3,325,0.039,3.791,9.114,0
31,35.20960001,-97.43946695,2.4,1.1036757,3,325,0.312,4.843,8.914,0
32,35.20959112,-97.43946119,0,0,3,325,0.239,3.405,9.238,0
33,35.20959112,-97.43946119,0,0,3,325,0.827,2.779,9.193,0
34,35.20960945,-97.43945066,30.7,1.9673587,4,326,1.245,3.379,9.327,0
35,35.20963218,-97.43942714,56.7,2.7906451,3,325,0.669,3.077,8.862,0
36,35.20964963,-97.43938696,78.2,3.791319,3,324,0.641,3.446,9.779,0
37,35.20965732,-97.43933283,92.2,4.401375,3,324,0.637,2.1,10.022,0
38,35.20965904,-97.43927619,96.2,4.780377,3,323,-0.132,1.934,9.584,0
39,35.20966073,-97.43922001,96,4.940496,3,323,-0.108,1.841,9.704,0
40,35.20966272,-97.43916526,95.2,4.9212294,3,322,-0.222,1.878,9.427,0
41,35.20966449,-97.43911247,94.1,4.7408123,3,322,-0.39,1.079,9.4,0
42,35.20966837,-97.43906527,93.2,4.5118732,3,321,-0.242,0.327,9.787,0
43,35.20967016,-97.43902661,92.6,3.5302265,3,320,-0.172,1.059,9.609,1
44,35.20967339,-97.43900481,92.5,2.084706,3,320,-0.165,2.477,9.475,1
45,35.20967339,-97.43900481,92.5,2.084706,3,320,-0.595,3.95,9.496,0
46,35.20967775,-97.43898292,91.3,1.2325989,3,320,-2.06,3.14,9.364,0
47,35.2096832,-97.43895678,80,2.5679758,3,319,-2.38,3.008,9.705,0
48,35.20970195,-97.4389205,54.5,3.7503333,3,319,-1.759,3.249,10.243,0
49,35.209736,-97.43889154,24.7,4.1714506,3,319,-0.58,3.244,9.891,0
50,35.20981479,-97.43888776,6.5,6.211578,3,319,-0.461,3.145,9.819,0
51,35.20987634,-97.43888874,1,6.733276,3,320,0.182,2.95,9.713,0
52,35.20995646,-97.43888426,0.3,8.100395,3,321,-0.228,2.849,9.429,0
53,35.21004846,-97.43887956,0.2,9.030049,3,321,-0.047,2.948,9.742,0
54,35.21013674,-97.43888454,359.9,9.72087,3,321,0.115,2.032,9.629,0
55,35.21032516,-97.43888075,359.8,10.250395,3,321,-0.068,1.96,9.477,0
57,35.21041953,-97.4388769,359.8,10.110004,3,322,-0.246,2.387,9.728,0
58,35.21050522,-97.43887896,359.7,10.040125,3,322,-0.539,2.174,9.404,0
59,35.21059597,-97.43888038,359.3,10.050124,3,323,-0.209,1.932,9.531,0
60,35.21068111,-97.43887835,358.8,9.810082,3,324,-0.252,1.382,9.364,0
61,35.21075761,-97.43887811,359,9.150005,3,325,0.084,0.494,9.363,0
62,35.21082456,-97.43887326,359.3,7.9300566,3,325,-0.342,0.44,9.949,0
63,35.21087719,-97.43887483,358.7,6.2807965,3,326,-0.371,0.676,9.871,0
64,35.21091036,-97.43887533,357.9,4.5,3,326,-0.154,1.213,9.722,0
65,35.21093879,-97.43887548,357.6,3.2800152,3,326,0.125,1.213,9.704,1
66,35.21095995,-97.43887246,358.2,2.2202027,3,326,-0.186,2.023,9.682,0
67,35.21097595,-97.43887985,358.6,1.76,3,326,0.181,2.01,9.474,0
68,35.21098993,-97.43888121,358.9,1.6800296,3,326,-0.233,1.893,9.683,0
69,35.21100401,-97.43888135,358.8,1.4005713,3,326,0.068,1.793,9.53,1
70,35.21101318,-97.43888019,358.7,1.0911462,3,327,0.001,1.103,9.719,0
71,35.21101318,-97.43888019,358.7,1.0911462,3,327,0.08,2.038,9.766,1
72,35.21101318,-97.43888019,358.7,1.0911462,3,327,0.1,1.991,9.525,1
73,35.21101318,-97.43888019,358.7,1.0911462,3,327,0.107,2.007,9.494,1
74,35.21102489,-97.43887837,0,0,3,326,0.08,2.026,9.482,1
75,35.21102489,-97.43887837,0,0,3,326,0.078,1.983,9.721,1
76,35.21102489,-97.43887837,0,0,3,326,0.048,1.994,9.729,1
77,35.21103238,-97.43887155,0,0,3,326,0.053,2.004,9.692,1
78,35.21103238,-97.43887155,0,0,3,326,0.085,2.03,9.494,1
79,35.21103238,-97.43887155,0,0,3,326,0.063,2.009,9.699,1
80,35.21104158,-97.43886799,0,0,3,326,0.052,2.01,9.583,1
81,35.21104158,-97.43886799,0,0,3,326,0.051,2.512,9.655,0
82,35.21104158,-97.43886799,0,0,3,326,0.157,3.175,9.48,0
83,35.21104158,-97.43886799,0,0,3,326,-0.258,4.09,9.493,0
84,35.21106458,-97.4388662,357,1.4441953,4,326,-2.65,3.724,9.486,0
85,35.21109701,-97.43887231,343.1,3.156343,4,326,-4.054,2.569,9.368,0
86,35.21111935,-97.43892989,308.1,5.005287,3,328,-2.104,3.485,9.714,0
87,35.21114786,-97.4390013,278.9,6.540619,3,328,-1.037,3.963,9.449,0
88,35.21114354,-97.4390911,269.7,7.890057,3,328,-0.324,3.667,9.116,0
