time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1545055875,35.20932871,-97.44010046,0,0,7.585,316,0.222,2.763,8.806,1
1545055876,35.20932376,-97.44011333,0,0,7.585,319,0.092,1.706,9.286,1
1545055877,35.20928619,-97.44012114,173.5,0.27,6.068,322,-0.202,1.534,9.455,1
1545055878,35.2092654,-97.44011119,0,0,6.068,323,-0.244,1.398,9.493,1
1545055879,35.2092654,-97.44011119,0,0,6.068,323,-0.242,1.724,9.416,1
1545055880,35.20925541,-97.44010758,0,0,6.068,322,-0.246,1.466,9.482,1
1545055881,35.20925541,-97.44010758,0,0,6.068,322,-0.241,1.407,9.501,1
1545055882,35.20925541,-97.44010758,0,0,6.068,322,-0.217,1.577,9.446,1
1545055883,35.20925541,-97.44010758,0,0,6.068,322,-0.017,1.923,9.336,1
1545055884,35.20925541,-97.44010758,0,0,6.068,322,0.477,1.669,9.431,1
1545055885,35.20928018,-97.44008644,52.7,1.75,4.5509996,322,0.778,1.445,9.436,1
1545055886,35.2092941,-97.44005521,70.6,2.53,4.5509996,321,0.856,1.831,9.344,1
1545055887,35.20930056,-97.44002067,84.8,2.99,4.5509996,320,0.656,2.241,9.247,1
1545055888,35.20930281,-97.43997584,86.4,3.88,4.5509996,321,0.245,2.262,9.26,1
1545055889,35.20930454,-97.43992489,86.7,4.42,6.068,321,0.148,2.074,9.327,1
1545055890,35.2093104,-97.4398577,86.1,5.1,6.068,321,0.189,1.931,9.388,1
1545055891,35.20931701,-97.43978823,85.3,5.55,7.585,322,0.278,1.878,9.375,1
1545055892,35.20932702,-97.43972825,83.7,5.71,9.101999,321,0.377,1.822,9.32,1
1545055893,35.20932685,-97.43965866,89.9,5.98,7.585,321,0.484,1.812,9.299,1
1545055894,35.2093317,-97.4395871,90.5,6.43,6.068,321,0.588,1.793,9.315,1
1545055895,35.20934735,-97.43951557,89.1,6.51,6.068,320,0.553,1.761,9.383,1
1545055896,35.20933186,-97.43944014,92.1,6.77,4.5509996,320,0.452,1.654,9.472,1
1545055897,35.20931692,-97.43936643,91.9,6.8,4.5509996,320,0.614,1.263,9.347,1
1545055898,35.20931282,-97.43929212,92.3,6.45,4.5509996,319,0.537,0.906,9.637,1
1545055899,35.20930841,-97.43923381,90.6,5.61,4.5509996,320,0.298,0.897,9.636,1
1545055900,35.20932489,-97.43918946,89.6,4.5,4.5509996,320,-0.359,1.033,9.565,1
1545055901,35.20933807,-97.43914797,77.1,4.21,4.5509996,319,-0.764,1.091,9.563,1
1545055902,35.20934226,-97.43910061,71.8,4.24,4.5509996,319,-1.066,0.919,9.817,1
1545055904,35.20935476,-97.43908082,47.4,2.98,4.5509996,321,-1.15,1.241,9.684,1
1545055905,35.20939469,-97.43907521,23.7,3.23,4.5509996,321,-1.105,1.445,9.4,1
1545055906,35.20940681,-97.43906741,12.3,2.88,4.5509996,321,-0.886,1.704,9.433,1
1545055907,35.20943307,-97.43907128,2.8,2.78,4.5509996,323,-0.681,1.893,9.386,1
1545055908,35.2094662,-97.43908419,354.6,3.38,4.5509996,323,-1.087,1.876,9.356,1
1545055909,35.20949886,-97.43910126,337.5,3.63,4.5509996,323,-1.53,1.64,9.505,1
1545055910,35.20950006,-97.43914168,296.6,3.12,4.5509996,323,-1.434,1.646,9.444,1
1545055911,35.20951527,-97.43918273,290.3,3.72,4.5509996,324,-0.851,1.984,9.36,1
1545055912,35.20952176,-97.43922751,275.3,4.05,4.5509996,324,-0.349,2.07,9.33,1
1545055913,35.20952535,-97.43927499,279,4.34,4.5509996,325,-0.096,2.014,9.356,1
1545055914,35.20952732,-97.43932566,272.8,4.54,6.068,325,0.122,1.494,9.452,1
1545055915,35.20952488,-97.4393783,270.2,4.55,6.068,327,0.22,0.674,9.688,1
1545055916,35.2095218,-97.43942376,268.4,3.9,7.585,327,0.977,0.881,9.606,1
1545055917,35.20952238,-97.43945219,282.2,2.24,6.068,326,1.436,1.065,9.555,1
1545055918,35.20952825,-97.43946993,282.8,2.15,6.068,325,1.077,1.506,9.406,1
1545055919,35.2095407,-97.43948259,283,1.7,4.5509996,324,0.61,1.902,9.371,1
1545055920,35.20955934,-97.43948657,353.1,1.84,4.5509996,324,0.395,2.256,9.233,1
1545055921,35.20958158,-97.43948611,353.4,2.15,4.5509996,324,0.165,1.925,9.369,1
1545055922,35.20960379,-97.43948204,353.6,1.74,4.5509996,324,0.001,1.453,9.48,1
1545055923,35.20962001,-97.43947766,353.3,1.25,4.5509996,325,-0.019,1.723,9.392,1
1545055924,35.20963231,-97.43947388,353.4,0.81,4.5509996,325,0.503,2.828,9.123,1
1545055925,35.20964961,-97.43946775,20.4,2.19,4.5509996,325,0.889,2.815,9.146,1
1545055926,35.20967135,-97.43945127,33.8,2.83,4.5509996,326,1.303,2.577,9.091,1
1545055927,35.20969253,-97.43941673,51.7,4.04,4.5509996,325,0.768,2.697,9.14,1
1545055928,35.209698,-97.43932317,77.5,5.34,4.5509996,325,-0.057,2.432,9.168,1
1545055929,35.20969014,-97.43925356,92.5,6.21,4.5509996,324,-0.482,1.822,9.427,1
1545055930,35.20968574,-97.43918665,93.3,6.22,4.5509996,325,-0.631,1.475,9.486,1
1545055931,35.20968872,-97.43911183,91.8,6.37,6.068,324,-0.607,0.331,9.728,1
1545055932,35.20969439,-97.43906127,90.5,4.99,4.5509996,324,-0.657,0.045,9.85,1
1545055933,35.20969535,-97.43902053,87.8,3.35,6.068,324,-0.575,0.303,9.784,1
1545055934,35.20968915,-97.43899744,90.6,2.24,6.068,324,-0.423,0.437,9.727,1
1545055935,35.20968725,-97.43898315,90.4,1.51,13.653,324,-0.357,0.992,9.61,1
1545055936,35.20968725,-97.43898315,90.4,1.51,13.653,324,-0.1,2.057,9.323,1
1545055937,35.2096824,-97.43897321,90.4,0.86,13.653,323,0.853,2.535,9.196,1
1545055938,35.20965077,-97.43893874,125.4,3.16,13.653,324,2.147,2.082,9.276,1
1545055939,35.20962959,-97.43892184,138.8,2.77,13.653,325,2.095,2.331,8.999,1
1545055940,35.20956154,-97.43892054,179.5,5.59,13.653,324,0.528,2.646,9.159,1
1545055941,35.20949717,-97.43891989,180.9,6.21,15.17,324,0.002,2.534,9.194,1
