time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1556369416,35.21837947,-97.4238623,0,0.3,3,334,7.787,2.276,-5.999,0
1556369417,35.21839839,-97.42384122,67.2,1.25004,4,333,8.52,1.44,-4.225,0
1556369418,35.21840367,-97.42378343,74.4,3.3733366,4,338,9.443,0.645,-3.019,0
1556369419,35.21840716,-97.42374183,70.4,3.7604787,4,341,9.374,0.147,-3.335,0
1556369421,35.21843471,-97.42370876,42.6,4.39041,5,338,9.555,0.331,-2.443,0
1556369422,35.21847672,-97.42368258,43.5,4.910825,6,336,8.613,0.627,-4.296,0
1556369423,35.2185811,-97.4236762,16.7,5.62032,6,334,7.809,0.946,-5.732,0
1556369424,35.21871207,-97.4236843,358.9,9.232621,5,334,7.733,0.801,-6.054,0
1556369425,35.21880385,-97.42365756,359.3,9.350193,5,332,7.633,0.749,-6.425,0
1556369426,35.21889564,-97.42364393,359.3,9.58,4,332,7.603,1.028,-6.102,0
1556369427,35.21897049,-97.42363614,359.9,9.41026,4,333,7.538,-0.258,-6.179,0
1556369428,35.21904746,-97.42361804,0.3,8.530093,4,332,7.748,-0.474,-6.257,0
1556369429,35.21910847,-97.42361917,0.3,7.0401773,4,333,7.324,0.025,-6.063,0
1556369430,35.21915906,-97.42360532,0.2,5.901432,9,333,7.597,0.135,-6.285,0
1556369431,35.21920225,-97.42360648,0.3,4.83,9,335,7.596,0.342,-6.235,0
1556369432,35.21923356,-97.4236161,0.5,4.072076,9,335,7.639,0.471,-6.154,0
1556369433,35.219257,-97.42361379,0.3,3.25,9,334,7.627,0.537,-6.197,1
1556369434,35.21930961,-97.42360832,0.2,2.1323464,9,333,7.623,0.917,-6.132,1
1556369435,35.21932673,-97.4236098,0.2,1.9602296,9,334,7.686,1.017,-6.044,1
1556369436,35.21934854,-97.42360105,0.6,1.882153,9,334,7.597,1.277,-6.174,1
1556369437,35.219374,-97.42359962,0.4,2.5124092,9,334,7.621,1.93,-6.013,1
1556369438,35.21940535,-97.42359654,0.3,3.4636977,9,334,7.501,1.87,-6.275,0
1556369439,35.21944229,-97.42359997,0.4,4.0304465,9,335,7.687,1.474,-6.015,0
1556369440,35.21948542,-97.42359815,0.5,4.5513296,9,334,7.715,1.595,-6.209,0
1556369441,35.21954103,-97.42358974,0.8,5.2109594,9,335,7.771,1.691,-6.277,0
1556369442,35.219603,-97.42358591,0.9,6.060528,9,334,7.672,1.739,-6.097,0
1556369443,35.21967225,-97.42358027,0.9,6.7626696,9,334,7.528,1.643,-6.122,0
1556369444,35.21974566,-97.42357692,1,7.630059,9,333,7.756,1.733,-5.848,0
1556369445,35.219822,-97.42357225,0.9,8.420006,9,332,7.694,1.46,-6.032,0
1556369446,35.2199083,-97.42357624,1,8.810022,9,331,7.722,1.607,-5.819,0
1556369447,35.21999871,-97.42357346,0.9,9.41,9,331,7.729,1.414,-6.118,0
1556369448,35.22009281,-97.4235652,0.7,9.82025,9,330,7.743,1.576,-6.244,0
1556369449,35.22019118,-97.42356683,0.5,10.344066,9,330,7.795,1.371,-6.548,0
1556369450,35.2202904,-97.4235708,0,10.920458,9,332,7.706,1.404,-6.099,0
1556369451,35.22039782,-97.4235681,0,11.470005,9,330,7.624,1.366,-6.13,0
1556369452,35.22050131,-97.42356422,0.1,11.642273,9,331,7.493,1.388,-6.231,0
1556369453,35.22060924,-97.42356764,0.1,12.011503,9,331,7.588,1.23,-6.018,0
1556369454,35.22072024,-97.42357171,0,12.293661,9,331,7.566,0.708,-5.981,0
1556369455,35.22082273,-97.42357051,359.8,12.132786,9,332,7.568,1.123,-5.912,0
1556369456,35.22094004,-97.42357648,359.6,12.411454,9,331,7.564,1.214,-6.154,0
1556369457,35.22105607,-97.42357886,359.7,12.694289,9,332,7.944,0.991,-5.829,0
1556369458,35.22118277,-97.42358291,358.9,13.160308,9,331,7.54,0.983,-6.129,0
