time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1556371725,35.34681396,-97.47545543,278.1,3.09,13.653,346,-0.619,2.561,9.262,1
1556371726,35.34681912,-97.47549728,278.4,3.75,13.653,345,-0.634,2.329,9.332,1
1556371727,35.34682671,-97.4755455,279.4,4.22,13.653,346,-0.538,1.885,9.445,1
1556371728,35.34683492,-97.47559761,279.2,4.34,13.653,346,-0.398,1.681,9.551,1
1556371729,35.3468423,-97.47564856,278.1,4.23,13.653,347,-0.404,1.566,9.519,1
1556371730,35.34685065,-97.47569614,278.5,3.86,13.653,348,-0.395,1.669,9.485,1
1556371731,35.34685734,-97.47573809,279.6,3.49,13.653,348,-0.404,2.024,9.431,1
1556371732,35.34687653,-97.47582004,283.7,3.88,13.653,349,-0.178,2.06,9.463,1
1556371733,35.34688895,-97.47586413,286.4,3.96,13.653,350,-0.26,2.203,9.403,1
1556371734,35.34690287,-97.47590844,289.2,4.29,13.653,350,-0.31,2.169,9.449,1
1556371735,35.34692081,-97.47595677,292.6,4.79,13.653,350,-0.328,2.334,9.365,1
1556371736,35.34694944,-97.47600926,295.5,5.01,13.653,351,-0.674,2.224,9.401,1
1556371737,35.34696472,-97.47605712,291.8,5.04,13.653,351,-1.037,2.144,9.425,1
1556371738,35.34697328,-97.47612535,284.1,5.55,13.653,351,-1.233,2.094,9.353,1
1556371739,35.34698015,-97.47617584,276.2,5.47,13.653,350,-1.068,2.018,9.395,1
1556371740,35.34697861,-97.47623506,271.8,5.53,13.653,351,-0.556,2.097,9.307,1
1556371741,35.34697771,-97.47629722,271.6,5.81,13.653,352,-0.54,1.916,9.449,1
1556371742,35.34698164,-97.47635532,270.3,5.69,13.653,352,-0.51,1.701,9.473,1
1556371743,35.34698291,-97.47641458,269,5.36,13.653,352,-0.421,0.972,9.689,1
1556371744,35.3469862,-97.47645572,271.1,3.9,13.653,352,-0.436,0.971,9.79,1
1556371745,35.34698327,-97.47648942,266.1,3.05,13.653,352,-0.431,1.797,9.519,1
1556371747,35.34698679,-97.47657189,269.4,3.92,13.653,352,-0.302,2.206,9.406,1
1556371748,35.34699136,-97.4766219,271.5,3.88,13.653,352,-0.333,1.814,9.529,1
1556371749,35.34699208,-97.47666504,271.7,3.35,13.653,351,-0.347,1.639,9.585,1
1556371750,35.34698846,-97.4766916,267.4,2.56,13.653,352,-0.344,2.289,9.407,1
1556371751,35.34699237,-97.4767173,269.3,2.45,13.653,352,-0.305,1.234,9.613,1
1556371752,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.273,1.341,9.58,1
1556371753,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.284,1.467,9.564,1
1556371754,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.275,1.488,9.559,1
1556371755,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.279,1.58,9.541,1
1556371756,35.34699912,-97.47673924,269.6,0.28,13.653,354,-0.289,1.889,9.484,1
1556371757,35.34699912,-97.47673924,269.6,0.28,13.653,354,0.306,2.923,9.178,1
1556371758,35.34700393,-97.47676582,291.8,2.74,13.653,353,1.807,2.416,9.228,1
1556371759,35.34701615,-97.47679271,302.3,2.6,13.653,353,1.994,2.912,9.122,1
1556371760,35.34704706,-97.47681606,323.1,4.22,13.653,353,0.762,3.273,9.047,1
1556371761,35.34714708,-97.47680062,357.7,5.68,13.653,352,-0.619,3.207,9.08,1
1556371762,35.34721142,-97.47678176,5.2,7.13,13.653,352,-0.953,3.02,9.193,1
1556371763,35.34731774,-97.47679854,359.9,9.78,13.653,352,-0.852,2.323,9.32,1
1556371764,35.34741211,-97.47679736,359.7,9.99,13.653,352,-0.828,1.641,9.518,1
1556371765,35.34749979,-97.47679274,0.6,9.88,13.653,352,-0.757,1.601,9.563,1
1556371766,35.34758923,-97.47679554,359.9,9.76,13.653,353,-0.897,0.622,9.825,1
1556371767,35.34766195,-97.47679122,359.2,8.31,13.653,353,-0.897,0.118,9.917,1
1556371768,35.34772573,-97.47678965,0.3,6.99,13.653,352,-0.852,-0.15,9.928,0
1556371769,35.34776205,-97.47679925,0.6,4.57,13.653,352,-0.845,0.438,9.814,0
1556371770,35.34778682,-97.47679505,0.1,3.36,13.653,353,-0.772,1.22,9.589,0
1556371771,35.34782164,-97.47679391,359.3,3.29,13.653,351,-0.656,1.986,9.426,0
1556371772,35.3478579,-97.47679653,359,3.83,13.653,351,-0.579,2.796,9.262,0
1556371773,35.34790831,-97.47679796,0.1,5.12,13.653,351,-0.572,2.784,9.192,0
