time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1555696512,35.23756524,-97.48218525,0,0,13.653,328,-0.018,1.587,9.515,1
1555696513,35.23756524,-97.48218525,0,0,13.653,328,-0.016,1.591,9.513,1
1555696514,35.23756524,-97.48218525,0,0,13.653,328,-0.02,1.587,9.514,1
1555696515,35.23756524,-97.48218525,0,0,13.653,328,-0.017,1.589,9.515,1
1555696516,35.23756524,-97.48218525,0,0,13.653,328,-0.016,1.588,9.518,1
1555696517,35.23756524,-97.48218525,0,0,13.653,328,-0.018,1.583,9.513,1
1555696518,35.23756524,-97.48218525,0,0,13.653,328,-0.019,1.546,9.521,1
1555696519,35.23756524,-97.48218525,0,0,13.653,328,-0.023,1.448,9.547,1
1555696520,35.23756524,-97.48218525,0,0,13.653,328,-0.019,1.47,9.547,1
1555696521,35.23755781,-97.48219811,209.3,0.42,13.653,328,-0.015,1.487,9.542,1
1555696522,35.23754769,-97.4822035,222.9,0.55,13.653,329,-0.021,1.555,9.53,1
1555696523,35.23754769,-97.4822035,222.9,0.55,13.653,329,0.001,1.564,9.521,1
1555696524,35.23753874,-97.48221665,237.8,0.57,13.653,328,-0.026,1.622,9.516,1
1555696525,35.23753874,-97.48221665,237.8,0.57,13.653,328,-0.037,1.55,9.526,1
1555696527,35.2375369,-97.48223902,233.7,0.72,13.653,328,-0.034,1.644,9.496,1
1555696528,35.2375369,-97.48223902,233.7,0.72,13.653,328,-0.053,1.575,9.509,1
1555696529,35.23752742,-97.4822435,228,0.78,13.653,329,-0.078,1.452,9.534,1
1555696530,35.23752407,-97.48226403,237,0.86,4.5509996,324,-0.024,1.501,9.533,1
1555696531,35.23751895,-97.4822761,233.6,0.9,4.5509996,325,0.121,1.515,9.526,1
1555696532,35.23751895,-97.4822761,233.6,0.9,4.5509996,325,0.266,2.112,9.379,1
1555696533,35.23751692,-97.48228881,0,0,4.5509996,326,-0.176,3.097,9.163,1
1555696534,35.23751692,-97.48228881,0,0,4.5509996,326,-0.875,2.853,9.242,1
1555696535,35.23753656,-97.48230251,334.4,1.81,4.5509996,325,-0.191,2.802,9.127,1
1555696536,35.23756505,-97.48231721,340.4,3.11,6.068,325,0.051,2.277,9.343,1
1555696537,35.23760373,-97.48233972,333.8,4.08,6.068,324,0.108,2.18,9.374,1
1555696538,35.2376953,-97.48240541,332,5.01,7.585,323,0.121,2.006,9.433,1
1555696539,35.23777267,-97.48241279,343.2,6.59,6.068,323,0.135,1.876,9.416,1
1555696540,35.23783248,-97.48242318,344.9,7.02,6.068,323,0.079,1.446,9.562,1
1555696541,35.23790615,-97.48243064,346.4,7.2,6.068,323,0.137,1.325,9.634,1
1555696542,35.23797743,-97.48244669,346.8,6.96,6.068,323,0.061,0.922,9.617,1
1555696543,35.23803554,-97.48246174,345.5,5.43,4.5509996,323,0.042,0.267,9.834,1
1555696544,35.23808676,-97.48248308,339.4,4.36,4.5509996,320,-0.609,0.696,9.781,1
1555696545,35.23813216,-97.48251658,317.8,4.13,4.5509996,321,-1.247,1.183,9.633,1
1555696546,35.23815981,-97.48254708,317.8,4.13,4.5509996,320,-1.395,1.682,9.53,1
1555696547,35.23814335,-97.4825966,286.7,4.15,4.5509996,323,-1.479,2.024,9.523,1
1555696548,35.23817398,-97.48265484,273.8,5.42,6.068,322,-0.768,1.992,9.449,1
1555696549,35.23817718,-97.48271422,273.8,5.41,7.585,321,-0.206,1.6,9.432,1
1555696550,35.2381644,-97.4827921,269.3,6.05,7.585,322,-0.023,1.355,9.556,1
1555696551,35.23815598,-97.48285818,271.1,5.77,7.585,323,0.056,1.278,9.607,1
1555696552,35.23816537,-97.482927,270.7,5.72,7.585,322,0.063,1.195,9.629,1
1555696553,35.23818236,-97.48299382,272.8,5.14,7.585,322,0.027,0.338,9.741,1
1555696554,35.23817722,-97.48304496,270.7,3.34,7.585,321,-0.067,0.054,9.861,1
1555696555,35.23817108,-97.48307239,273.2,1.97,7.585,321,-0.079,0.032,9.836,1
1555696556,35.23817038,-97.48308935,271.6,1.48,7.585,321,0.116,1.226,9.599,1
1555696557,35.23817075,-97.48310567,271.6,1.48,9.101999,321,0.86,1.868,9.471,1
1555696558,35.23819214,-97.48314482,321.8,2.88,7.585,323,1.583,1.947,9.341,1
1555696559,35.23821681,-97.48316106,334,3.33,7.585,323,1.212,2.601,9.232,1
1555696560,35.23826331,-97.48315964,359,4.88,7.585,323,0.49,2.749,9.191,1
1555696561,35.23832047,-97.48313982,1.7,6.55,7.585,320,0.02,2.512,9.283,1
1555696562,35.238389,-97.48313079,2.9,7.24,7.585,319,-0.079,1.818,9.418,1
1555696563,35.23845366,-97.48313132,3.2,7.26,7.585,320,-0.106,1.322,9.586,1
1555696567,35.23866141,-97.48310259,1,4.32,7.585,321,-0.065,0.618,9.736,0
1555696568,35.23868897,-97.48309995,1.5,3.66,7.585,321,-0.001,0.294,9.861,0
1555696569,35.238726,-97.48311554,4.7,2.71,7.585,320,0.029,0.561,9.751,0
1555696570,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.028,0.664,9.722,0
1555696571,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.043,0.757,9.7,0
1555696572,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.066,1.627,9.507,0
1555696573,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.071,1.755,9.495,0
1555696574,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.071,1.471,9.548,0
1555696575,35.23875039,-97.48311309,4.7,2.71,9.101999,320,0.304,2.389,9.32,1
1555696576,35.23876479,-97.48311704,11,1.88,6.068,320,1.012,2.344,9.307,1
1555696577,35.23878145,-97.48311311,11,1.88,7.585,320,1.699,2.029,9.307,1
1555696578,35.23880571,-97.48307489,48.5,3.42,6.068,321,1.864,2.419,9.255,1
1555696579,35.23882205,-97.48304326,55.1,3.51,7.585,320,1.037,2.687,9.191,1
1555696580,35.23884016,-97.48301161,55.1,3.51,10.6189995,320,0.203,2.175,9.369,1
1555696581,35.23882068,-97.48287805,88.7,6.66,7.585,321,-0.022,1.563,9.502,1
1555696582,35.23882096,-97.48280127,88.6,6.77,7.585,321,-0.073,1.38,9.629,1
1555696583,35.238818,-97.48273519,91.4,6.25,6.068,322,-0.081,1.271,9.595,1
1555696584,35.23881659,-97.48266655,91.4,6.25,7.585,322,-0.07,1.093,9.629,1
1555696585,35.23880507,-97.48261293,89.9,5.37,6.068,324,-0.016,0.972,9.643,1
1555696586,35.23880512,-97.48255389,89.9,5.37,7.585,324,-0.057,-0.039,9.894,1
1555696587,35.23880729,-97.48250856,93.9,3.75,6.068,324,-0.018,-0.015,9.79,1
1555696588,35.23880857,-97.48248418,89.1,1.94,6.068,325,0.022,0.021,9.83,1
1555696589,35.23880885,-97.48246286,89.1,1.94,6.068,325,0.083,0.642,9.717,1
1555696590,35.23880421,-97.48245108,89.1,1.48,6.068,325,0.083,0.995,9.644,1
1555696591,35.23880421,-97.48245108,89.1,1.48,6.068,325,0.088,1.136,9.612,1
1555696592,35.23880421,-97.48245108,89.1,1.48,6.068,325,0.089,1.205,9.598,1
1555696593,35.23880421,-97.48245108,89.1,1.48,6.068,325,0.085,1.216,9.593,1
1555696594,35.23880421,-97.48245108,89.1,1.48,6.068,325,0.083,1.228,9.591,1
