time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.36197514,-97.49477001,359.5,30.554424,3,365,-1.093,3.56,9.552,0
1,35.36224893,-97.49477025,359.5,30.493174,3,365,-1.315,3.336,8.903,0
2,35.36252418,-97.4947714,359.5,30.501024,3,366,-1.122,3.52,9.345,0
3,35.36279726,-97.49478451,359.4,30.421028,3,366,-1.171,3.027,8.296,0
4,35.36306884,-97.49479582,359.3,30.370476,3,367,-1.138,3.176,8.769,0
5,35.36334326,-97.494799,359.3,30.470058,3,367,-1.301,3.439,9.102,0
6,35.36361982,-97.49479978,359.2,30.670027,3,367,-1.191,3.594,9.472,0
7,35.36390076,-97.4947991,359.3,30.920273,3,366,-0.835,3.52,9.542,0
8,35.36417846,-97.49479827,359.2,31.161644,3,365,-1.086,3.305,9.746,0
9,35.36445691,-97.49480167,359.2,31.351954,3,364,-1.151,3.318,9.688,0
10,35.3647444,-97.49479669,359.2,31.532055,3,364,-0.912,3.092,9.789,0
11,35.3650329,-97.49480636,359.3,31.570766,3,363,-1.087,3.249,9.599,0
12,35.36531917,-97.49480923,359.4,31.550356,3,362,-1.172,3.09,9.678,0
13,35.36559573,-97.49480888,359.4,31.46004,3,361,-1.225,3.029,9.591,0
14,35.36587907,-97.49481492,359.3,31.33004,3,362,-1.266,3.192,9.96,0
15,35.36616235,-97.49481905,359.3,31.180271,3,362,-0.966,3.164,9.812,0
16,35.36644076,-97.49482859,359,30.991009,3,362,-1.07,3.412,9.49,0
17,35.36671854,-97.49483367,359.1,30.791563,3,363,-0.955,3.116,9.622,0
18,35.36699159,-97.49483805,359.2,30.531475,3,363,-0.798,2.963,9.439,0
19,35.36726249,-97.4948456,359.3,30.051598,3,363,-1.216,2.942,9.448,0
20,35.36752857,-97.49484621,359.5,29.571232,3,364,-1.022,2.916,9.646,0
21,35.36779399,-97.49484834,359.6,29.140556,3,364,-1.06,2.791,9.398,0
22,35.36805162,-97.49485344,359.7,28.64118,3,365,-1.087,3.012,9.389,0
23,35.36829859,-97.49486464,359.4,28.23051,3,366,-1.017,2.981,9.35,0
24,35.36855389,-97.49486379,359.4,27.850145,3,365,-0.997,2.855,9.564,0
25,35.36880075,-97.49486752,359.3,27.401329,3,366,-1.057,2.788,9.101,0
27,35.36904616,-97.49487001,359.4,26.95107,3,366,-1.226,3.097,9.177,0
28,35.36928338,-97.49487311,359.4,26.620543,3,367,-1.155,3.257,9.493,0
29,35.36952698,-97.49487789,359.3,26.470188,3,366,-1.205,3.386,9.209,0
30,35.36976543,-97.49488201,359.3,26.400484,3,367,-1.244,3.721,9.474,0
31,35.37000036,-97.49488274,359.2,26.750317,3,368,-1.127,3.599,9.172,0
32,35.37025005,-97.49487894,359.1,27.190311,3,367,-0.86,3.444,9.381,0
33,35.37049952,-97.49488567,359,27.620262,3,368,-1.154,3.464,9.307,0
34,35.37075134,-97.49489293,359.2,27.860304,3,368,-1.205,3.402,9.297,0
35,35.37099802,-97.49490949,359.1,28.11035,3,368,-1.056,3.544,9.235,0
36,35.37125289,-97.49491538,359.1,28.370298,3,368,-0.815,3.03,9.438,0
37,35.37175983,-97.4949233,359.5,27.880114,3,369,-1.011,3.028,9.609,0
38,35.37200782,-97.49492963,359.3,27.570147,3,370,-1.069,3.046,9.533,0
39,35.37224989,-97.49493407,359.3,27.091774,3,370,-0.987,2.936,9.311,0
40,35.37249101,-97.49494625,359.3,26.740269,3,369,-1.078,2.863,9.417,0
41,35.37273089,-97.49495698,359.4,26.32019,3,369,-1.226,2.848,9.476,0
42,35.37296642,-97.49496262,359.6,25.920124,3,369,-0.843,2.914,9.498,0
43,35.37319743,-97.49494914,0.3,25.590563,3,370,-0.815,3.062,9.451,0
44,35.37342536,-97.49494315,1.1,25.400284,3,370,-0.925,3.224,9.306,0
45,35.37365467,-97.49493515,1.1,25.280334,3,370,-1.078,3.002,9.521,0
46,35.37386847,-97.49493606,0.7,24.920242,3,372,-1.264,2.879,9.528,0
47,35.37408849,-97.49493384,0.5,24.680292,3,372,-1.114,3.283,9.618,0
48,35.37431128,-97.49492803,0.6,24.810163,3,373,-1.2,3.559,9.45,0
49,35.37453648,-97.49492532,0.6,25.040129,3,374,-1.647,3.287,9.116,0
50,35.37476502,-97.4949209,359.8,25.17024,3,374,-1.227,3.54,9.568,0
51,35.37499577,-97.49491679,359.7,25.320238,3,373,-1.231,3.464,9.433,0
52,35.37523017,-97.49491653,359.7,25.441132,3,373,-0.958,3.489,9.561,0
53,35.37545849,-97.49491859,359.8,25.530949,3,373,-1.073,3.3,9.47,0
