time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1584529119,35.24724249,-97.23937446,139.7,3.74,3.7900925,296.2840576,-0.53738606,9.668749809,1.682570457,1
1584529120,35.24721371,-97.23934643,139.9,4.17,3.7900925,296.3980103,0.742518187,9.394587517,1.209463596,1
1584529121,35.24718242,-97.23931768,143,4.53,3.7900925,295.8604736,0.660592794,9.508970261,1.255336881,0
1584529122,35.2471399,-97.23929449,148.5,5.13,3.7900925,296.6934814,0.121130981,9.531129837,1.052918911,0
1584529123,35.24708901,-97.23926984,154.4,5.6,3.7900925,297.4912109,0.817856014,9.606468201,0.973269284,0
1584529124,35.24703655,-97.23924362,156.4,6.05,3.7900925,298.4591064,0.870556474,9.587903023,1.194012761,0
1584529125,35.2469865,-97.23921206,158.2,6.41,3.7900925,299.1621094,1.854978204,8.639293671,0.815886319,0
1584529126,35.24692815,-97.23919283,162.6,6.7,3.7900925,299.1454468,1.186999083,9.912731171,1.690954804,0
1584529127,35.2468658,-97.23917774,170,7.06,3.7900925,298.7773438,1.138011694,9.644076347,1.116159558,0
1584529128,35.24679538,-97.23915681,171.9,7.5,3.7900925,298.9984131,1.50020802,9.470046997,1.107296228,0
1584529129,35.24672381,-97.23914628,175.4,7.67,3.7900925,299.109375,0.617114842,9.796429634,1.073400259,0
1584529130,35.24665406,-97.23914526,177,8.33,3.8278167,299.3500977,0.200301602,9.649706841,1.208984375,0
1584529131,35.24657741,-97.23914232,177.2,8.55,3.8319957,299.7805176,0.830192685,9.881948471,1.030042052,0
1584529132,35.2464961,-97.23913748,177.7,8.75,3.843394,300.1861572,0.557587206,9.237443924,0.661976874,0
1584529133,35.24641544,-97.23913408,178.5,9.23,3.839605,300.3261719,0.714610934,9.583231926,0.859963238,0
1584529134,35.24633192,-97.23913205,179.6,9.72,3.8242402,300.62323,0.419607639,9.80205822,0.94033134,0
1584529135,35.24624204,-97.23913228,180.2,10.25,3.8274117,300.9168091,0.777132809,9.526338577,0.759951949,0
1584529136,35.24614479,-97.2391326,180.2,10.89,3.825697,301.3787842,0.633643568,9.623476028,1.461228371,0
1584529137,35.24603963,-97.23913167,180,11.38,3.8367143,301.8311768,0.513989508,9.681325912,1.452244997,0
1584529138,35.24593301,-97.23913195,179.6,11.75,3.8534746,302.2705078,1.049378991,9.358057022,1.700656295,0
1584529139,35.24583419,-97.23913244,179.4,11.22,3.8368342,302.717041,0.205092549,9.597125053,1.856482267,0
1584529140,35.24573612,-97.23912981,179.3,10.88,3.845399,303.227478,0.518540859,9.658091545,1.943078995,0
