time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1584529119,35.24735409,-97.23947946,155.5,4,15.17,286,-2.524078369,-1.583450317,9.596252441,0
1584529120,35.24731578,-97.23944786,146.4,4.35,15.17,287,-2.945449829,-1.276992798,9.251495361,0
1584529121,35.2472808,-97.23941578,144.9,4.49,15.17,285,-3.271072388,-1.162078857,10.64970398,0
1584529122,35.24724841,-97.23938402,142.9,4.28,16.687,285,-2.581542969,-1.142913818,9.538787842,0
1584529123,35.24721018,-97.23935228,145,4.98,16.687,286,-2.830535889,-1.621765137,9.883560181,0
1584529124,35.24713881,-97.23931947,153.5,5.39,16.687,282,-3.213607788,-1.679229736,9.806945801,0
1584529125,35.24709252,-97.23930109,155.2,5.52,16.687,281,-3.692443848,0.04460144,10.20916748,0
1584529126,35.24702591,-97.23926908,160.3,5.95,18.203999,281,-2.677307129,-0.664077759,8.964187622,0
1584529127,35.24696716,-97.23924607,163.5,6.91,18.203999,281,-2.773071289,-1.813293457,9.136566162,0
1584529128,35.24688976,-97.23922867,167.2,7.09,16.687,278,-3.251907349,-0.932235718,9.806945801,0
1584529129,35.24684869,-97.23918085,170.4,7.3,16.687,274,-3.290222168,-0.30015564,9.500488281,0
1584529130,35.24677586,-97.23916324,170.7,7.44,16.687,275,-3.328521729,-2.368759155,9.653717041,0
1584529131,35.24671011,-97.23914218,168.4,7.48,18.203999,275,-2.619842529,-1.200378418,9.366409302,0
1584529132,35.24660954,-97.23912211,168.5,8.5,19.720999,276,-1.796234131,0.15953064,9.021652222,0
1584529133,35.24648317,-97.23919057,182.8,9.58,21.237999,277,-3.328521729,-0.759841919,9.289794922,0
1584529134,35.24639458,-97.23918724,180.4,9.65,21.237999,277,-3.098678589,-0.913070679,8.945037842,0
1584529135,35.24629832,-97.23921002,182.7,9.98,19.720999,278,-2.868835449,-1.334457397,9.615402222,0
1584529136,35.24620961,-97.23920307,181.3,10.06,19.720999,278,-2.38999939,-1.066299438,8.102279663,0
1584529137,35.24617473,-97.23914767,177.5,9.6,19.720999,277,-3.002914429,-1.142913818,9.040802002,0
1584529138,35.24609251,-97.2391342,176.6,10.48,19.720999,278,-1.83454895,-1.679229736,10.34324646,0
1584529139,35.24595588,-97.23914909,178,10.99,21.237999,278,-2.10269165,-1.870758057,10.72631836,0
1584529140,35.24587003,-97.23915016,179.5,10.53,19.720999,279,-2.658157349,-2.004837036,9.634567261,0
1584529141,35.2457221,-97.23916393,180.9,11.11,19.720999,279,-1.96862793,-2.100601196,9.347259521,0
1584529142,35.24565171,-97.23913951,180.2,10.75,19.720999,278,-2.23677063,0.27444458,9.404724121,0
1584529143,35.24552028,-97.23917871,183.7,11.02,19.720999,275,-1.96862793,-1.181228638,10.36239624,0
1584529144,35.24542344,-97.23917667,184.3,10.93,19.720999,277,-2.10269165,-1.142913818,10.22831726,0
1584529145,35.24532157,-97.23919584,186.9,10.9,21.237999,278,-1.81539917,-0.855621338,9.136566162,0
1584529146,35.24524703,-97.23923961,193.4,10.98,21.237999,275,-2.524078369,-0.166091919,11.30093384,0
1584529147,35.24510722,-97.23928386,195.9,11.65,19.720999,274,-2.581542969,-1.334457397,9.117416382,0
1584529148,35.24497723,-97.23933317,199.1,11.44,19.720999,275,-1.949462891,-0.510848999,9.902709961,0
1584529149,35.24489455,-97.2393859,204.3,11.34,19.720999,274,-1.83454895,-1.909072876,9.423873901,0
1584529150,35.24482242,-97.23943196,204.8,11.21,19.720999,274,-1.432327271,-1.928222656,10.30493164,0
1584529151,35.2447523,-97.23949449,209.5,11.02,19.720999,274,-2.14100647,-2.138916016,9.596252441,0
