Time,Latitude,Longitude,Accuracy,Speed
1584529119,35.247212,-97.23942,10,3.4
1584529120,35.247181,-97.239394,10,3.99
1584529121,35.247154,-97.239361,10,4.06
1584529122,35.247123,-97.239328,10,4.66
1584529123,35.247088,-97.239292,10,4.76
1584529124,35.247025,-97.239246,10,5.67
1584529125,35.246999,-97.239193,10,6.1
1584529126,35.246938,-97.239178,10,5.94
1584529127,35.246876,-97.239154,10,6.16
1584529128,35.246811,-97.239139,10,6.27
1584529129,35.246756,-97.239115,10,6.69
1584529130,35.246651,-97.239117,10,7.37
1584529131,35.24656,-97.239111,10,8.05
1584529132,35.246474,-97.239117,10,8.22
1584529133,35.246399,-97.239104,10,8.46
1584529134,35.246329,-97.239107,10,8.48
1584529135,35.246242,-97.239104,10,8.99
1584529136,35.246145,-97.239106,10,9.71
1584529137,35.246049,-97.239108,10,10.14
1584529138,35.245942,-97.239107,10,10.91
1584529139,35.245844,-97.239115,10,11.18
1584529140,35.245743,-97.239099,10,11.16
1584529141,35.245623,-97.239089,10,11.18
1584529142,35.245495,-97.239118,10,11.55
1584529143,35.2454,-97.239126,10,10.85
1584529144,35.245311,-97.239132,10,10.88
1584529145,35.24522,-97.239146,10,10.73
1584529146,35.245094,-97.239176,10,11.06
1584529147,35.245002,-97.239224,10,10.85
1584529148,35.244913,-97.23926,10,10.89
1584529149,35.244793,-97.239316,10,11.73
1584529150,35.244687,-97.239344,10,12.36
1584529151,35.244605,-97.239413,10,11.93
1584529152,35.244553,-97.239499,10,11.3
1584529153,35.244461,-97.239585,10,11.65
1584529154,35.24434,-97.239705,10,13.3
1584529155,35.244262,-97.239799,10,12.75
1584529156,35.24417,-97.239892,10,12.86
1584529157,35.244095,-97.239908,10,11.57
1584529158,35.244044,-97.239979,10,10.85
1584529159,35.243969,-97.240068,10,11.01
1584529160,35.243874,-97.240152,10,11.41
1584529161,35.243794,-97.240319,10,12.59
1584529162,35.243749,-97.240377,10,11.47
1584529163,35.243543,-97.240379,10,13.17
1584529164,35.243525,-97.240468,10,11.53
1584529165,35.243446,-97.240511,10,11
1584529166,35.2434,-97.240581,10,10.2
1584529167,35.243335,-97.240656,10,9.96
1584529168,35.243222,-97.240715,10,10.67
1584529169,35.243168,-97.240709,10,9.32
1584529170,35.243114,-97.240767,30,9.05
1584529171,35.242995,-97.240861,10,10.56
1584529172,35.242883,-97.241075,10,13.3
1584529173,35.242658,-97.241123,10,15.15
1584529174,35.242557,-97.241188,10,14.21
1584529175,35.242469,-97.241278,10,13.93
1584529176,35.242417,-97.241412,10,13.56
1584529177,35.242319,-97.241384,10,12.32
1584529178,35.2422,-97.241587,10,14.6
1584529179,35.242133,-97.241721,10,14.39
1584529180,35.242055,-97.241848,10,14.3
1584529181,35.241924,-97.24187,10,13.59
1584529182,35.241789,-97.242001,10,14.96
1584529183,35.24166,-97.242013,10,14.2
1584529184,35.24161,-97.242145,10,13.65
1584529185,35.241524,-97.242252,10,13.6
1584529186,35.241391,-97.242302,10,13.71
1584529187,35.241361,-97.242328,10,11.66
1584529188,35.241254,-97.242395,10,12.26
1584529189,35.241143,-97.242445,10,13.19
1584529190,35.241022,-97.242499,10,13.27
1584529191,35.240899,-97.242545,10,13.31
1584529192,35.240747,-97.242594,10,13.59
1584529193,35.240624,-97.242606,10,13.55
1584529194,35.240507,-97.242639,10,13.61
1584529195,35.240382,-97.24265,10,13.56
1584529196,35.24026,-97.242664,10,13.54
1584529197,35.240011,-97.242639,10,13.31
1584529198,35.2399,-97.24263,10,13.09
1584529199,35.239793,-97.2426,10,13.13
1584529200,35.239665,-97.242542,10,14.14
1584529201,35.239553,-97.242496,10,13.57
1584529202,35.23945,-97.242426,10,13.61
1584529203,35.239353,-97.242336,10,13.57
1584529204,35.239293,-97.242214,10,13.02
1584529205,35.239255,-97.242097,10,11.94
1584529206,35.23922,-97.241962,10,11.84
1584529207,35.239192,-97.241824,10,12.36
1584529208,35.239178,-97.241663,10,12.99
1584529209,35.239153,-97.241519,10,13.2
1584529210,35.239119,-97.241368,10,13.76
1584529211,35.23909,-97.241209,10,13.71
1584529212,35.239066,-97.241064,10,13.61
1584529213,35.239045,-97.240914,10,13.53
1584529214,35.238946,-97.240807,10,14.01
1584529215,35.2389,-97.240643,10,14.28
1584529216,35.238843,-97.240518,10,13.87
1584529217,35.23876,-97.240392,10,14
1584529218,35.238641,-97.240279,10,14.34
1584529219,35.23855,-97.240183,10,13.89
1584529220,35.238456,-97.240093,10,13.86
1584529221,35.238359,-97.240003,10,13.97
1584529222,35.238259,-97.239896,10,14.24
1584529223,35.238173,-97.239794,10,13.61
1584529224,35.238112,-97.239656,10,13.56
1584529225,35.238022,-97.239556,10,13.5
1584529226,35.237923,-97.239468,10,13.43
1584529227,35.237818,-97.239411,10,13.5
1584529228,35.237706,-97.239331,10,13.64
1584529229,35.237598,-97.239271,10,13.44
1584529230,35.237482,-97.239207,10,13.53
1584529231,35.237366,-97.239171,10,13.15
1584529232,35.237194,-97.239146,10,14.59
1584529233,35.237103,-97.239107,10,13.67
1584529234,35.236992,-97.239084,10,13.19
1584529235,35.236969,-97.2389,10,14.23
1584529236,35.236813,-97.238836,10,14.27
1584529238,35.236688,-97.238765,10,14.36
1584529239,35.236582,-97.238698,10,14.04
1584529240,35.236419,-97.238616,10,15.21
1584529241,35.236299,-97.238556,10,14.8
1584529242,35.236218,-97.238513,10,13.46
1584529243,35.236163,-97.238461,10,12.14
1584529244,35.235996,-97.238427,10,13.61
1584529245,35.23584,-97.238338,10,15.19
1584529246,35.235728,-97.238266,10,14.85
1584529247,35.235507,-97.238175,10,17.290001
1584529248,35.235422,-97.238123,10,14.08
1584529249,35.235337,-97.238076,10,13.24
1584529250,35.235245,-97.238045,10,12.91
1584529251,35.235145,-97.237988,10,12.82
1584529252,35.235069,-97.237941,10,12.29
1584529253,35.23497,-97.237905,10,12.6
1584529254,35.234854,-97.23787,10,13.03
1584529255,35.234776,-97.23781,10,12.73
1584529256,35.234675,-97.237743,10,12.69
1584529257,35.234571,-97.237719,10,12.55
1584529258,35.234471,-97.237695,10,11.79
1584529259,35.234368,-97.237692,10,11.54
1584529260,35.234253,-97.237684,10,11.44
1584529261,35.234164,-97.237698,10,10.95
1584529262,35.234047,-97.237737,10,11.14
1584529263,35.23394,-97.237762,10,11.26
1584529264,35.233841,-97.237784,10,12.02
1584529265,35.233736,-97.237813,10,11.79
1584529266,35.233629,-97.237841,10,11.65
1584529267,35.233509,-97.23786,10,11.92
1584529268,35.233391,-97.23788,10,12.05
1584529269,35.233294,-97.237896,10,11.74
1584529270,35.23319,-97.237913,10,11.94
1584529271,35.233089,-97.23793,10,11.96
1584529272,35.232987,-97.237944,10,11.76
1584529273,35.232876,-97.237956,10,11.05
1584529274,35.232788,-97.237978,10,10.02
1584529275,35.232707,-97.237995,10,9.15
1584529276,35.232638,-97.238016,10,8.18
1584529277,35.232587,-97.23803,10,6.59
1584529278,35.232551,-97.238035,10,4.57
1584529279,35.232548,-97.238026,10,2.44
1584529280,35.232542,-97.23804,10,1.26
1584529281,35.232541,-97.238052,10,0.41
1584529283,35.232552,-97.238042,10,0.43
1584529284,35.232523,-97.238062,10,2.78
1584529285,35.232487,-97.238087,10,4.04
1584529286,35.232468,-97.238102,10,4.43
1584529287,35.23244,-97.238148,10,4.9
1584529288,35.232414,-97.238182,10,4.6
1584529289,35.232397,-97.238222,10,4.35
1584529290,35.23243,-97.238348,10,7.38
1584529291,35.232439,-97.238451,10,8.52
1584529292,35.232447,-97.238573,10,9.76
1584529293,35.232457,-97.238692,10,10.27
1584529294,35.232441,-97.238819,10,11.31
1584529295,35.232453,-97.238952,10,11.88
1584529296,35.232441,-97.239118,10,12.97
1584529297,35.232445,-97.239274,10,13.93
1584529298,35.232439,-97.239437,10,14.86
1584529299,35.23246,-97.239607,10,15.14
1584529300,35.232481,-97.239768,10,15.39
1584529301,35.232468,-97.239929,10,15.3
1584529302,35.232485,-97.240106,10,15.63
1584529303,35.232512,-97.240276,10,15.77
1584529304,35.232528,-97.240461,10,16.09
1584529305,35.232521,-97.240643,10,16.18
1584529306,35.232517,-97.240802,10,15.68
1584529307,35.232518,-97.240958,10,16.16
1584529308,35.2325,-97.241132,10,16.08
1584529309,35.232506,-97.241325,10,16.459999
1584529310,35.232476,-97.241523,10,16.85
1584529311,35.232497,-97.241691,10,16.23
1584529312,35.232447,-97.241859,10,15.86
1584529313,35.232396,-97.242025,10,15.79
1584529314,35.232382,-97.242219,10,16.17
1584529315,35.232389,-97.242396,10,16.459999
1584529316,35.232436,-97.242565,10,16.15
1584529317,35.232486,-97.242744,10,15.94
1584529318,35.232493,-97.242916,10,16.09
1584529319,35.232507,-97.243099,10,16.309999
1584529320,35.232505,-97.243277,10,17.02
1584529321,35.232488,-97.243482,10,17.120001
1584529322,35.232474,-97.243682,10,17.15
1584529323,35.232462,-97.24386,10,16.92
1584529324,35.232467,-97.244036,10,16.639999
1584529325,35.232461,-97.244204,10,16.4
1584529326,35.232441,-97.244403,10,16.73
1584529327,35.232386,-97.244569,10,16.43
1584529328,35.232421,-97.244735,10,16.280001
1584529329,35.23242,-97.244907,10,15.87
1584529330,35.232417,-97.245093,10,15.93
1584529331,35.23243,-97.24526,10,15.83
1584529332,35.232431,-97.245443,10,15.95
1584529333,35.232436,-97.245633,10,16.25
1584529334,35.232443,-97.245819,10,15.83
1584529335,35.232446,-97.245981,10,15.67
1584529336,35.232449,-97.246165,10,15.95
1584529337,35.232454,-97.246395,10,17.469999
1584529338,35.232485,-97.246632,10,18.559999
1584529339,35.232528,-97.246928,10,20.790001
