time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable,
0,35.209,-97.44,0,0,4,312,-0.314,3.408,9.365,0
1,35.209,-97.44,0,0,4,312,-0.32,3.404,9.344,0
2,35.209,-97.44,0,0,4,312,-0.33,3.394,9.34,0
3,35.209,-97.44,0,0,4,312,-0.31,3.411,9.324,0
4,35.209,-97.44,0,0,4,312,-0.3,3.401,9.339,0
5,35.209,-97.44,0,0,4,312,-0.307,3.419,9.344,0
6,35.209,-97.44,0,0,4,312,-0.274,3.4,9.297,0
7,35.209,-97.44,0,0,4,312,-0.291,3.876,9.205,1
8,35.209,-97.44,357.5,0.48042,3,305,-0.276,3.63,9.3,0
9,35.209,-97.44,357.8,0.66,3,306,-0.287,3.687,9.239,0
11,35.209,-97.44,357.8,0.89006,3,307,-0.034,3.847,9.432,0
12,35.209,-97.44,4,1.3039,3,307,0.308,3.484,9.12,0
13,35.209,-97.44,4.6,1.7303,3,308,0.419,3.485,9.293,0
14,35.209,-97.44,51,1.91,3,308,0.694,3.821,9.169,0
15,35.209,-97.44,73.6,2.2971,3,308,0.422,4.143,9.061,0
16,35.209,-97.44,93,3.4504,3,308,-0.125,4.27,9.193,0
17,35.209,-97.44,90.9,4.1606,3,309,0.002,3.936,8.978,0
18,35.209,-97.44,90.4,4.9112,3,309,-0.124,3.489,9.195,0
19,35.209,-97.44,89.4,5.4703,3,310,-0.096,3.475,9.408,0
20,35.209,-97.44,89,5.89,3,310,-0.126,3.39,9.369,0
21,35.209,-97.44,89.3,5.9601,3,310,-0.078,3.386,9.006,0
22,35.209,-97.44,90.2,5.9103,3,311,0.144,3.27,9.171,0
23,35.209,-97.44,90.4,5.85,4,311,-0.066,3.295,9.324,0
24,35.209,-97.44,90.6,5.74,4,310,0.623,3.341,9.35,0
25,35.209,-97.44,90.2,5.6201,4,311,0.398,3.488,9.444,0
26,35.209,-97.44,89.4,5.4501,4,311,0.52,3.218,9.209,0
27,35.209,-97.44,88.8,5.37,4,311,0.439,3.179,9.202,0
28,35.209,-97.44,88.6,5.06,4,311,0.537,3.264,9.346,0
29,35.209,-97.44,87.9,4.8503,3,313,0.584,3.27,9.486,0
30,35.209,-97.439,88.3,4.7113,3,312,0.541,3.322,8.902,0
31,35.209,-97.439,90.2,4.51,3,312,0.164,3.478,9.468,0
32,35.209,-97.439,90.1,4.2604,3,312,0.211,3.447,9.057,0
33,35.209,-97.439,89.8,4.01,3,312,0.37,3.329,9.638,0
34,35.209,-97.439,87.6,3.67,3,312,-0.464,3.375,9.209,0
35,35.209,-97.439,79.8,4.1002,3,313,-1.18,3.34,9.939,0
36,35.209,-97.439,66.1,3.0528,3,313,-0.895,2.895,9.141,0
37,35.209,-97.439,34,2.8414,3,313,-1.087,2.988,9.207,0
38,35.209,-97.439,17.4,2.5928,3,314,-0.829,3.341,9.303,0
39,35.209,-97.439,13.6,2.2522,3,313,-0.502,3.72,9.304,0
40,35.209,-97.439,3.6,2.3602,3,313,-0.6,4.011,9.229,0
42,35.209,-97.439,3.8,2.71,3,312,-1.207,3.96,9.103,0
43,35.21,-97.439,337.9,2.8609,3,311,-1.651,3.737,9.402,0
44,35.21,-97.439,335,2.673,3,312,-1.712,3.803,9.181,0
45,35.21,-97.439,310.6,3.4015,3,312,-0.739,3.941,9.113,0
46,35.21,-97.439,291.7,4.07,3,312,-0.386,4.048,9.181,0
47,35.21,-97.439,280.5,4.2,3,312,-0.175,3.927,9.479,0
48,35.21,-97.439,270.3,4.54,3,312,-0.012,3.198,9.26,0
49,35.21,-97.439,270.7,4.42,3,312,0.477,2.981,9.441,0
50,35.21,-97.439,270.4,3.9,3,313,1.448,2.584,9.465,0
51,35.21,-97.44,272.8,3.2602,3,313,1.284,2.927,9.284,0
52,35.21,-97.44,318.1,2.27,3,313,0.943,3.476,9.273,0
53,35.21,-97.44,340.1,2.28,3,313,0.737,4.038,9.115,0
54,35.21,-97.44,350.5,2.1353,3,314,0.102,3.406,9.323,0
55,35.21,-97.44,351.6,1.7901,3,315,-0.024,3.735,8.927,0
56,35.21,-97.44,351.7,1.1507,3,315,0.074,4.837,8.957,0
57,35.21,-97.44,351.8,1.05,3,315,0.593,4.513,9.028,0
58,35.21,-97.44,13.1,1.8697,3,316,0.786,4.365,9.016,0
59,35.21,-97.44,31.3,2.3935,3,316,1.102,4.308,8.921,0
60,35.21,-97.439,55.5,3.9074,3,316,0.372,4.862,9.1,0
61,35.21,-97.439,74,4.9454,3,317,-0.309,4.527,8.784,0
62,35.21,-97.439,89.7,5.8605,3,317,-0.528,3.758,9.346,0
63,35.21,-97.439,90.9,5.83,3,316,-0.6,3.52,9.504,0
64,35.21,-97.439,90,5.5101,3,315,-0.733,2.761,9.484,0
65,35.21,-97.439,91.4,5.12,4,316,-0.739,2.306,9.662,0
66,35.21,-97.439,92.2,3.9506,4,316,-0.685,2.286,9.824,0
67,35.21,-97.439,94.8,2.9411,4,315,-0.613,2.627,9.543,0
68,35.21,-97.439,89.6,1.3219,4,316,-0.706,4.552,9.07,0
69,35.21,-97.439,80.9,2.16,4,315,-1.241,4.509,9.061,0
70,35.21,-97.439,75.2,3.1508,4,316,-2.037,4.891,8.791,0
71,35.21,-97.439,54.8,3.7519,4,316,-2.646,4.717,8.746,0
72,35.21,-97.439,17.5,5.98,4,315,-1.735,4.809,8.968,0
73,35.21,-97.439,12.4,7.1009,4,315,-0.848,4.647,8.764,0
74,35.21,-97.439,2.5,8.2109,4,315,-0.571,4.161,8.851,0
75,35.21,-97.439,0.9,8.87,4,314,-0.391,4.104,9.087,0
77,35.21,-97.439,0.1,9.25,4,314,-0.413,4.046,9.139,0
78,35.21,-97.439,0,9.68,4,315,-0.301,4.069,9.085,0
79,35.21,-97.439,359.7,10.13,3,315,-0.23,3.568,9.172,0
80,35.21,-97.439,0,10.21,3,314,-0.431,3.304,9.224,0
81,35.21,-97.439,359.9,9.75,3,315,-0.42,3.149,9.325,0
82,35.211,-97.439,0.7,9.2216,3,315,-0.497,3.211,9.311,0
83,35.211,-97.439,0.1,8.7501,3,316,-0.451,3.189,9.402,0
84,35.211,-97.439,0.1,8.2401,3,315,-0.29,2.826,9.428,0
85,35.211,-97.439,0.4,7.7202,3,316,-0.314,2.937,9.444,0
86,35.211,-97.439,0.5,7.1105,3,315,-0.188,2.429,9.912,0
87,35.211,-97.439,0.7,5.94,3,316,-0.545,2.479,9.506,0
88,35.211,-97.439,0.5,4.7402,3,316,-0.492,2.877,9.649,0
89,35.211,-97.439,0.9,3.85,3,316,-0.653,2.957,9.713,0
90,35.211,-97.439,1,3.0801,3,316,-0.437,3.017,9.393,0
91,35.211,-97.439,0.3,2.3401,3,317,-0.349,2.397,9.68,0
92,35.211,-97.439,0.4,1.2902,3,317,-0.273,3.161,9.276,0
93,35.211,-97.439,0.4,1.2902,3,317,-0.235,3.439,9.398,0
94,35.211,-97.439,0.4,1.2902,3,317,-0.11,5.449,8.843,0
95,35.211,-97.439,0.8,1.0512,3,317,-1.309,6.198,8.829,0
96,35.211,-97.439,1.9,4.06,3,316,-4.614,5.092,8.746,0
97,35.211,-97.439,338.4,6.2218,3,317,-5.976,4.301,8.894,0
98,35.211,-97.439,301.2,7.7505,3,317,-2.665,4.969,8.711,0
99,35.211,-97.439,269.2,11.19,3,316,-1.58,4.65,9.028,0
100,35.211,-97.439,269.3,12.16,3,316,-1.082,4.286,9.045,0
101,35.211,-97.439,269.9,12.81,3,316,-0.896,3.969,9.005,0
102,35.211,-97.44,270.6,12.97,3,316,-0.833,3.478,9.594,0
103,35.211,-97.44,270.9,12.97,3,316,-0.702,3.297,9.416,0
104,35.211,-97.44,271.9,12.64,3,315,-0.511,3.171,9.267,0
105,35.211,-97.44,272.5,12.27,3,315,-0.777,3.402,9.111,0
106,35.211,-97.44,273.2,12.04,3,315,-0.939,3.389,9.382,0
107,35.211,-97.44,272,11.681,3,315,-1.123,3.085,9.454,0
108,35.211,-97.44,271.7,11.32,3,316,-0.884,2.773,9.522,0
109,35.211,-97.441,271.3,10.511,3,315,-0.924,2.6,9.661,0
110,35.211,-97.441,270.4,9.3812,3,315,-0.725,2.374,9.814,0
111,35.211,-97.441,270.7,8.1105,3,316,-0.539,2.277,9.624,0
112,35.211,-97.441,270.4,6.8002,3,316,-0.628,2.563,9.596,0
113,35.211,-97.441,270.8,6.03,3,316,-0.743,2.791,9.663,0
114,35.211,-97.441,270.4,5.2902,3,315,-0.96,2.944,9.646,0
115,35.211,-97.441,270.6,4.5303,3,314,-0.84,2.77,9.501,0
