time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1584483338,35.27171205,-97.50201719,0.8,4.32,3.7900925,336.185791,0.811084151,9.347304344,2.177688122,0
1584483339,35.27175135,-97.50201545,4.6,4.22,3.7900925,336.585144,0.666618288,9.44183445,1.9456954,0
1584483340,35.27178839,-97.50200797,8.9,4.3,3.7900925,336.9841309,0.667908251,9.490296364,2.067127705,0
1584483341,35.27182893,-97.50200005,12.5,4.58,3.7900925,337.1539307,0.70089215,9.585194588,2.286959171,0
1584483342,35.27186936,-97.50198902,17,4.45,3.7900925,337.4000244,0.456000537,9.576534271,2.359375954,0
1584483343,35.27191233,-97.50197633,20.4,4.75,3.7900925,336.1612549,0.191023722,9.316717148,2.040777683,1
1584483344,35.27195479,-97.50195858,24.2,4.86,3.7900925,335.9249268,0.050980363,9.661665916,2.313677788,1
1584483346,35.27203939,-97.50191052,31,5.19,3.7900925,335.9321289,0.15619716,9.095043182,2.116326809,0
1584483347,35.27207954,-97.5018848,33.2,5.3,3.7900925,335.9401855,0.302505612,9.673643112,2.317915916,0
1584483348,35.2721273,-97.50185163,34.9,5.38,3.7900925,335.8835449,0.327565998,9.596250534,2.420368671,0
1584483349,35.27216828,-97.50182024,36.6,5.4,3.7900925,336.1316528,0.338806331,9.598093033,2.477859974,0
1584483350,35.27221082,-97.50179864,36.2,5.42,3.7900925,335.0366211,0.227508694,9.500799179,2.329340219,1
1584483351,35.27225233,-97.50176891,36.2,5.56,3.7900925,334.9232178,-0.229843438,9.637526512,2.576074839,1
1584483352,35.2722912,-97.50173593,36.1,5.57,3.7900925,334.7362671,0.006387603,9.312294006,2.275534391,1
1584483353,35.27233374,-97.50170168,35.9,5.58,3.7900925,334.9563599,-0.734368086,9.373102188,2.461091757,1
1584483354,35.27237506,-97.50166701,33.3,5.63,3.7900925,334.7285156,-0.165902585,9.282073975,2.314230442,1
1584483355,35.27242372,-97.50163268,30.4,5.8,3.7900925,335.1564941,-0.340588242,9.414562225,2.278851271,1
1584483356,35.27246848,-97.50160502,27.5,5.95,3.7900925,334.5223389,-0.237582654,9.574689865,2.367115259,0
1584483357,35.27251466,-97.50157534,24.8,6.08,3.7900925,334.6625366,0.047663532,9.549815178,2.251763582,0
1584483358,35.27257076,-97.50154283,23.2,6.09,3.7900925,334.0153809,0.020760478,9.453073502,2.403047562,0
1584483359,35.2726191,-97.50151579,21.8,6.29,3.7900925,334.1300659,-0.17990692,9.269727707,2.615139246,1
1584483360,35.27266994,-97.50148984,20.4,6.24,3.7900925,333.5922852,-0.089063004,9.344171524,2.448745966,0
1584483361,35.2727279,-97.50146479,18.7,6.33,3.7900925,334.020874,-0.096802235,9.397055626,2.385357857,0
1584483362,35.27278273,-97.50143966,16.9,6.37,3.7900925,333.8427124,-0.321977258,9.615229607,2.623431683,0
1584483363,35.272838,-97.50141839,14,6.46,3.7900925,333.7602539,-0.199070752,9.463946342,2.462197542,0
1584483364,35.27288982,-97.50139768,10.5,6.34,3.7900925,333.8577881,-0.466258705,9.617257118,2.624168396,0
1584483365,35.27294716,-97.50138728,7.1,6.24,3.7900925,333.9047852,-0.087957397,9.469657898,2.529270649,0
1584483366,35.27300747,-97.50137754,5.1,6.19,3.7900925,333.6676025,-0.147660092,9.580955505,2.532771826,0
1584483367,35.27306019,-97.50136451,4,6.11,3.7900925,334.1254883,0.022234637,9.57358551,2.430871725,1
1584483368,35.27311213,-97.50135865,2.7,5.86,3.7900925,333.7601318,-0.035993937,9.614124298,2.453905344,0
1584483369,35.27317053,-97.50136175,1.3,5.8,3.7900925,333.6962891,0.027025588,9.33588028,2.508449078,0
1584483370,35.27321551,-97.50137091,359.9,5.67,3.7900925,332.6339111,0.317984074,9.493613243,2.561886311,0
1584483371,35.27326494,-97.50136983,359.2,5.25,9.935046,332.7711182,0.174808189,9.248722076,3.540899992,1
1584483372,35.27330304,-97.50136956,359.3,4.58,9.935046,332.5939941,0.859362245,9.227162361,2.698060036,1
1584483373,35.2733371,-97.50136844,4.9,3.76,9.935046,332.3130493,0.727979541,9.599751472,2.436031342,1
1584483374,35.27336394,-97.50136069,15.4,3.66,9.935046,332.4816895,1.353383541,9.507063866,1.198858738,0
1584483375,35.27339303,-97.50133981,31,3.74,9.935046,332.5976563,2.464517117,9.359098434,2.401020527,0
1584483376,35.27341132,-97.50130459,55.1,3.7,9.935046,332.2313232,1.653924227,9.51406765,1.152054906,0
1584483377,35.27342433,-97.50126072,76.9,4.3,9.935046,332.2034912,-0.289546132,9.311372757,1.816155195,0
1584483378,35.27343049,-97.5012125,85.1,4.44,9.935046,332.6184082,-0.250665635,9.571743011,1.530171871,0
1584483379,35.27343749,-97.5011499,85.4,5.44,9.935046,332.2734375,-0.119282871,9.716576576,2.004476786,0
1584483380,35.27344092,-97.50107766,86.6,6.15,9.935046,332.317627,0.023155956,9.611359596,2.141571999,1
1584483381,35.27344932,-97.50100901,87.7,6.1,9.935046,332.3955688,0.27799803,9.446072578,2.406364441,1
1584483382,35.27344831,-97.50093753,88.3,6.46,3.7900925,331.9378052,0.728532255,9.125077248,2.749470711,1
1584483383,35.27344656,-97.50087473,87.9,5.83,3.7900925,331.9675903,0.015416718,9.09872818,2.921760559,1
1584483384,35.27345132,-97.50081619,86.9,5.59,3.7900925,332.0726929,-0.201650485,9.448098183,2.560964823,1
1584483385,35.27345891,-97.50075524,86.2,5.56,3.7900925,331.6894531,0.012652719,9.379183769,2.866296291,0
1584483386,35.27346405,-97.50070093,86.3,5.25,3.7900925,331.7419434,0.007677482,9.381026268,2.509738445,0
1584483387,35.27346628,-97.50064673,86.3,5.08,3.7900925,331.2459717,0.483824939,9.013227463,4.405483723,0
1584483388,35.27347365,-97.50059977,86.4,4.12,3.7900925,330.555542,0.15951395,9.196573257,3.11008215,0
1584483389,35.27347061,-97.50056297,86.3,2.5,3.7900925,331.1529541,0.166700423,9.363888741,2.778953314,0
1584483390,35.27347006,-97.50054377,86.2,1.99,3.7900925,330.8140869,-0.11983569,9.679538727,0.851882994,0
1584483391,35.27346932,-97.50051331,86.8,2.34,3.7900925,330.1577759,0.968448639,9.397977829,2.295066833,1
1584483392,35.2734661,-97.50048171,92.5,3.12,3.7900925,330.104248,2.255373478,9.289628983,2.191692352,1
1584483393,35.27345733,-97.5004497,109.9,3.01,3.7900925,330.0291748,1.88407433,9.405533791,2.191139698,0
1584483394,35.27343659,-97.50042207,135.8,3.43,3.7900925,330.1780396,2.416975975,9.710126877,1.760874987,0
1584483395,35.27340176,-97.50040686,162.6,3.97,3.7900925,330.6074219,-0.24034667,9.795443535,1.566841364,0
1584483396,35.27335722,-97.50040528,175.8,4.5,3.7900925,330.5059204,-0.345747739,9.624627113,1.680534363,0
1584483397,35.27329543,-97.50040962,177,5.78,3.7900925,330.8555908,-0.411715567,9.519779205,1.809337497,0
1584483398,35.27323742,-97.50040551,177.3,6.6,3.7900925,330.2056885,-0.145817414,8.816982269,1.324160814,0
1584483399,35.27316962,-97.50040022,177.7,7.39,3.7900925,330.2450562,-0.255825132,9.451416016,2.242366076,0
1584483400,35.27310017,-97.50039941,177.6,7.58,3.7900925,330.2514038,-0.035625402,9.254986763,2.366378546,0
1584483401,35.27303419,-97.50039558,177.4,7.67,3.7900925,331.0144043,-0.061791401,9.496931076,2.357349157,0
1584483402,35.27297089,-97.50038883,177.2,7.64,3.7900925,331.0841675,-0.227816507,9.2242136,2.565756083,0
1584483403,35.27290574,-97.50037823,177,7.79,3.7900925,331.2159424,-0.130338937,9.717313766,2.205144167,0
1584483404,35.27283636,-97.50037057,177.1,7.93,3.7900925,331.7089844,0.241513073,9.715655327,2.251211405,0
1584483405,35.27276425,-97.50036446,177.4,8.03,3.7900925,332.2841797,0.005281996,9.592195511,2.21140933,0
1584483406,35.27268958,-97.50035908,177.9,8.02,3.7900925,332.303772,0.457290381,9.305475235,1.94901216,0
1584483407,35.27262047,-97.50035426,178.1,7.96,3.7900925,332.0709839,0.231009811,9.336432457,1.949749231,0
1584483408,35.27254798,-97.50034823,178.7,8.01,3.7900925,332.4786377,0.219953761,9.536363602,2.478228569,0
1584483409,35.27247387,-97.50034743,179.5,8.08,3.7900925,332.6298828,-0.142684907,9.296078682,2.277008533,0
1584483410,35.27240295,-97.50034736,179.4,8.03,3.7900925,332.9528809,0.374554276,9.684144974,2.212146521,0
1584483411,35.27233576,-97.50034335,180,8.05,3.7900925,332.9433594,0.054665685,9.385816574,2.976303577,0
1584483412,35.27226117,-97.50033956,180.3,8.04,3.7900925,333.3468628,0.504831374,9.56584549,2.438242674,0
1584483413,35.27218684,-97.5003393,180.9,7.85,3.7900925,333.5610352,0.160988107,9.301423073,2.316994667,0
1584483414,35.27211602,-97.50034363,181.1,7.71,3.7900925,333.6971436,-0.048708402,9.473527908,2.550646067,0
1584483415,35.27204696,-97.50035104,180.9,7.49,3.7900925,333.2354736,0.565086901,9.038288116,2.330630302,0
1584483416,35.27198036,-97.50035106,180.8,7.16,3.7900925,333.2026367,0.253674716,9.251117706,2.57349515,0
1584483417,35.27191407,-97.500353,180.9,7.17,3.7900925,333.15448,0.595306814,9.458601952,2.700271368,0
1584483418,35.27185384,-97.50035228,181.5,6.96,3.7900925,332.1907959,-0.312395364,9.659638405,3.019237995,0
1584483419,35.27179285,-97.5003557,183.1,6.62,3.7900925,332.203125,0.277813762,9.603068352,2.910151958,0
1584483420,35.27173751,-97.5003601,184.4,6.38,3.7900925,331.5407715,0.088570945,9.348041534,2.868875742,0
1584483421,35.27168498,-97.50035747,185.2,5.98,3.7900925,331.8058472,0.244092792,9.060029984,3.375243187,0
1584483422,35.2716316,-97.50036773,185.9,5.55,3.7900925,331.6005859,0.298451722,8.918699265,3.759441137,0
1584483423,35.27159937,-97.50036327,186,4.25,3.7900925,331.3138428,0.511096537,9.576534271,2.617166281,0
1584483424,35.27157134,-97.50036241,187.2,3.54,3.7900925,331.0377197,0.296424806,9.64987278,2.327313423,0
1584483425,35.27152872,-97.50037475,193.2,3.87,3.7900925,330.8371582,-0.473260909,9.084539413,2.572205067,0
1584483426,35.2714955,-97.50038876,195.1,4,3.7900925,330.5043945,-1.206830144,9.340854645,3.268736601,0
1584483427,35.27145908,-97.50039439,182.8,3.9,3.7900925,330.5426025,-1.237971425,9.114206314,3.476775169,0
1584483428,35.27142396,-97.50037996,158.1,3.63,3.7900925,332.0488281,-1.2352072,8.969556808,3.382061243,0
1584483429,35.27140281,-97.50035298,128.5,3.43,3.7900925,331.7686768,-1.896543741,9.463393211,2.648492098,0
1584483430,35.27139665,-97.50031583,96.7,3.39,3.7900925,332.0246582,-0.901683092,10.37791348,1.281226277,0
1584483431,35.27140445,-97.50026898,79,4.28,3.7900925,331.5915527,0.669750869,9.66019249,1.180984974,0
1584483432,35.27142264,-97.50021048,80.6,5.07,3.7900925,331.381897,0.565086901,9.766881943,0.911032796,0
1584483433,35.27142777,-97.5001547,88.2,5.55,3.7900925,331.7041626,-0.34648481,9.593484879,2.031748056,0
1584483434,35.27142254,-97.50008633,90.3,6.18,3.7900925,330.9277344,-0.198702201,9.531387329,1.804177999,0
1584483435,35.27142375,-97.50002192,90.3,6.53,3.7900925,330.776001,-0.101408921,9.610991478,1.984022975,1
1584483436,35.27142216,-97.49994203,90.1,7.12,3.7900925,330.7907715,-0.063634053,9.359650612,2.910335779,1
1584483437,35.27142026,-97.49986228,90,7.46,3.7900925,330.9226074,-0.086483151,9.289259911,2.380382299,0
1584483438,35.2714204,-97.4997841,90.1,7.11,3.7900925,330.4154663,0.082674392,9.424143791,2.428292274,0
1584483439,35.27141855,-97.49970309,89.8,7.28,3.7900925,330.3192139,-0.268539637,9.173355103,2.549908638,0
1584483440,35.27141344,-97.49962174,88.6,7.2,3.7900925,330.8825684,-0.807706475,9.345646858,2.804382086,0
1584483441,35.27141799,-97.49954861,85.1,7.05,3.7900925,331.2321167,-0.738790512,9.329614639,2.554884195,0
1584483442,35.27142839,-97.49947602,79.7,6.77,3.7900925,330.991333,-0.749293745,9.084906578,2.565755606,0
1584483444,35.27145514,-97.49932432,70.3,6.87,3.7900925,331.7061768,-0.864645302,9.254617691,2.241629362,0
1584483445,35.27148923,-97.49924298,66.4,7.07,3.7900925,331.2521362,-0.439539909,9.64342308,2.329156399,0
1584483446,35.27152019,-97.49916722,63.1,7.2,3.7900925,331.1672974,-0.719626665,9.497298241,2.598186731,0
1584483447,35.27155957,-97.4990925,59.2,7.51,3.7900925,330.5915527,-0.495925784,9.564002037,2.404890299,0
1584483448,35.27159595,-97.49902246,55.5,7.46,3.7900925,330.744751,-0.733630836,8.80813694,2.571836233,0
1584483449,35.27163704,-97.49895583,52.3,7.5,3.8027618,330.4567261,-0.337271482,9.624811172,2.558753729,0
1584483450,35.27167627,-97.49889155,49.7,7.52,3.7900925,330.9642334,-0.418164939,9.453995705,2.572389364,0
1584483451,35.27172511,-97.49882429,47,7.68,3.7900925,331.5249023,-0.458703816,9.311924934,2.428844929,0
1584483452,35.27177103,-97.49876258,44.4,7.65,3.7900925,331.8421631,-0.650526345,9.181280136,2.521531582,0
1584483453,35.2718183,-97.49870102,41.9,7.64,3.7900925,331.7967529,-0.389050633,9.346750259,2.496286869,0
1584483454,35.27187263,-97.49864254,39.2,7.6,3.7900925,331.7138672,0.801133692,9.367757797,2.085738659,0
1584483455,35.27192254,-97.49858476,43.5,7.72,3.7900925,331.8861084,0.41785717,9.509828568,2.140466452,0
1584483456,35.27196612,-97.49852738,47.3,7.37,3.7985613,332.0123291,0.618524551,9.379920006,2.655125618,0
1584483457,35.27200603,-97.49846215,51.3,7.43,3.9016585,332.7116699,0.124134615,9.06408596,3.114504576,0
1584483458,35.27203842,-97.49839968,54.4,6.47,3.7900925,332.1530762,0.567482412,9.319295883,3.261366129,0
1584483459,35.27206417,-97.49834827,56.8,5.4,3.7900925,331.9345093,0.545738816,9.133921623,3.062357187,0
1584483460,35.27207844,-97.4983104,58.6,4.22,3.7900925,331.6175537,0.446234375,10.27896214,2.879931927,0
1584483461,35.2720957,-97.49827978,59.5,3.7,3.7900925,331.7553711,-0.104357205,8.693892479,1.623042822,0
1584483462,35.27211609,-97.49824489,60.5,3.92,3.7900925,332.0428467,-0.09919773,9.566766739,1.862406373,0
1584483463,35.27214219,-97.4982062,62.9,4.7,3.7900925,329.8931885,0.158408374,9.697045326,1.251927853,0
1584483464,35.2721619,-97.49814017,67.7,5.72,3.7900925,330.3459473,0.320748121,9.663692474,1.511192441,0
1584483465,35.27218437,-97.49807071,72,6.56,3.7900925,330.1801147,0.138507485,9.291286469,1.890599489,0
