Time,Latitude,Longitude,Accuracy,Speed
1584483339,35.271793,-97.50202,10,3.93
1584483340,35.271848,-97.502032,10,4.25
1584483341,35.271876,-97.502,5,4.62
1584483342,35.271916,-97.501949,5,4.72
1584483343,35.271963,-97.50193,5,4.78
1584483344,35.272007,-97.501911,5,4.93
1584483345,35.272052,-97.501894,5,5.15
1584483346,35.27208,-97.501868,5,5.32
1584483347,35.272122,-97.501833,5,5.45
1584483348,35.272166,-97.5018,5,5.47
1584483350,35.27225,-97.501718,5,5.46
1584483351,35.272294,-97.501686,5,5.52
1584483352,35.272336,-97.501647,5,5.6
1584483353,35.272379,-97.501622,5,5.7
1584483354,35.272428,-97.501587,5,5.81
1584483355,35.272478,-97.501552,5,5.94
1584483356,35.272528,-97.501523,5,6.09
1584483357,35.272581,-97.501498,5,6.18
1584483358,35.272635,-97.501476,5,6.31
1584483359,35.272696,-97.501452,5,6.28
1584483360,35.272745,-97.501434,5,6.29
1584483361,35.272806,-97.501411,5,6.32
1584483362,35.272861,-97.501385,5,6.4
1584483363,35.272916,-97.501372,5,6.35
1584483364,35.272968,-97.501361,5,6.27
1584483365,35.273015,-97.50135,5,6.13
1584483366,35.273069,-97.501341,5,6.07
1584483367,35.273118,-97.50133,5,6.13
1584483368,35.273169,-97.501324,5,5.87
1584483369,35.273218,-97.501324,5,5.9
1584483370,35.273267,-97.501321,5,5.37
1584483371,35.273307,-97.501318,5,4.73
1584483372,35.273344,-97.50131,5,3.75
1584483373,35.273369,-97.501297,5,3.54
1584483374,35.273395,-97.501287,5,3.68
1584483375,35.273424,-97.501257,5,3.73
1584483376,35.273434,-97.501214,5,4.6
1584483377,35.273432,-97.501161,5,5.11
1584483378,35.27344,-97.501098,5,5.97
1584483379,35.273443,-97.501032,5,5.97
1584483380,35.273446,-97.500962,5,6.27
1584483381,35.273449,-97.500897,5,5.89
1584483382,35.273454,-97.500833,5,5.89
1584483383,35.273448,-97.50076,5,5.44
1584483384,35.273459,-97.500702,5,5.47
1584483385,35.273462,-97.500642,5,5.47
1584483386,35.273459,-97.500587,5,5.05
1584483387,35.273474,-97.500541,5,4.25
1584483388,35.273463,-97.50051,5,2.5
1584483389,35.273469,-97.500485,5,2.3
1584483390,35.273473,-97.500466,5,2.84
1584483391,35.273469,-97.50043,5,3.15
1584483392,35.273473,-97.500401,5,3.44
1584483393,35.273456,-97.500369,5,3.45
1584483394,35.273411,-97.500362,5,4.19
1584483395,35.273368,-97.50036,5,5.13
1584483404,35.272755,-97.500325,5,7.95
1584483405,35.272686,-97.500318,5,7.23
1584483406,35.272613,-97.500316,5,7.94
1584483407,35.272543,-97.500303,5,8.11
1584483408,35.272469,-97.500297,5,8
1584483409,35.272396,-97.500296,5,8.01
1584483411,35.272254,-97.500296,5,7.88
1584483413,35.272115,-97.5003,5,7.57
1584483414,35.272048,-97.500299,5,7.49
1584483415,35.27198,-97.5003,5,7.49
1584483416,35.271906,-97.500298,5,7.15
1584483417,35.271842,-97.500298,5,7.15
1584483418,35.271784,-97.500311,5,6.66
1584483419,35.271725,-97.500315,5,6.32
1584483420,35.271668,-97.500321,5,6.32
1584483422,35.271575,-97.500338,5,3.85
1584483423,35.271539,-97.500346,5,3.52
1584483424,35.271505,-97.500357,5,3.83
1584483425,35.271467,-97.500374,5,3.89
1584483428,35.271386,-97.500334,5,3.38
1584483430,35.271394,-97.500246,5,4.16
1584483431,35.271403,-97.500207,5,5.44
1584483432,35.271413,-97.500145,5,5.87
1584483437,35.271401,-97.499774,5,7.19
1584483438,35.2714,-97.499695,5,7.19
1584483439,35.271406,-97.499595,5,7.07
1584483440,35.271414,-97.499518,5,7.03
1584483441,35.271415,-97.499439,5,6.94
1584483442,35.271432,-97.499355,5,6.9
1584483443,35.271456,-97.499282,5,6.9
1584483444,35.271481,-97.499207,5,6.95
1584483445,35.271517,-97.499141,5,7.29
1584483446,35.271551,-97.499075,5,7.12
1584483448,35.271635,-97.498908,5,7.42
1584483449,35.271685,-97.498847,5,7.86
1584483450,35.271728,-97.498786,5,7.72
1584483451,35.27178,-97.498724,5,8.05
1584483452,35.271823,-97.498652,5,7.8
1584483453,35.271873,-97.498587,5,7.55
1584483454,35.271927,-97.498533,5,7.55
1584483455,35.271973,-97.498486,5,7.29
1584483456,35.272011,-97.498455,5,7.01
1584483457,35.272056,-97.498401,5,6.61
1584483458,35.272084,-97.498355,5,5.52
1584483459,35.272112,-97.498314,5,4.26
1584483460,35.272134,-97.498282,5,3.45
1584483461,35.272159,-97.498249,5,4.12
1584483462,35.272168,-97.498159,5,5.21
1584483463,35.27219,-97.498103,5,6.06
1584483464,35.272212,-97.498052,5,6.88
1584483466,35.272247,-97.497913,5,6.93
1584483467,35.272258,-97.497845,5,6.95
1584483468,35.272269,-97.49777,5,6.94
1584483469,35.272247,-97.497679,5,6.44
1584483470,35.272246,-97.497602,5,6.38
1584483471,35.272242,-97.497547,5,6.37
1584483473,35.27224,-97.497415,5,6.03
1584483474,35.272237,-97.497341,5,6.23
1584483475,35.272232,-97.497282,5,5.68
1584483476,35.272232,-97.497225,5,4.68
1584483477,35.272224,-97.497197,5,4.48
1584483481,35.272236,-97.497052,5,4.56
1584483482,35.272249,-97.496955,5,5.08
1584483483,35.272254,-97.496899,5,5.07
1584483484,35.272236,-97.496797,5,6.88
1584483485,35.272228,-97.496712,5,7.4
1584483486,35.272248,-97.49663,5,7.23
1584483487,35.272245,-97.496551,5,7.23
1584483488,35.272247,-97.496484,5,7.05
1584483490,35.272232,-97.496336,5,6.19
1584483491,35.272234,-97.496279,5,5.14
1584483492,35.27223,-97.496239,5,3.77
1584483493,35.272229,-97.496198,5,3.77
1584483494,35.272225,-97.496174,5,2.37
1584483495,35.272223,-97.496165,5,2.47
1584483496,35.27221,-97.496131,5,3.1
1584483497,35.272204,-97.496092,5,3.95
1584483498,35.272202,-97.496049,5,3.96
1584483499,35.272217,-97.496005,5,4.3
1584483500,35.27222,-97.495955,5,4.87
1584483501,35.272233,-97.495889,5,5.81
1584483502,35.272235,-97.495825,5,5.81
1584483504,35.272228,-97.495664,5,6.99
1584483505,35.272227,-97.495589,5,6.95
1584483506,35.272212,-97.495529,5,6.54
1584483507,35.272207,-97.495451,5,6.29
1584483508,35.272208,-97.495382,5,6.29
1584483509,35.272196,-97.495324,5,5.78
1584483510,35.272217,-97.495252,5,5.79
1584483511,35.272239,-97.495191,5,5.16
1584483512,35.272257,-97.495148,5,3.88
1584483513,35.272283,-97.495102,5,3.24
1584483519,35.27244,-97.494814,5,5.67
1584483520,35.272463,-97.494761,5,5.4
1584483521,35.272477,-97.494698,5,5.45
1584483522,35.272488,-97.49464,5,5.4
1584483523,35.272492,-97.494579,5,5.33
1584483524,35.272483,-97.494529,5,3.84
1584483525,35.272484,-97.494489,5,3.82
1584483528,35.272479,-97.494437,5,0.78
1584483530,35.27248,-97.494425,5,0.61
1584483531,35.272482,-97.494413,5,0.6
1584483532,35.272469,-97.494364,5,3.11
1584483540,35.271902,-97.494302,5,13.18
1584483541,35.271773,-97.4943,5,13.88
1584483542,35.271647,-97.494301,5,14.4
1584483543,35.271508,-97.494316,5,14.64
1584483544,35.271384,-97.494292,5,14.84
1584483545,35.271252,-97.494285,5,15.03
1584483546,35.271113,-97.494282,5,15.06
1584483547,35.270975,-97.494288,5,14.9
1584483548,35.270838,-97.494284,5,14.54
1584483549,35.270702,-97.494278,5,14.31
1584483550,35.270576,-97.494271,5,14.24
1584483551,35.270447,-97.494273,5,13.97
1584483552,35.270327,-97.494262,5,13.86
1584483553,35.270198,-97.49427,5,13.71
1584483554,35.270077,-97.494269,5,13.6
1584483555,35.269955,-97.49427,5,13.35
1584483556,35.269831,-97.494278,5,13.46
1584483557,35.269698,-97.494295,5,13.67
1584483559,35.269465,-97.494322,5,13.29
1584483560,35.269338,-97.494332,5,13.01
1584483561,35.26922,-97.494347,5,12.59
1584483562,35.269107,-97.494367,5,12.38
1584483563,35.268996,-97.494372,5,12.05
1584483564,35.268888,-97.494376,5,11.92
1584483565,35.268776,-97.494383,5,11.82
1584483566,35.26867,-97.494382,5,11.78
1584483567,35.268563,-97.494387,5,11.74
1584483568,35.268456,-97.49439,5,11.93
1584483569,35.268363,-97.494388,5,11.91
1584483570,35.268257,-97.494383,5,12.02
1584483571,35.268148,-97.49438,5,12.04
1584483572,35.268042,-97.494377,5,12.09
1584483573,35.267937,-97.49438,5,11.81
1584483574,35.267831,-97.494378,5,11.98
1584483575,35.267721,-97.49438,5,12.06
1584483576,35.267608,-97.494378,5,12.22
1584483577,35.267496,-97.49439,5,12.44
1584483578,35.267388,-97.494392,5,12.06
1584483579,35.267284,-97.494397,5,12.11
1584483580,35.267176,-97.494394,5,12.14
1584483581,35.267064,-97.494395,5,12.9
1584483582,35.266937,-97.494396,5,14.5
1584483583,35.266804,-97.4944,5,14.9
1584483584,35.266667,-97.494399,5,15.46
1584483585,35.266522,-97.494401,5,15.37
1584483586,35.266377,-97.494407,5,15.19
1584483587,35.266249,-97.4944,5,14.78
1584483588,35.266112,-97.494401,5,15.33
1584483589,35.265975,-97.4944,5,15.39
1584483590,35.265837,-97.4944,5,15.08
1584483591,35.265703,-97.494406,5,14.71
1584483592,35.265569,-97.494398,5,14.36
1584483593,35.265439,-97.494402,5,14.25
1584483594,35.26531,-97.494403,5,13.9
1584483595,35.265178,-97.494398,5,13.44
1584483596,35.265055,-97.494396,5,13.28
1584483598,35.264808,-97.4944,5,13.1
1584483599,35.264689,-97.494407,5,13.03
1584483601,35.264456,-97.494408,5,12.55
1584483602,35.264345,-97.494414,5,12.19
1584483604,35.26415,-97.494401,5,11.6
1584483605,35.264055,-97.494394,5,10.94
1584483606,35.263956,-97.4944,5,11.08
1584483607,35.263855,-97.494403,5,10.76
1584483612,35.263363,-97.494392,5,12.36
1584483613,35.263248,-97.494389,5,11.99
1584483614,35.26314,-97.494388,5,11.99
1584483615,35.263029,-97.494376,5,12.32
1584483616,35.262914,-97.494366,5,12.69
1584483617,35.262799,-97.494361,5,12.56
1584483618,35.262692,-97.494355,5,11.83
1584483619,35.262585,-97.49435,5,11.74
1584483620,35.262475,-97.494347,5,11.43
1584483621,35.262373,-97.494351,5,10.75
1584483622,35.262289,-97.494351,5,8.82
1584483623,35.262217,-97.494341,5,7.14
1584483624,35.26216,-97.494342,5,5.12
1584483625,35.262129,-97.494337,5,3.29
1584483626,35.262113,-97.494337,5,0.76
1584483627,35.262109,-97.494341,5,0.19
1584483631,35.262102,-97.494352,5,0.19
1584483644,35.261984,-97.494355,5,5.71
1584483645,35.261912,-97.494308,5,7.74
1584483646,35.261858,-97.494259,5,7.29
1584483647,35.261859,-97.494149,5,7.97
1584483650,35.261873,-97.493688,5,14.65
1584483652,35.261877,-97.493346,5,15.87
1584483653,35.261875,-97.493166,5,16.200001
1584483654,35.261872,-97.492991,5,16.43
1584483655,35.261872,-97.492809,5,16.5
1584483656,35.261869,-97.492625,5,16.51
1584483657,35.261862,-97.492445,5,16.540001
1584483658,35.261858,-97.49226,5,16.42
1584483659,35.26186,-97.492074,5,16.68
1584483660,35.261862,-97.491888,5,17.01
1584483661,35.261863,-97.491702,5,17.35
1584483664,35.261867,-97.491127,5,17.34
1584483665,35.261869,-97.490941,5,17.299999
1584483666,35.261875,-97.490758,5,17.280001
1584483667,35.261873,-97.490565,5,17.209999
1584483668,35.261872,-97.490373,5,17.08
1584483670,35.261867,-97.490004,5,16.799999
1584483671,35.261865,-97.489816,5,16.91
1584483672,35.261864,-97.489629,5,17.25
1584483673,35.261863,-97.489434,5,17.940001
1584483674,35.261862,-97.489235,5,18.25
1584483675,35.261863,-97.489036,5,18.190001
1584483677,35.261869,-97.488638,5,17.93
1584483680,35.261878,-97.488061,5,16.969999
1584483681,35.261881,-97.487876,5,16.76
1584483682,35.26188,-97.487697,5,16.190001
1584483683,35.261882,-97.487525,5,14.64
1584483684,35.261885,-97.487378,5,12.19
1584483685,35.261882,-97.487262,5,9.78
1584483686,35.261872,-97.487169,5,8.04
1584483687,35.261842,-97.487096,5,7.33
1584483695,35.261261,-97.487006,5,8.15
1584483697,35.261128,-97.486993,5,2.3
1584483698,35.261116,-97.486993,5,0.77
1584483699,35.261108,-97.486993,5,1
1584483705,35.260942,-97.486718,5,9.93
1584483706,35.260886,-97.486498,5,10.97
1584483711,35.260506,-97.486259,5,13.86
1584483713,35.260084,-97.486184,5,17.48
1584483714,35.259921,-97.486155,5,18.860001
1584483715,35.259743,-97.486125,5,20.120001
1584483716,35.259556,-97.486093,5,21.459999
1584483717,35.259357,-97.486059,5,22.790001
1584483718,35.259149,-97.486024,5,24.110001
1584483720,35.258687,-97.485943,5,26.42
