time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.20472731,-97.41998358,0.3,5.45,3,329,-1.013,3.045,9.37,0
1,35.20477852,-97.41999132,359.5,5.35,3,329,-0.929,3.232,9.597,0
2,35.20483092,-97.41998904,0.1,5.570081,3,330,-0.961,3.837,9,0
3,35.2048937,-97.42000095,0.4,6.340197,3,331,-0.959,3.639,9.594,0
4,35.20496198,-97.4200001,0.2,6.89,3,331,-1.042,3.642,9.408,0
5,35.20502529,-97.420001,0.1,7.21,3,331,-1.011,3.608,9.186,0
6,35.20509234,-97.42000079,0,7.4900265,3,331,-1.058,3.372,9.331,0
7,35.20516052,-97.41999938,359.9,7.69,3,332,-1.234,3.281,9.519,0
8,35.2052329,-97.42000354,359.7,7.7400255,3,332,-1.101,2.821,9.429,0
9,35.20530212,-97.41999866,359.8,7.560106,3,332,-0.747,1.873,9.618,0
10,35.20536107,-97.41999981,0.6,6.3600707,3,332,-1.58,2.402,9.431,0
11,35.2054132,-97.42000005,357,5.1700096,3,332,-2.938,2.546,9.475,0
12,35.20545542,-97.42002015,338.5,4.7,3,332,-3.319,2.883,9.336,0
13,35.20548572,-97.42005842,316.9,4.5885506,3,332,-2.671,3.652,9.549,0
14,35.20549568,-97.42011304,288.2,4.882008,3,332,-1.819,4.112,9.345,0
15,35.2055045,-97.420169,279,5.211161,3,332,-1.328,3.991,9.234,0
16,35.20551148,-97.4202357,275.4,5.930135,3,331,-1.196,4.082,9.241,0
17,35.20551967,-97.42031557,273.8,6.650188,3,332,-1.066,3.481,9.483,0
18,35.2055237,-97.42039992,272.7,7.05,3,332,-1.213,3.578,9.893,0
19,35.2055296,-97.42047786,272.4,7.0910153,3,333,-0.785,3.467,9.737,0
20,35.20553098,-97.42055008,271.8,6.8301167,3,333,-1.097,3.583,9.607,0
22,35.20552974,-97.4206324,270.8,7.270007,3,333,-1.083,3.821,9.074,0
23,35.20553027,-97.42072465,270,7.850006,3,334,-1.16,3.833,9.222,0
24,35.20553373,-97.42081764,269.1,8.120499,3,333,-0.763,3.505,9.58,0
25,35.20552867,-97.42090921,268.6,8.321352,3,333,-0.794,3.52,9.594,0
26,35.20553316,-97.42101067,269.9,8.830022,3,333,-0.78,3.465,9.523,0
27,35.20553637,-97.42121403,270.6,9.200087,3,333,-1.37,3.279,9.664,0
28,35.20554002,-97.42131717,270.8,9.110137,3,332,-1.139,3.288,9.437,0
29,35.20554148,-97.42141543,269.6,9.060022,3,332,-1.287,3.555,9.885,0
30,35.20553821,-97.421518,269.1,9.07,3,332,-0.861,3.318,9.659,0
31,35.20554199,-97.42161874,269.1,9.010051,3,332,-0.781,3.192,9.038,0
32,35.2055401,-97.42172561,269.6,8.970022,3,331,-0.695,2.997,9.076,0
33,35.2055395,-97.42182755,268.9,8.731465,3,331,-0.753,3.097,9.579,0
34,35.20553415,-97.42192305,269.2,8.820142,3,331,-0.979,3.107,9.114,0
35,35.20551986,-97.42202016,267.9,8.820459,3,331,-1.045,3.13,9.715,0
36,35.20550981,-97.42211255,265.9,8.770052,3,331,-0.854,3.206,9.509,0
