time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1555251818,35.39730178,-97.5949557,2.7,2.153416,5,373,7.163,4.503,-6.587,0
1555251819,35.39732572,-97.59494657,5.7,2.184491,6,372,6.935,4.374,-6.415,0
1555251820,35.39735821,-97.59494163,6.6,2.4709918,8,372,7.074,4.088,-6.4,0
1555251821,35.39740397,-97.59493857,8,3.680489,10,372,7.074,3.654,-5.978,0
1555251822,35.39745082,-97.594946,359.3,4.1017556,11,372,7.145,3.32,-5.894,0
1555251823,35.39764116,-97.59492129,9.3,7.200444,13,370,7.068,2.853,-6.298,0
1555251824,35.39777872,-97.5949409,3.9,8.810091,12,368,7.215,3.104,-6.169,0
1555251825,35.39789297,-97.59495226,1.5,9.63002,13,367,7.074,3.113,-6.435,0
1555251826,35.39816843,-97.59497717,357.3,16.045498,9,366,7.327,2.77,-6.65,0
1555251827,35.39836765,-97.59493379,0.2,17.770634,9,363,7.112,2.284,-6.568,0
1555251828,35.39852552,-97.59490687,0.1,18.240068,8,360,7.221,2.1,-6.55,0
1555251829,35.39869871,-97.59490295,0.5,18.300068,7,360,6.919,2.024,-6.137,0
1555251830,35.3988586,-97.59488545,2,18.040026,8,357,7.251,1.941,-6.707,0
1555251831,35.39903569,-97.59491533,359.9,18.700686,6,356,7.114,1.908,-6.903,0
1555251832,35.3992091,-97.59489869,358.4,18.261326,6,356,7.029,1.645,-6.435,0
1555251834,35.39938298,-97.59490104,359.1,18.164186,6,356,7.506,1.683,-6.149,0
1555251835,35.39956202,-97.59492145,356.8,18.391838,6,357,7.353,1.931,-6.358,0
1555251836,35.39973153,-97.59493934,354.6,18.300098,6,358,7.276,2.022,-6.611,0
1555251837,35.39988919,-97.59496744,353.5,18.080399,5,357,7.318,1.916,-6.65,0
1555251838,35.40005691,-97.5950031,350.8,18.282145,5,356,7.229,2.24,-6.555,0
1555251839,35.40021442,-97.59505211,349.5,19.050041,5,358,7.095,2.153,-6.548,0
1555251840,35.40039439,-97.59510914,349.3,19.170511,6,359,7.168,2.256,-6.648,0
1555251841,35.40055295,-97.59517008,347.5,19.170753,7,359,7.14,2.17,-6.608,0
1555251842,35.40072472,-97.59525495,344.8,20.560196,6,360,7.54,2.048,-6.637,0
1555251843,35.40090052,-97.59529871,346,20.570787,6,359,7.316,2.049,-6.116,0
1555251844,35.40107628,-97.59537737,342.4,20.31012,6,358,7.431,2.092,-6.164,0
1555251845,35.40126377,-97.5954494,340.6,20.46006,6,358,7.471,1.992,-6.242,0
1555251846,35.40143023,-97.59554415,339.1,20.460009,8,356,7.334,2.145,-6.426,0
1555251847,35.40158651,-97.59565288,335.5,20.040064,9,359,7.127,1.978,-6.331,0
1555251848,35.4017491,-97.59578023,333.3,20.54001,11,358,7.436,1.599,-6.403,0
1555251849,35.4019655,-97.59597417,330.2,22.840078,11,358,7.222,1.678,-6.722,0
1555251850,35.4021406,-97.59609471,330.4,22.580433,10,359,7.278,1.687,-6.622,0
1555251851,35.40229283,-97.59615263,331.4,21.100237,9,358,7.659,1.411,-6.066,0
1555251852,35.40244656,-97.59626239,330.5,20.82175,9,360,7.342,1.519,-6.225,0
1555251853,35.40262913,-97.59641063,326.8,21.200851,9,360,7.16,1.524,-6.568,0
1555251854,35.4027769,-97.59654441,323.9,21.210037,9,360,7.242,1.556,-6.617,0
1555251855,35.40292734,-97.59671309,322.3,21.22019,7,359,7.208,1.632,-6.822,0
1555251856,35.40308299,-97.59686089,320.5,21.14002,10,358,7.221,1.604,-6.566,0
1555251857,35.40323451,-97.5969831,319,20.820059,10,357,7.395,1.511,-6.494,0
1555251858,35.40335305,-97.59713231,316.9,20.370296,10,356,7.201,1.414,-6.395,0
1555251859,35.40347767,-97.59729013,315.9,20.290483,11,357,7.234,1.309,-6.265,0
1555251860,35.4036175,-97.59745501,313.9,20.280249,10,357,7.34,1.587,-6.292,0
1555251861,35.40372701,-97.59761957,312.2,19.910252,10,355,7.339,1.634,-6.292,0
1555251862,35.40385963,-97.59779228,311.2,19.91,10,354,7.074,1.71,-6.505,0
1555251863,35.40411881,-97.59813711,311.9,20.280003,10,352,6.983,1.775,-6.914,0
1555251864,35.40424209,-97.59828742,313.9,20.03016,11,353,6.731,1.957,-7.106,0
1555251865,35.40436777,-97.59842795,315.3,19.820305,11,353,7.016,1.814,-6.593,0
1555251866,35.40450562,-97.59856929,317.2,19.830645,12,353,7.011,1.813,-6.828,0
1555251867,35.40461749,-97.59867802,317.9,18.661417,12,354,6.949,1.795,-6.92,0
1555251868,35.40477942,-97.59883461,321.7,20.230247,11,353,6.955,1.907,-6.898,0
1555251869,35.40492909,-97.5989626,324,20.1302,10,352,6.867,1.997,-7.253,0
1555251870,35.40508053,-97.5990898,325.3,20.51012,10,352,6.729,1.902,-7.35,0
1555251871,35.40523855,-97.59919998,327.8,20.64002,10,352,6.83,1.594,-6.922,0
1555251872,35.40539792,-97.5993007,330.2,20.3,11,354,7.074,1.896,-6.831,0
1555251873,35.40556615,-97.59938937,332.9,20.290298,11,354,7.191,1.966,-6.811,0
1555251874,35.40572907,-97.599492,334.5,20.180557,11,356,6.982,1.798,-6.694,0
1555251875,35.40588788,-97.59960719,334.4,20.220297,10,355,6.897,1.702,-6.574,0
1555251876,35.40603388,-97.59969298,335.9,19.371614,11,356,6.458,1.949,-6.946,0
1555251877,35.40621129,-97.59975043,339.9,19.670572,10,357,6.929,1.447,-6.356,0
1555251878,35.40638185,-97.59979859,341.1,19.420372,10,356,6.807,1.822,-6.648,0
1555251879,35.40654814,-97.59985707,341.1,19.260023,11,357,7.29,1.753,-6.519,0
1555251880,35.40670275,-97.59994172,340.4,19.24026,11,359,7.692,1.548,-5.906,0
1555251881,35.40685726,-97.60001377,338.4,19.050129,11,360,7.824,1.483,-5.648,0
1555251882,35.4070161,-97.60009516,338,18.940096,11,361,7.495,1.822,-6.474,0
1555251883,35.40717141,-97.60019618,337.2,18.950676,10,360,7.091,1.861,-6.711,0
1555251884,35.40734174,-97.60024434,340.3,18.83086,11,360,7.065,1.794,-6.162,0
1555251885,35.40750083,-97.60031367,340.1,18.670042,10,360,7.163,1.726,-6.119,0
1555251886,35.40766919,-97.60038474,341.7,18.921398,10,361,7.355,1.839,-6.229,0
1555251887,35.40782192,-97.60043305,341.8,18.740383,10,360,7.436,2.066,-6.31,0
1555251888,35.40796822,-97.60054045,338.5,18.680012,10,360,7.412,2.027,-6.201,0
1555251889,35.40812995,-97.60061812,339.8,19.180094,11,362,7.556,2.105,-6.324,0
1555251891,35.40830258,-97.60066661,341.4,19.41,11,362,6.982,2.28,-6.884,0
1555251892,35.40846979,-97.60073477,342.4,20.01016,10,362,6.861,2.311,-6.918,0
1555251893,35.4086576,-97.60077999,346,20.392355,9,361,6.944,2.383,-7.059,0
1555251894,35.40883524,-97.60081917,347.3,20.131678,9,362,7.106,2.282,-6.898,0
1555251895,35.40901061,-97.60088974,350.8,20.560001,10,358,7.25,2.121,-6.662,0
1555251896,35.40919039,-97.60092503,352.1,20.141945,10,359,7.113,1.663,-7.085,0
1555251897,35.40937306,-97.60094194,353.5,20.2418,10,360,6.908,1.426,-7.685,0
1555251898,35.40955664,-97.60095252,356.5,19.840567,10,361,6.495,0.507,-7.303,0
1555251899,35.40972263,-97.60096073,357.6,18.280025,10,361,7.084,0.34,-6.969,0
1555251900,35.40987084,-97.60093873,0,16.330011,10,361,7.57,0.279,-6.307,0
1555251901,35.41000061,-97.60094617,359.4,14.83057,10,362,7.23,-0.429,-6.678,0
1555251902,35.41011987,-97.60093872,0.5,14.510776,10,363,6.658,0.874,-7.208,0
1555251903,35.41020497,-97.60094503,0.7,10.425546,10,362,4.114,1.828,-9.509,0
1555251904,35.41027012,-97.60091927,12.8,9.0202,10,361,3.548,3.542,-9.778,0
1555251905,35.41032458,-97.60087389,31.5,8.552339,10,361,3.183,3.625,-10.099,0
