time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.21839422,-97.42388288,0,0,4.5509996,324,-0.046,3.126,9.18,1
1,35.21839338,-97.42385358,91.7,3.07,4.5509996,324,-0.072,3.622,8.98,1
3,35.21842798,-97.42372802,71.1,6.69,4.5509996,324,-2.437,3.189,9.148,1
4,35.21847676,-97.42366407,43.4,7.87,4.5509996,322,-3.353,2.671,9.312,0
5,35.21853721,-97.42361406,25,7.85,4.5509996,323,-3.502,2.502,9.287,0
6,35.21862489,-97.42359551,5.7,9.4,4.5509996,324,-2.752,2.464,9.352,0
7,35.21870745,-97.42359924,358.8,9.51,4.5509996,325,-1.373,1.91,9.451,0
8,35.21879351,-97.42359631,358.5,9.67,4.5509996,325,-0.533,1.9,9.528,0
9,35.21888293,-97.42359245,358.5,9.57,4.5509996,325,-0.359,1.729,9.535,0
10,35.21895405,-97.42360226,359.7,9.59,4.5509996,326,-0.285,1.67,9.601,0
11,35.21903758,-97.4236001,0.4,9.37,4.5509996,326,-0.306,1.051,9.619,0
12,35.2191077,-97.42359654,1.3,7.95,4.5509996,325,-0.402,0.436,9.868,0
13,35.21916531,-97.42359426,1.5,6.58,4.5509996,326,-0.332,0.498,9.815,0
14,35.21922018,-97.42359121,2,5.57,4.5509996,325,-0.311,0.81,9.775,0
15,35.21926366,-97.42360049,1,4.65,4.5509996,325,-0.305,0.987,9.736,1
16,35.2192973,-97.42360179,2.7,3.66,4.5509996,325,-0.309,1.029,9.696,1
17,35.21933198,-97.42360196,3.5,3.14,4.5509996,324,-0.3,1.162,9.661,1
18,35.21935381,-97.423616,1.1,2.26,4.5509996,325,-0.32,1.26,9.605,1
19,35.21937235,-97.42362474,0.5,2.01,4.5509996,325,-0.318,1.681,9.531,1
20,35.21939078,-97.42362621,359.5,1.91,4.5509996,325,-0.318,1.819,9.512,1
21,35.21941116,-97.42361877,359,2.14,4.5509996,325,-0.311,2.311,9.381,1
22,35.21943049,-97.42361917,359,2.14,6.068,325,-0.292,2.634,9.322,1
23,35.21946379,-97.42361662,359.9,3.76,4.5509996,326,-0.274,2.487,9.349,1
24,35.21949001,-97.42363449,359.9,4.4,4.5509996,326,-0.304,2.337,9.391,1
25,35.21952973,-97.42363459,359.9,4.4,4.5509996,326,-0.269,2.478,9.345,1
26,35.21958565,-97.42362312,0.6,5.62,4.5509996,325,-0.275,2.576,9.331,1
27,35.21963373,-97.42363416,0.8,6.35,4.5509996,325,-0.273,2.572,9.316,1
28,35.21970867,-97.42361967,1.1,7.16,4.5509996,322,-0.261,2.539,9.325,1
29,35.21978508,-97.42361967,0.5,7.75,4.5509996,321,-0.299,2.617,9.281,1
30,35.21986332,-97.42362098,1.2,8.62,4.5509996,320,-0.336,2.435,9.414,1
31,35.21994033,-97.42361196,0.9,9,4.5509996,320,-0.381,2.401,9.35,1
32,35.22002116,-97.42361013,0.8,9.5,4.5509996,322,-0.386,2.323,9.391,1
33,35.22011972,-97.42361397,0,9.93,4.5509996,322,-0.463,2.489,9.325,1
34,35.22020768,-97.42360981,359.6,10.47,6.068,322,-0.53,2.405,9.377,1
36,35.22030699,-97.42360781,359.9,11.12,4.5509996,323,-0.465,2.35,9.374,1
37,35.22040984,-97.42360838,359.6,11.44,6.068,323,-0.422,2.234,9.404,1
38,35.22051302,-97.4236092,359.6,11.44,7.585,323,-0.441,2.224,9.394,1
39,35.22062724,-97.42360538,0.3,12.26,6.068,323,-0.475,2.194,9.441,1
40,35.22073776,-97.42360463,0.3,12.26,7.585,323,-0.485,1.753,9.57,1
41,35.22084482,-97.42360461,359.8,12.24,4.5509996,322,-0.471,2.107,9.448,1
42,35.22095904,-97.42360767,359.7,12.56,4.5509996,323,-0.455,2.166,9.419,1
43,35.22107749,-97.42362082,359.9,12.75,4.5509996,322,-0.651,2.012,9.44,1
44,35.22119244,-97.42362113,359.9,12.75,6.068,323,-0.615,1.973,9.442,1
45,35.22131558,-97.4236178,357.8,13.05,4.5509996,323,-0.332,1.768,9.52,1
46,35.22143316,-97.42362326,357.8,13.05,6.068,323,-0.247,1.597,9.484,1
47,35.22154846,-97.42362397,359.8,12.57,6.068,322,-0.3,1.952,9.461,1
48,35.22166178,-97.42362446,359.8,12.57,7.585,322,-0.44,1.986,9.462,1
49,35.22178854,-97.42362852,0.6,12.94,6.068,322,-0.536,2.148,9.38,1
50,35.2219052,-97.42362714,0.6,12.94,9.101999,323,-0.464,2.22,9.398,1
51,35.22202318,-97.4236376,0,13.47,6.068,322,-0.44,2.134,9.404,1
52,35.22214459,-97.42363766,0,13.47,9.101999,323,-0.453,2.018,9.449,1
53,35.22228326,-97.42362001,0.2,13.93,7.585,321,-0.465,1.944,9.447,1
54,35.2224088,-97.42361944,0.2,13.92,9.101999,321,-0.406,1.945,9.468,1
55,35.22252833,-97.42360764,0.5,14.11,6.068,321,-0.376,1.928,9.508,1
56,35.22265549,-97.42360639,0.5,14.1,7.585,322,-0.31,1.913,9.494,1
57,35.22278193,-97.42362037,0.9,14.19,6.068,321,-0.305,1.851,9.484,1
58,35.22290984,-97.42361803,0.9,14.19,7.585,321,-0.395,1.874,9.49,1
59,35.22304122,-97.42360496,1.9,14.21,6.068,320,-0.48,1.935,9.478,1
60,35.22316925,-97.42359986,1.9,14.21,7.585,320,-0.511,1.93,9.492,1
61,35.22330523,-97.4235883,1.4,14.47,6.068,319,-0.538,1.865,9.467,1
62,35.2234341,-97.42358297,1.1,14.46,6.068,319,-0.511,1.807,9.516,1
63,35.22356224,-97.42357955,0.7,14.32,6.068,320,-0.455,1.699,9.506,1
64,35.22368936,-97.42358694,0.5,14.17,6.068,321,-0.457,1.452,9.6,1
65,35.22380601,-97.4235894,359,13.34,6.068,321,-0.491,1.369,9.606,1
66,35.22392015,-97.4235893,0.3,13.09,6.068,321,-0.534,1.365,9.615,1
67,35.22403506,-97.42358783,0.4,12.69,6.068,320,-0.552,1.356,9.606,1
68,35.22413888,-97.42359074,359.2,12.12,6.068,321,-0.612,0.768,9.759,1
69,35.22425098,-97.4235972,359.6,11.09,6.068,321,-0.589,0.551,9.821,1
70,35.22433453,-97.4236061,359.1,9.38,6.068,321,-0.504,0.873,9.741,1
71,35.22441691,-97.42360235,358.4,8.49,6.068,322,-0.44,1.264,9.647,1
72,35.22449942,-97.42358766,358.6,8.02,4.5509996,323,-0.245,1.317,9.619,1
73,35.22456554,-97.42358447,0.6,7.47,4.5509996,323,-0.336,1.618,9.558,1
74,35.22463155,-97.42358014,1,7.23,4.5509996,323,-0.312,0.882,9.725,1
75,35.22468676,-97.42357498,2.6,6.28,4.5509996,323,-0.423,0.491,9.812,1
76,35.22473669,-97.42357613,3.6,4.93,4.5509996,323,-0.463,0.594,9.811,1
77,35.22476854,-97.42357782,3.7,3.5,4.5509996,323,-0.468,0.945,9.697,1
78,35.22479509,-97.42358402,1.6,2.57,4.5509996,323,-0.465,1.326,9.631,1
79,35.22480931,-97.4235857,3,2.09,4.5509996,323,-0.46,1.261,9.646,1
80,35.22482988,-97.4235892,4.1,1.54,4.5509996,323,-0.471,1.297,9.625,1
81,35.22482988,-97.4235892,4.1,1.54,4.5509996,323,-0.471,1.394,9.604,1
82,35.22482988,-97.4235892,4.1,1.54,4.5509996,323,-0.466,1.435,9.598,1
83,35.2248414,-97.42358042,0,0,4.5509996,321,-0.462,1.747,9.523,1
84,35.2248414,-97.42358042,0,0,4.5509996,321,-0.46,1.819,9.502,1
85,35.2248414,-97.42358042,0,0,4.5509996,321,-0.459,2.118,9.428,1
86,35.2248414,-97.42358042,0,0,4.5509996,321,-0.45,2.211,9.407,1
87,35.2248414,-97.42358042,0,0,4.5509996,321,-0.461,2.228,9.408,1
88,35.22484976,-97.42359138,4.1,1.52,4.5509996,322,-0.456,2.194,9.414,1
89,35.22486256,-97.42359223,4.1,1.47,4.5509996,322,-0.463,1.836,9.504,1
90,35.22487899,-97.42359441,4.1,1.35,4.5509996,322,-0.46,1.782,9.515,1
91,35.22489054,-97.4235974,2.4,1.34,4.5509996,322,-0.453,1.887,9.483,1
92,35.22490055,-97.42359716,0.5,1.51,4.5509996,322,-0.452,2.217,9.391,1
93,35.22491932,-97.42359683,0.4,2.71,4.5509996,322,-0.454,3.041,9.184,1
94,35.22494922,-97.42359761,359.1,3.77,4.5509996,322,-0.448,2.982,9.208,1
95,35.22499811,-97.42359898,359.9,5.2,4.5509996,323,-0.465,3.031,9.22,1
96,35.22505882,-97.42359769,0.5,6.21,4.5509996,323,-0.469,2.886,9.237,1
97,35.22512293,-97.42359196,0.1,7.02,4.5509996,323,-0.459,2.748,9.25,1
98,35.2251859,-97.42359136,359.5,7.69,4.5509996,323,-0.457,2.752,9.286,1
99,35.22526137,-97.42358873,359.4,8.47,4.5509996,325,-0.451,2.415,9.355,1
100,35.2253418,-97.42358289,359.9,8.98,4.5509996,325,-0.457,2.356,9.38,1
101,35.22542885,-97.42358389,359.7,9.49,4.5509996,324,-0.397,2.436,9.367,1
102,35.22552529,-97.42356902,0.5,10.04,4.5509996,325,-0.395,2.395,9.355,1
103,35.22562429,-97.42357201,359.5,10.54,4.5509996,324,-0.412,2.343,9.4,1
104,35.22572751,-97.4235689,359.6,10.99,4.5509996,325,-0.408,2.309,9.417,1
105,35.22582791,-97.42356892,0.4,11.44,4.5509996,325,-0.402,2.212,9.427,1
106,35.22593639,-97.42358206,359.9,11.76,4.5509996,323,-0.423,2.255,9.415,1
107,35.22604609,-97.42357943,0,12.03,4.5509996,325,-0.423,2.132,9.44,1
108,35.22614916,-97.42358653,0.2,12.52,4.5509996,324,-0.406,2.248,9.384,1
109,35.22625846,-97.42358254,359.3,12.95,4.5509996,323,-0.398,2.379,9.377,1
110,35.22638071,-97.42358608,0.4,13.86,4.5509996,323,-0.429,2.403,9.35,1
112,35.2266369,-97.42357862,0.5,14.36,4.5509996,321,-0.402,2.071,9.435,1
113,35.22676617,-97.42358827,0.9,14.52,6.068,320,-0.514,1.985,9.465,1
114,35.22690434,-97.4235837,0.6,14.59,4.5509996,318,-0.552,1.929,9.42,1
115,35.22703605,-97.42357582,0.3,14.74,4.5509996,318,-0.525,1.88,9.484,1
116,35.22716182,-97.4235768,0.1,14.69,4.5509996,319,-0.43,1.749,9.534,1
117,35.22729296,-97.42357505,0.5,14.57,6.068,321,-0.462,1.491,9.58,1
118,35.22742177,-97.42358631,0.3,14.27,6.068,321,-0.48,1.713,9.56,1
119,35.22755371,-97.42357794,0.8,14.21,6.068,323,-0.479,1.66,9.533,1
120,35.22768884,-97.42356546,0.6,14.05,7.585,323,-0.459,1.803,9.475,1
121,35.22781635,-97.42355666,0.8,14.07,7.585,324,-0.424,1.844,9.467,1
122,35.22794861,-97.42356334,0.7,14.08,6.068,324,-0.529,1.878,9.536,1
123,35.22807529,-97.42355748,0.2,14.12,6.068,325,-0.547,1.88,9.455,1
124,35.22820351,-97.42355296,359.9,14.23,6.068,325,-0.541,2.134,9.417,1
125,35.22833555,-97.42355917,359.3,14.67,4.5509996,326,-0.547,2.149,9.45,1
126,35.22846933,-97.42356035,359.2,14.86,4.5509996,327,-0.45,2.029,9.471,1
127,35.22860832,-97.42356774,359.1,15.1,4.5509996,326,-0.385,2.017,9.435,1
129,35.22874481,-97.42357683,359.4,15.19,4.5509996,327,-0.374,1.999,9.492,1
130,35.22888677,-97.42356437,359.7,15.39,6.068,325,-0.298,1.998,9.442,1
131,35.22902795,-97.42355951,0,15.53,6.068,324,-0.341,2.039,9.448,1
132,35.22916656,-97.42355584,0.7,15.85,6.068,325,-0.386,2.007,9.465,1
133,35.22930639,-97.42354774,0.4,15.9,6.068,326,-0.37,1.915,9.506,1
134,35.22944974,-97.42354662,0.4,15.9,7.585,326,-0.393,1.892,9.506,1
135,35.22959148,-97.42353321,0.4,15.97,6.068,327,-0.357,1.91,9.479,1
136,35.22973546,-97.42353204,0.4,15.97,7.585,327,-0.383,1.889,9.453,1
137,35.22988224,-97.42352788,0.7,16.09,6.068,326,-0.4,1.643,9.593,1
138,35.23002732,-97.42352584,0.7,16.09,7.585,326,-0.453,1.542,9.539,1
