Time,Latitude,Longitude,Accuracy,Speed
1569095005,35.209452,-97.440581,5,2.19
1569095006,35.209467,-97.440584,5,2.09
1569095007,35.209484,-97.440577,5,2
1569095008,35.209503,-97.440542,5,1.95
1569095009,35.209514,-97.440502,5,2.4
1569095010,35.209517,-97.440463,5,2.55
1569095011,35.20952,-97.44043,5,2.53
1569095012,35.20952,-97.440398,5,2.62
1569095013,35.209519,-97.440366,5,2.6
1569095014,35.209518,-97.440343,5,1.87
1569095015,35.20952,-97.440317,5,2.1
1569095016,35.209528,-97.440287,5,2.43
1569095017,35.209539,-97.440265,5,2.08
1569095018,35.209554,-97.44025,5,1.99
1569095019,35.20957,-97.440242,5,1.94
1569095021,35.209589,-97.44024,5,1.16
1569095022,35.209604,-97.440235,5,1.64
1569095023,35.209624,-97.440231,5,1.8
1569095024,35.209641,-97.440216,5,2.23
1569095025,35.209653,-97.440189,5,3.27
1569095026,35.209654,-97.440146,5,4.17
1569095027,35.209653,-97.4401,5,4.08
1569095028,35.209647,-97.440026,5,5.69
1569095030,35.209675,-97.439883,5,6.26
1569095031,35.209674,-97.439808,5,6.46
1569095032,35.209673,-97.439735,5,6.62
1569095033,35.209672,-97.43965,5,6.94
1569095034,35.209671,-97.439578,5,6.77
1569095036,35.20967,-97.439434,5,6.43
1569095037,35.209669,-97.439362,5,6.06
1569095038,35.209668,-97.439297,5,5.49
1569095039,35.209667,-97.439245,5,4.63
1569095040,35.209667,-97.439207,5,3.38
1569095042,35.209666,-97.439142,5,2.61
1569095043,35.209666,-97.439126,5,2.65
1569095044,35.209666,-97.439091,5,3.6
1569095045,35.209665,-97.439066,5,2.73
1569095046,35.209665,-97.43903,5,3.38
1569095047,35.209665,-97.439024,5,2.11
1569095049,35.209665,-97.43899,5,0.67
1569095051,35.209664,-97.438982,5,1.22
1569095052,35.209664,-97.438966,5,1.95
1569095053,35.209664,-97.438939,5,2.68
1569095055,35.209669,-97.438905,5,3.56
1569095056,35.209754,-97.438903,5,4.43
1569095057,35.209796,-97.438903,5,4.51
1569095058,35.209865,-97.438904,5,5.55
1569095059,35.209944,-97.438904,5,7.05
1569095061,35.210105,-97.438906,5,8.4
1569095062,35.210186,-97.438906,5,8.85
1569095064,35.210372,-97.438908,5,9.3
1569095065,35.210456,-97.438908,5,9.09
1569095066,35.210536,-97.438909,5,8.7
1569095068,35.210689,-97.43891,5,8.09
1569095069,35.210756,-97.438911,5,7.49
1569095070,35.210819,-97.438911,5,6.18
1569095072,35.210916,-97.438912,5,5.01
1569095073,35.210956,-97.438912,5,3.96
1569095074,35.210973,-97.438913,5,2.93
1569095076,35.210985,-97.438913,5,1.17
1569095079,35.211006,-97.438913,5,1.14
1569095080,35.211018,-97.438913,5,1.14
1569095083,35.211023,-97.438913,5,0.4
1569095090,35.211018,-97.438913,5,0.27
1569095091,35.21103,-97.438913,5,0.66
1569095092,35.211046,-97.438913,5,0.84
1569095093,35.211055,-97.438913,5,0.84
1569095117,35.211064,-97.438913,10,0.2
1569095118,35.211082,-97.438913,10,1.6
1569095119,35.211104,-97.438914,10,3.06
1569095120,35.211113,-97.438914,10,4.62
1569095121,35.211114,-97.438951,10,4.91
1569095122,35.211115,-97.438999,10,4.78
1569095123,35.211116,-97.439099,10,7.21
1569095124,35.211118,-97.439213,10,8.52
1569095125,35.211119,-97.439304,10,8.22
1569095126,35.211121,-97.439422,5,9.54
1569095127,35.211123,-97.439555,5,10.74
1569095128,35.211125,-97.439689,5,11.03
1569095129,35.211127,-97.439807,5,11.05
1569095130,35.211129,-97.439932,5,11.09
1569095131,35.211131,-97.440053,5,11.02
1569095132,35.21113,-97.440175,5,11.07
1569095133,35.21113,-97.440292,5,10.69
1569095134,35.211129,-97.440418,5,10.18
1569095135,35.211129,-97.440518,5,9.57
1569095136,35.211128,-97.440625,5,8.89
1569095137,35.211128,-97.440711,5,7.88
1569095138,35.211128,-97.440792,5,7.13
1569095139,35.211127,-97.440863,5,6.53
1569095140,35.211127,-97.440928,5,5.78
1569095141,35.211127,-97.440988,5,4.58
1569095142,35.211127,-97.441033,5,3.22
1569095143,35.211126,-97.441053,5,2.23
1569095144,35.211126,-97.441077,5,1.26
1569095145,35.211126,-97.441082,5,0.55
1569095162,35.211126,-97.441127,8.82626,0
1569095177,35.211126,-97.441118,9.115084,0.17
1569095185,35.211126,-97.441138,8.641836,2.66
1569095186,35.211126,-97.441181,8.442094,3.11
1569095187,35.211126,-97.441246,8.205159,6.29
1569095189,35.211125,-97.441426,7.895483,8.64
1569095190,35.211125,-97.441512,5,9.38
1569095191,35.211124,-97.441623,5,10.21
1569095192,35.211124,-97.44174,5,10.94
1569095193,35.211123,-97.441869,10,11.24
1569095194,35.211123,-97.441996,5,11.53
1569095195,35.211122,-97.442122,5,11.68
1569095196,35.211122,-97.442251,5,11.65
1569095197,35.211121,-97.442379,5,11.63
1569095198,35.211121,-97.442477,5,11.75
1569095199,35.211121,-97.442635,5,12.08
1569095200,35.211121,-97.442765,5,12.54
1569095201,35.21112,-97.442906,5,13.11
1569095203,35.21112,-97.443181,10.092984,13.51
1569095204,35.21112,-97.44333,10.533299,13.63
1569095205,35.211119,-97.443481,11.017902,13.77
1569095206,35.211119,-97.443642,9.446877,13.85
1569095207,35.211119,-97.443736,9.754648,13.83
1569095208,35.211118,-97.443933,9.072639,13.88
1569095209,35.211118,-97.44409,8.856251,14.1
1569095210,35.211118,-97.444241,8.722879,14.27
1569095211,35.211117,-97.444403,8.715611,14.69
1569095212,35.211117,-97.444567,8.914053,14.85
1569095213,35.211117,-97.444672,5,14.53
1569095214,35.211121,-97.444899,8.405199,14.48
1569095215,35.211123,-97.445045,5,14.74
1569095216,35.211126,-97.445207,5,14.95
1569095217,35.211129,-97.445371,5,14.99
1569095218,35.211132,-97.445531,5,15.09
1569095219,35.211134,-97.44567,5,15.18
1569095220,35.211124,-97.445864,5,15.27
1569095221,35.211119,-97.44603,5,15.03
1569095222,35.211119,-97.446207,5,14.7
1569095223,35.211119,-97.446354,5,14.61
1569095224,35.211119,-97.446514,5,14.66
1569095225,35.211119,-97.446687,5,14.72
1569095227,35.211119,-97.447012,5,14.96
1569095228,35.211119,-97.447167,5,14.82
1569095230,35.211119,-97.447496,5,14.45
