time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1569095005,35.20940813,-97.44061304,6.9,1.8,13.653,327,-0.07,2.227,9.655,1
1569095006,35.20943059,-97.44061102,5.7,1.9,15.17,329,0.612,2.139,9.411,1
1569095007,35.20945342,-97.44060343,8.2,2.08,15.17,327,0.748,2.025,9.29,0
1569095008,35.20947537,-97.44059332,13.8,2.09,15.17,327,0.77,2.148,9.347,0
1569095009,35.20949487,-97.44057963,28.9,1.78,13.653,325,0.219,2.465,9.206,1
1569095010,35.20950872,-97.44055886,49.1,1.75,13.653,323,0.188,2.362,9.153,1
1569095011,35.20951544,-97.44052503,74.1,2.5,13.653,323,-0.299,2.085,8.548,1
1569095012,35.20951687,-97.44048605,85.1,2.59,13.653,322,-0.089,2.272,8.728,1
1569095013,35.20951659,-97.44044672,88.9,2.73,13.653,323,-0.527,2.122,9.493,1
1569095014,35.20951435,-97.44040768,90.4,2.7,13.653,323,-1.296,2.449,9.245,1
1569095015,35.20950709,-97.44037557,91.6,2.44,15.17,322,-1.743,2.124,9.504,1
1569095016,35.20950037,-97.44034473,93.6,2.53,15.17,323,-1.43,1.973,9.523,0
1569095018,35.20950544,-97.44031115,71.1,1.93,15.17,322,-0.966,2.431,9.321,1
1569095019,35.20952052,-97.44029777,39.9,1.85,15.17,322,-0.638,2.409,9.385,1
1569095020,35.20954063,-97.44028931,22.1,1.87,15.17,321,-0.745,2.085,9.353,1
1569095021,35.20956127,-97.44028627,12.7,1.83,15.17,322,-0.453,1.772,9.523,1
1569095022,35.20958073,-97.4402853,8,1.79,16.687,323,-0.182,2.714,9.299,1
1569095023,35.20960263,-97.44028272,7.2,2.08,16.687,323,0.116,2.524,9.275,1
1569095024,35.20962905,-97.44027828,10,2.38,16.687,323,-0.203,2.256,9.831,0
1569095025,35.20965267,-97.440266,20.1,2.06,15.17,322,0.52,3.55,8.985,1
1569095026,35.20967584,-97.44024442,32.7,2.33,15.17,322,0.158,3.524,9.063,0
1569095027,35.20969653,-97.44021728,45.4,2.58,16.687,323,-0.467,3.336,8.874,1
1569095028,35.2097142,-97.44018521,50.9,2.77,16.687,323,-1.502,3.059,9.203,1
1569095029,35.20973381,-97.4401451,55.5,3.49,16.687,322,-1.195,2.647,9.38,0
1569095030,35.20975925,-97.44008485,60.3,4.98,16.687,321,-0.885,2.458,9.139,1
1569095031,35.20980638,-97.43992605,69.9,5.96,16.687,321,-1.031,2.743,9.147,1
1569095032,35.20979289,-97.43985909,76.3,5.84,18.203999,320,-1.033,2.634,9.067,1
1569095033,35.20976547,-97.43976635,86.3,6.45,18.203999,319,-0.898,2.558,9.335,0
1569095034,35.20973053,-97.43968258,92.3,6.62,18.203999,319,-0.843,2.577,9.452,0
1569095035,35.2097022,-97.43960691,96.2,6.75,18.203999,320,-1.018,2.371,9.538,0
1569095036,35.20971629,-97.43952822,92.5,6.88,21.237999,313,-0.935,2.347,9.345,1
