Time,Latitude,Longitude,Accuracy,Speed
1569095005,35.209377,-97.440507,6.000906,1.98139
1569095006,35.209391,-97.440501,6.000906,1.98139
1569095007,35.209408,-97.440497,8.001208,1.913109
1569095008,35.20942,-97.440481,8.001208,1.913109
1569095009,35.209438,-97.440469,8.001208,2.40039
1569095010,35.209458,-97.440449,8.001208,2.40039
1569095011,35.209465,-97.440424,8.001208,2.246445
1569095012,35.209479,-97.440395,8.001208,2.246445
1569095013,35.209485,-97.440365,8.001208,2.545561
1569095014,35.209489,-97.440337,8.001208,2.563058
1569095015,35.209493,-97.440306,6.000906,2.545561
1569095016,35.209495,-97.440279,6.000906,2.563058
1569095017,35.209502,-97.440243,6.000906,2.306384
1569095018,35.209492,-97.440213,6.000906,2.306384
1569095019,35.209495,-97.440197,6.000906,1.755505
1569095020,35.209509,-97.440186,8.001208,1.400847
1569095021,35.209531,-97.440172,8.001208,0.868592
1569095022,35.209544,-97.440157,8.001208,0.868592
1569095023,35.209553,-97.440148,8.001208,0.814473
1569095024,35.209576,-97.440142,8.001208,0.814473
1569095025,35.209585,-97.440128,8.001208,1.526429
1569095026,35.2096,-97.440106,8.001208,3.684911
1569095027,35.20962,-97.440066,8.001208,3.684911
1569095028,35.209631,-97.440016,12.001812,4.094484
1569095029,35.209639,-97.439956,12.001812,5.897382
1569095030,35.209609,-97.439892,12.001812,6.107977
1569095031,35.209674,-97.439822,12.001812,6.107977
1569095032,35.209673,-97.439756,12.001812,6.107977
1569095033,35.209672,-97.439692,6.000906,6.256133
1569095034,35.209672,-97.439623,6.000906,6.491418
1569095035,35.209671,-97.439551,6.000906,6.491418
1569095036,35.20967,-97.439478,6.000906,6.824854
1569095037,35.209669,-97.439405,8.001208,7.180114
1569095038,35.209668,-97.43932,6.000906,7.180114
1569095039,35.209668,-97.439257,8.001208,6.95533
1569095040,35.209667,-97.439199,8.001208,6.637032
1569095041,35.209666,-97.439154,6.000906,3.548976
1569095042,35.209666,-97.439119,8.001208,3.548976
1569095043,35.209666,-97.439098,8.001208,2.527448
1569095044,35.209666,-97.439082,8.001208,2.063556
1569095045,35.209665,-97.439058,12.001812,1.903798
1569095046,35.209665,-97.439035,12.001812,2.25586
1569095047,35.209665,-97.439005,12.001812,2.25586
1569095048,35.209664,-97.438983,12.001812,2.581509
1569095049,35.209664,-97.438951,12.001812,2.351332
1569095050,35.209664,-97.438929,12.001812,2.351332
1569095051,35.209664,-97.438921,12.001812,1.457276
1569095053,35.209664,-97.438915,8.001208,0.663808
1569095054,35.209664,-97.438905,12.001812,1.365061
1569095055,35.209664,-97.438903,8.001208,1.365061
1569095057,35.209736,-97.438903,8.001208,4.74359
1569095058,35.209777,-97.438903,8.001208,4.804161
1569095059,35.209822,-97.438903,8.001208,4.804161
