time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1568584435,35.60528061,-97.53011446,93.6,0.490408,9,318,2.85,3.235,8.773,1
1568584436,35.60528061,-97.53011446,93.6,0.490408,9,318,2.921,3.069,8.789,1
1568584437,35.60528785,-97.53009609,93.3,0.54,9,318,2.842,3.194,8.786,1
1568584438,35.60528785,-97.53009609,93.3,0.54,9,318,2.851,3.102,8.767,1
1568584439,35.60529039,-97.53008108,93.3,0.5830952,9,317,2.757,3.032,8.841,1
1568584440,35.60529039,-97.53008108,93.3,0.5830952,9,317,2.783,2.952,8.825,1
1568584441,35.60528959,-97.53006614,96.9,0.5008992,9,318,2.816,2.817,8.888,1
1568584443,35.6052866,-97.53004954,97,0.71,9,319,2.748,2.9,8.878,1
1568584444,35.6052866,-97.53004954,97,0.71,9,319,2.797,2.759,8.87,1
1568584445,35.60528136,-97.53003316,97,0.42755115,9,317,2.516,3.419,8.817,1
1568584446,35.60528136,-97.53003316,97,0.42755115,9,317,2.842,3.731,8.642,1
1568584447,35.60528136,-97.53003316,97,0.42755115,9,317,3.115,3.287,8.652,1
1568584448,35.60529759,-97.53003285,338.6,1.1335784,9,318,2.971,2.185,8.937,1
1568584449,35.60530643,-97.53003611,338.6,0.7424285,9,317,2.879,2.667,8.883,1
1568584450,35.60530643,-97.53003611,338.6,0.7424285,9,317,2.882,2.911,8.841,1
1568584451,35.60530643,-97.53003611,338.6,0.7424285,9,317,2.876,2.838,8.863,1
1568584452,35.60530643,-97.53003611,338.6,0.7424285,9,317,2.87,2.908,8.842,1
1568584453,35.60530643,-97.53003611,338.6,0.7424285,9,317,2.893,3.412,8.691,1
1568584454,35.60531794,-97.53003857,338.6,0.30016664,9,316,2.972,3.796,8.607,1
1568584455,35.60532851,-97.53003749,338.6,1.220164,9,317,2.614,4.05,8.722,1
1568584456,35.60534957,-97.53003509,6.2,2.394097,9,318,2.187,3.582,8.996,0
1568584457,35.60537921,-97.5300342,2.8,3.1305752,9,317,2.157,2.562,9.241,0
1568584458,35.60541012,-97.53003837,354.6,2.9120784,9,318,2.574,2.467,9.073,0
1568584459,35.60543374,-97.53004806,328.3,2.4162781,9,319,2.819,3.352,8.738,0
1568584460,35.60545261,-97.53006337,317.7,2.4220655,9,319,3.729,3.59,8.278,0
1568584461,35.60547262,-97.53008306,326.9,2.9806209,9,319,4.339,2.803,8.258,0
1568584462,35.60549381,-97.5300996,331,2.6760607,9,320,3.793,2.846,8.444,0
1568584463,35.60551333,-97.53010704,347.6,2.4720235,9,320,2.964,3.086,8.736,1
1568584464,35.60553199,-97.53010269,6.8,2.3300214,9,319,2.996,1.972,8.967,1
1568584465,35.60554708,-97.53009267,25.6,1.7202616,9,319,3.009,2.121,8.923,1
1568584466,35.60555494,-97.53008342,25.6,0.90088844,9,319,2.991,2.326,8.942,1
1568584467,35.60555494,-97.53008342,25.6,0.90088844,9,319,2.881,2.783,8.843,1
1568584468,35.60555494,-97.53008342,25.6,0.90088844,9,319,2.873,2.839,8.838,1
1568584469,35.60554619,-97.53007302,0,0,9,320,2.833,3.037,8.774,1
1568584470,35.60554619,-97.53007302,0,0,9,320,2.622,4.149,8.678,1
1568584471,35.60554619,-97.53007302,0,0,9,320,2.716,3.742,8.702,1
1568584472,35.60556292,-97.53006345,24.6,1.8701069,9,320,2.832,3.212,8.755,1
1568584473,35.60558183,-97.53005285,23.9,2.530316,9,320,3.057,2.534,8.815,1
1568584474,35.60560539,-97.53004194,23.9,2.6904647,9,320,3.226,1.914,8.83,1
1568584475,35.60562566,-97.53003224,23.5,2.1003807,9,319,3.275,1.818,8.87,1
1568584476,35.60563698,-97.53002636,24.2,1.0707475,9,320,3.189,2.257,8.781,1
1568584477,35.60563698,-97.53002636,24.2,1.0707475,9,320,3.111,2.713,8.769,1
1568584478,35.60563698,-97.53002636,24.2,1.0707475,9,320,3.102,2.781,8.755,1
1568584479,35.60563698,-97.53002636,24.2,1.0707475,9,320,3.01,3.222,8.697,1
1568584480,35.60563698,-97.53002636,24.2,1.0707475,9,320,3.067,3.363,8.679,1
1568584482,35.60565112,-97.53002918,29.1,1.1901681,9,321,3.138,3.393,8.612,1
1568584483,35.60566463,-97.53001814,37.2,2.1302114,9,321,3.881,4.467,7.987,1
1568584484,35.60568253,-97.53000116,37.9,2.66047,9,322,5.166,4.489,7.5,0
1568584485,35.6056767,-97.52991515,83.8,5.261863,9,322,4.724,4.925,7.927,0
1568584486,35.60566147,-97.5298308,104.3,7.4208155,9,322,3.641,5.25,8.063,0
1568584487,35.60562844,-97.52974098,111.9,9.290134,3,322,2.684,4.966,8.832,0
1568584488,35.60559328,-97.52962584,112.2,10.920293,3,322,2.68,4.547,8.932,0
1568584489,35.60555432,-97.52950223,111.8,12.210005,3,322,2.393,5.049,8.388,0
1568584490,35.6055113,-97.52936345,111.5,13.59,3,322,2.529,3.843,8.613,0
1568584491,35.60546003,-97.52921613,112.2,14.340014,3,322,2.705,3.534,8.772,0
1568584492,35.60540696,-97.52907014,112.2,14.870121,3,322,2.74,3.791,8.859,0
1568584493,35.60535364,-97.52891277,112,15.460029,4,322,2.518,3.936,8.215,0
1568584494,35.60528875,-97.52873933,112.3,16.31011,3,323,2.678,3.839,8.826,0
1568584495,35.60523072,-97.5285674,112.1,17.070045,3,324,2.696,4.112,9.265,0
1568584496,35.60517299,-97.52838296,112,17.840137,3,324,2.677,3.27,8.373,0
1568584497,35.6051155,-97.52819259,111.7,18.390043,4,324,2.712,3.673,8.663,0
1568584498,35.60505452,-97.52800638,112.1,18.970009,4,325,2.621,3.466,8.018,0
1568584499,35.60499048,-97.52781103,112,19.550001,4,325,2.72,3.694,8.721,0
1568584500,35.60491246,-97.52760578,112,20.17,4,324,2.668,3.463,8.737,0
1568584501,35.60484547,-97.52739483,111.8,20.72002,4,324,2.732,3.11,8.479,0
1568584502,35.60477083,-97.52717922,111.9,21.110191,4,324,2.685,3.134,8.765,0
1568584503,35.60470015,-97.52696172,111.6,21.270086,4,324,2.746,2.991,8.485,0
1568584504,35.60463288,-97.52674069,111.5,21.38,4,324,3.027,3.058,8.362,0
1568584505,35.6045607,-97.52652477,111.6,21.44019,4,324,2.971,3.42,8.832,0
1568584506,35.60448118,-97.52630303,111.9,21.560083,3,324,3.114,2.962,8.986,0
1568584507,35.60440281,-97.52608061,112.3,21.730146,3,323,3.075,3.137,9.797,0
1568584508,35.60433073,-97.52585617,112.5,21.91001,3,323,2.548,3,8.925,0
1568584509,35.60425708,-97.52562994,112.5,21.960821,3,323,2.642,3.177,8.96,0
1568584510,35.60418579,-97.52540631,112,21.96131,4,323,2.792,3.235,9.192,0
1568584511,35.60411228,-97.52518338,112.1,21.891426,4,324,2.671,2.559,8.184,0
1568584512,35.60403912,-97.52496343,112.3,21.621565,4,324,2.782,2.741,8.373,0
1568584513,35.60396386,-97.52473896,112.3,21.35076,4,321,2.776,3.262,8.645,0
1568584514,35.60389705,-97.52452316,112.4,21.20172,4,323,2.659,3.183,8.832,0
1568584515,35.60383265,-97.52430844,112.2,21.14125,4,324,2.672,3.484,8.925,0
1568584516,35.60376218,-97.52408667,111.9,21.190765,4,325,2.714,3.202,8.556,0
1568584517,35.60368938,-97.52386847,111.7,21.231245,4,326,2.793,3.349,8.717,0
1568584518,35.60362007,-97.52365054,111.8,21.410336,3,326,2.87,3.404,9.04,0
