Time,Latitude,Longitude,Accuracy,Speed
1568584435,35.60529,-97.530103,5,0.44
1568584436,35.60529,-97.530093,5,0.7
1568584437,35.605288,-97.530086,5,0.72
1568584438,35.605285,-97.530082,5,0.35
1568584439,35.605289,-97.530077,5,1.03
1568584440,35.60529,-97.530064,5,0.64
1568584441,35.60529,-97.530053,5,0.72
1568584443,35.605296,-97.530046,5,0.76
1568584444,35.605284,-97.530044,5,0.38
1568584446,35.6053,-97.530042,5,1.21
1568584447,35.605321,-97.530048,5,0.63
1568584450,35.60531,-97.530054,5,0.19
1568584452,35.605307,-97.530058,5,0.46
1568584453,35.605317,-97.530058,5,1.06
1568584454,35.605329,-97.530058,5,1.33
1568584455,35.605346,-97.530055,5,1.92
1568584456,35.605368,-97.530058,5,3.06
1568584457,35.605392,-97.530073,5,2.72
1568584458,35.605414,-97.530091,5,2.24
1568584459,35.605437,-97.53011,5,2.95
1568584460,35.605459,-97.530131,5,2.72
1568584461,35.605481,-97.530135,5,2.61
1568584462,35.605506,-97.530134,5,2.64
1568584463,35.605537,-97.530111,5,2.9
1568584464,35.605547,-97.530103,5,1.07
1568584465,35.605535,-97.530104,5,0.6
1568584466,35.605546,-97.530101,5,0.48
1568584469,35.60555,-97.530105,5,0.25
1568584470,35.605555,-97.530105,5,1.2
1568584471,35.605571,-97.530098,5,2.14
1568584472,35.605598,-97.530085,5,2.73
1568584473,35.605624,-97.530072,5,2.52
1568584474,35.605645,-97.530062,5,1.92
1568584475,35.605666,-97.530053,5,1.02
1568584476,35.605679,-97.530048,5,0.19
1568584477,35.605687,-97.530042,5,0.37
1568584479,35.605686,-97.530035,5,0.22
1568584481,35.605695,-97.530025,5,1.45
1568584482,35.605707,-97.53001,5,2.47
1568584483,35.605721,-97.529982,5,2.92
1568584484,35.605707,-97.529918,5,5.83
1568584485,35.605705,-97.529854,5,5.8
1568584486,35.605652,-97.529743,5,9.84
1568584487,35.605618,-97.529624,5,11.59
1568584488,35.605538,-97.529483,5,12.77
1568584489,35.60549,-97.529336,5,13.96
1568584490,35.605437,-97.529176,5,14.62
1568584491,35.605384,-97.529015,5,15.23
1568584492,35.605329,-97.528847,5,16
1568584493,35.605277,-97.528689,5,16.610001
1568584494,35.605218,-97.528513,5,17.43
1568584495,35.605157,-97.528326,5,18.219999
1568584496,35.605092,-97.52813,5,18.709999
1568584497,35.605023,-97.52792,5,19.4
1568584498,35.604954,-97.527713,5,19.85
1568584499,35.604888,-97.52751,5,20.49
1568584500,35.604819,-97.527301,5,21.120001
1568584501,35.604747,-97.527084,5,21.25
1568584502,35.604673,-97.526858,5,21.389999
1568584503,35.604606,-97.526655,5,21.34
1568584504,35.604532,-97.526432,5,21.48
1568584505,35.604459,-97.526212,5,21.610001
1568584506,35.604385,-97.525989,5,21.98
1568584507,35.604314,-97.525772,5,21.93
1568584508,35.604238,-97.525546,5,21.620001
1568584509,35.604162,-97.525321,5,21.959999
1568584510,35.604086,-97.525091,5,22.030001
1568584511,35.604011,-97.524862,5,21.469999
1568584512,35.603938,-97.524639,5,21.24
1568584513,35.603868,-97.524421,5,21.200001
1568584514,35.603797,-97.524205,5,21.139999
1568584515,35.603727,-97.523988,5,21.129999
1568584516,35.603655,-97.523769,5,21.309999
1568584517,35.603584,-97.523549,5,21.48
1568584518,35.603513,-97.523333,5,21.639999
1568584519,35.60344,-97.523109,5,21.440001
1568584520,35.60337,-97.522892,5,20.84
1568584521,35.603301,-97.522681,5,20.48
1568584522,35.603233,-97.522471,5,20.49
1568584523,35.603164,-97.522261,5,20.33
1568584524,35.603098,-97.522062,5,19.889999
1568584525,35.603022,-97.521843,5,19.82
1568584526,35.60295,-97.521635,5,20.51
1568584527,35.602877,-97.521426,5,19.77
1568584528,35.602807,-97.521222,5,20.629999
1568584529,35.602739,-97.521023,5,21.08
1568584530,35.602664,-97.520804,5,21.440001
1568584531,35.602585,-97.520577,5,21.700001
1568584532,35.60251,-97.520358,5,21.68
1568584533,35.602433,-97.520134,5,21.799999
1568584534,35.602356,-97.51991,5,21.889999
1568584535,35.602275,-97.519675,5,21.82
1568584536,35.602198,-97.519455,5,21.84
1568584537,35.602114,-97.519215,5,21.82
1568584538,35.602042,-97.519009,5,21.75
1568584539,35.601968,-97.518795,5,21.74
1568584540,35.601891,-97.518576,5,21.870001
1568584541,35.601814,-97.518352,5,21.860001
1568584542,35.601738,-97.518133,5,21.790001
1568584543,35.601662,-97.517914,5,22.01
1568584544,35.601585,-97.517692,5,21.959999
1568584545,35.601509,-97.517472,5,22
1568584546,35.601434,-97.517253,5,22.07
1568584547,35.601356,-97.517029,5,22.01
1568584548,35.60128,-97.516808,5,22.040001
1568584549,35.601202,-97.516583,5,21.66
1568584550,35.601127,-97.516365,5,21.219999
1568584551,35.601049,-97.516141,5,20.73
1568584552,35.60098,-97.515941,5,20.34
1568584553,35.600909,-97.515736,5,19.84
1568584554,35.600842,-97.515541,5,19.049999
1568584555,35.600772,-97.51534,5,19.01
1568584556,35.600701,-97.515132,5,18.77
1568584557,35.600646,-97.514972,5,17.200001
1568584558,35.600589,-97.514808,5,15.67
1568584559,35.600536,-97.514652,5,14.72
1568584560,35.600486,-97.514503,5,13.01
1568584561,35.600444,-97.514379,5,11.1
1568584562,35.60041,-97.514282,5,9.14
1568584563,35.600383,-97.5142,5,8.29
1568584564,35.600357,-97.51412,5,7.61
1568584565,35.600333,-97.514045,5,6.51
1568584566,35.600316,-97.513991,5,4.89
1568584567,35.600306,-97.51396,5,4.06
1568584568,35.600292,-97.513918,5,3.63
1568584569,35.600283,-97.51389,5,3.01
1568584570,35.600275,-97.513862,5,2.57
1568584571,35.600269,-97.513844,5,1.27
1568584573,35.600266,-97.513834,5,0.72
1568584574,35.600263,-97.513826,5,1.17
1568584575,35.600254,-97.5138,5,3.41
1568584576,35.600243,-97.513764,5,4.56
1568584577,35.600146,-97.513757,5,8.37
1568584578,35.600062,-97.513756,5,10.8
1568584579,35.599948,-97.513755,5,14.02
1568584580,35.599814,-97.513753,5,15.72
1568584581,35.599659,-97.513751,5,17.92
1568584582,35.599485,-97.513752,5,19.92
1568584583,35.599298,-97.513752,5,20.530001
1568584584,35.599113,-97.513753,5,20.290001
1568584585,35.598937,-97.513753,5,20.450001
1568584586,35.598747,-97.513754,5,20.48
1568584587,35.598553,-97.513754,5,21.120001
1568584588,35.598358,-97.513754,5,21.09
