time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1568584435,35.6052356,-97.53015344,0,0,4.5509996,314,-2.716,2.248,9.031,1
1568584436,35.6052356,-97.53015344,0,0,4.5509996,314,-2.709,2.154,9.078,1
1568584437,35.6052356,-97.53015344,0,0,4.5509996,314,-2.742,2.198,9.045,1
1568584438,35.6052356,-97.53015344,0,0,4.5509996,314,-2.745,2.116,9.073,1
1568584439,35.6052356,-97.53015344,0,0,4.5509996,314,-2.818,2.137,9.057,1
1568584440,35.6052356,-97.53015344,0,0,4.5509996,314,-2.871,2.174,9.024,1
1568584441,35.6052356,-97.53015344,0,0,4.5509996,314,-2.843,1.89,9.113,1
1568584442,35.6052356,-97.53015344,0,0,4.5509996,314,-2.925,2.053,9.05,1
1568584443,35.6052356,-97.53015344,0,0,4.5509996,314,-2.891,1.834,9.121,1
1568584444,35.6052356,-97.53015344,0,0,4.5509996,314,-3.043,2.483,8.908,1
1568584445,35.60523625,-97.53013665,0,0,6.068,313,-2.816,2.692,8.881,1
1568584446,35.60523625,-97.53013665,0,0,6.068,313,-2.49,2.536,9.024,1
1568584447,35.60523625,-97.53013665,0,0,6.068,313,-2.671,1.646,9.226,1
1568584448,35.60523625,-97.53013665,0,0,6.068,313,-2.863,1.469,9.243,1
1568584449,35.60523625,-97.53013665,0,0,6.068,313,-2.816,1.789,9.166,1
1568584450,35.60523625,-97.53013665,0,0,6.068,313,-2.779,1.909,9.115,1
1568584451,35.60523625,-97.53013665,0,0,6.068,313,-2.808,1.849,9.131,1
1568584452,35.60523625,-97.53013665,0,0,6.068,313,-2.751,2.065,9.083,1
1568584453,35.60524541,-97.53012914,0,0,6.068,310,-2.574,2.461,9.005,1
1568584454,35.60524541,-97.53012914,0,0,6.068,310,-2.605,2.656,8.934,1
1568584455,35.60527975,-97.5301097,7.3,1.69,4.5509996,310,-2.72,3.507,8.669,1
1568584456,35.60531199,-97.53009874,3.4,3.3,4.5509996,310,-3.601,2.197,8.876,1
1568584457,35.6053406,-97.53010325,347.3,3.12,4.5509996,310,-3.517,1.618,9.034,1
1568584458,35.6053677,-97.53011194,340.2,3.26,4.5509996,310,-3.11,1.833,9.087,1
1568584459,35.60538961,-97.53013029,324.2,3,4.5509996,311,-2.464,2.799,8.951,1
1568584460,35.60541323,-97.53014964,322,2.83,6.068,311,-1.649,2.147,9.326,1
1568584461,35.60543336,-97.53016893,322,2.83,6.068,311,-1.502,1.675,9.491,1
1568584462,35.6054592,-97.53016542,9.6,2.44,4.5509996,311,-1.978,1.937,9.288,1
1568584463,35.60547817,-97.53014523,29.7,2.25,6.068,309,-2.605,1.925,9.125,1
1568584464,35.60549205,-97.53012537,29.8,2.43,6.068,310,-2.836,1.005,9.353,1
1568584465,35.60550827,-97.53011338,29.6,1.26,6.068,310,-2.845,1.171,9.318,1
1568584466,35.60552204,-97.53010167,0,0,6.068,309,-2.816,1.566,9.223,1
1568584467,35.60552204,-97.53010167,0,0,6.068,309,-2.795,1.853,9.133,1
1568584468,35.60553132,-97.53009347,0,0,6.068,309,-2.792,1.893,9.128,1
1568584469,35.60553132,-97.53009347,0,0,6.068,309,-2.773,2.189,9.067,1
1568584471,35.60554277,-97.53008316,24.5,1.43,4.5509996,310,-2.735,2.909,8.86,1
1568584472,35.60555706,-97.53007406,25.8,2.25,6.068,311,-2.727,2.675,8.896,1
1568584473,35.60557505,-97.53006324,25.8,2.25,6.068,311,-2.724,2.247,9.021,1
1568584474,35.60559515,-97.53004874,25.2,2.71,6.068,312,-2.687,1.528,9.225,1
1568584475,35.60561252,-97.5300342,25.2,1.66,4.5509996,310,-2.661,1.001,9.417,1
1568584476,35.6056226,-97.53002661,20.4,0.74,4.5509996,310,-2.647,0.901,9.462,1
1568584477,35.6056226,-97.53002661,20.4,0.74,4.5509996,310,-2.611,1.368,9.33,1
1568584478,35.6056226,-97.53002661,20.4,0.74,4.5509996,310,-2.583,1.715,9.228,1
1568584479,35.60563088,-97.53001717,0,0,4.5509996,310,-2.576,1.796,9.203,1
1568584480,35.60563088,-97.53001717,0,0,4.5509996,310,-2.559,2.101,9.13,1
1568584481,35.60563088,-97.53001717,0,0,4.5509996,310,-2.496,2.333,9.066,1
1568584482,35.60565009,-97.53000376,29.2,1.45,4.5509996,311,-2.376,2.456,9.065,1
1568584483,35.60566868,-97.5299896,43,2.73,4.5509996,311,-1.711,3.074,9.005,1
1568584484,35.60569025,-97.52995968,72.7,4.36,4.5509996,310,-0.261,3.05,9.374,1
1568584485,35.60569201,-97.52989639,101.2,6.14,4.5509996,310,-0.35,3.613,9.268,0
1568584486,35.60567391,-97.52981808,108.4,7.95,4.5509996,311,-1.451,3.948,8.855,0
1568584487,35.6056438,-97.52972448,110.3,9.58,4.5509996,311,-2.285,3.888,8.651,0
1568584488,35.60560249,-97.5296114,112.1,11.42,6.068,311,-2.688,3.571,8.704,0
1568584489,35.60555801,-97.5294843,111.8,12.97,6.068,311,-2.679,3.774,8.503,0
