time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1584407114,35.21253942,-97.43638681,0,0,14,332,-2.548300982,1.274150491,9.718989372,0
1584407115,35.21263421,-97.43639146,0,0,13,332,-2.62015152,1.245410204,9.556128502,0
1584407116,35.21271671,-97.43637714,0,0,14,331,-2.476450205,1.269360423,9.517807961,0
1584407117,35.21282323,-97.4363944,0,0,13,331,-2.763852596,1.460961938,9.350156784,0
1584407118,35.21290118,-97.43639196,359.7,9.550189,12,332,-2.854863405,1.326840878,9.838740349,0
1584407119,35.21298819,-97.4363964,359.6,9.500084,11,332,-3.1805861,1.575922966,8.962163925,0
1584407120,35.21308068,-97.43640132,359.5,9.560084,10,332,-3.156635761,1.202299833,9.086704254,0
1584407121,35.21317151,-97.43640558,359.7,9.710047,9,332,-2.936294079,1.585502982,9.096284866,0
1584407122,35.21325012,-97.43639551,0.5,9.690021,10,333,-2.792593002,1.053808689,9.249566078,0
1584407123,35.21336372,-97.43641711,0,10.00002,10,333,-3.132685661,1.930385828,10.01118183,0
1584407124,35.21345187,-97.4364153,359.9,10.090318,9,333,-3.166215897,1.058598638,9.465117455,0
1584407125,35.21355579,-97.43643022,358.8,10.36012,10,334,-3.38176775,1.307680726,9.383687019,0
1584407126,35.21365133,-97.4364299,358.7,10.450077,9,334,-2.926713943,1.604663134,9.120234489,0
1584407127,35.21374067,-97.43642395,359,10.590019,9,334,-3.147055864,1.159189463,9.647139549,0
1584407128,35.21383231,-97.43642015,359.9,10.640042,9,335,-3.089575291,1.072968841,9.278306007,0
1584407130,35.21402982,-97.43642478,0.5,10.980164,8,334,-3.065625191,1.250200272,9.786049843,0
1584407131,35.21411247,-97.4364028,0.5,11.020005,7,331,-3.147055864,1.053808689,8.856782913,0
1584407132,35.21420019,-97.43638679,0.4,11.210112,7,328,-3.683540106,0.546064496,8.990903854,0
1584407133,35.21430114,-97.43638709,0.1,11.31004,6,327,-2.692002058,1.465752006,8.372988701,0
1584407134,35.21439289,-97.43638378,359.9,11.450039,6,325,-3.367397547,1.250200272,8.919053078,0
1584407135,35.21449546,-97.43638141,0.5,11.630038,6,324,-2.830913305,1.149609447,9.465117455,0
1584407136,35.21461727,-97.43639397,0.7,11.850106,5,326,-2.835703135,0.421523452,9.455537796,0
1584407137,35.21472194,-97.43639417,0.9,11.850018,5,325,-2.854863405,1.111289144,9.800420761,0
1584407138,35.21482681,-97.43639242,0.9,11.630211,4,325,-2.744692564,0.977168024,10.27942467,0
1584407139,35.21492259,-97.43638189,1,11.28004,4,324,-2.251318455,0.89573735,8.219707489,0
1584407140,35.21501786,-97.4363746,1.4,10.970656,4,325,-2.275268555,1.326840878,7.984995365,0
1584407141,35.21510774,-97.43637103,1.5,10.750228,4,325,-2.692002058,0.967587948,9.216035843,0
1584407142,35.21519948,-97.43636567,1.2,10.610301,4,325,-2.543510914,1.072968841,9.551338196,0
1584407143,35.21529076,-97.436363,0.9,10.460076,4,325,-2.069297075,1.159189463,8.641230583,0
1584407144,35.21538204,-97.4363651,0.5,10.4510765,3,325,-2.797382832,1.556762815,9.340576172,0
1584407145,35.21546782,-97.43636307,0.7,10.040005,3,325,-3.04646492,1.144819379,9.07233429,0
1584407146,35.21555738,-97.43636308,0.9,10.040403,3,325,-2.888393641,1.207089901,9.513017654,0
1584407147,35.2156511,-97.43636364,1.1,10.13002,3,325,-2.941084146,1.168769598,10.10219288,0
1584407148,35.21574803,-97.43636671,0.6,10.150004,3,326,-3.257226706,0.967587948,9.45074749,0
1584407149,35.21584317,-97.43636681,0.2,10.2,3,326,-2.802172899,1.245410204,9.350156784,0
1584407150,35.21593572,-97.43636849,0.4,10.801186,3,326,-3.065625191,1.580712914,9.393266678,0
1584407151,35.21603802,-97.43637229,1,10.760117,3,326,-3.281176805,1.240620136,9.484277725,0
1584407152,35.21613668,-97.43636974,1,10.94,3,326,-3.075205326,1.049018621,9.383687019,0
1584407153,35.21624296,-97.43637093,1.4,11.200218,3,326,-2.347119331,0.488584012,7.735913277,0
1584407154,35.2163474,-97.43636908,1.7,11.350071,3,327,-3.798501253,1.528022528,9.61360836,0
1584407155,35.21644753,-97.4363722,0.9,11.580005,3,327,-3.228486538,1.034648538,8.80888176,0
1584407156,35.21655682,-97.43636889,359.8,11.77,3,326,-2.759062529,1.604663134,8.919053078,0
1584407157,35.21666519,-97.43637078,0.3,12.050004,3,326,-2.524350643,1.216669917,8.76098156,0
1584407158,35.216773,-97.43636621,1.2,12.150497,3,326,-3.103945494,1.408271551,8.756192207,0
1584407159,35.21688677,-97.43637134,0.7,12.420065,3,326,-2.682421923,0.934057653,8.641230583,0
1584407160,35.21700233,-97.4363787,0.2,12.560037,3,326,-2.490820408,1.36516118,9.436377525,0
1584407161,35.21711259,-97.43637787,0.6,12.450016,3,326,-1.820214868,2.41896987,9.120234489,0
1584407162,35.21722374,-97.43637455,0.9,12.210016,3,326,-2.658471823,1.216669917,8.291558266,0
1584407163,35.2173352,-97.43637434,1,12.010105,3,327,-3.233276606,1.7914747,8.119116783,0
1584407164,35.21744027,-97.4363676,1.4,11.94015,3,326,-3.343447447,1.173559666,10.87817955,0
1584407165,35.21754932,-97.43636443,1.5,11.900037,3,327,-2.706372261,1.379531264,9.398056984,0
