time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1545060593,35.20388159,-97.42076813,268.1,12.52,3,330,-0.249,2.982,9.525,0
1545060594,35.20388017,-97.42091035,267.6,13.280015,3,330,0.027,2.347,9.743,0
1545060595,35.20387906,-97.42106284,268.5,13.39,3,330,-0.227,2.087,9.912,0
1545060596,35.20387667,-97.42120915,269.1,13.110095,3,330,0.167,1.818,9.27,0
1545060597,35.20387464,-97.42134847,269.5,12.840004,3,330,-0.006,1.88,9.765,0
1545060598,35.20387479,-97.42148249,269.6,12.550004,3,330,0.062,1.925,9.854,0
1545060599,35.20387454,-97.42161945,269.9,12.27,3,330,0.202,1.783,9.877,0
1545060600,35.20387534,-97.4217503,270.1,11.980066,3,330,0.068,1.928,9.693,0
1545060601,35.20387574,-97.42188176,270.3,11.690209,3,330,-0.113,1.847,9.628,0
1545060602,35.20387559,-97.42200823,270,11.440279,3,329,-0.347,1.802,9.572,0
1545060603,35.20387539,-97.42213311,269.8,11.14,3,329,0.074,1.841,9.466,0
1545060604,35.2038783,-97.42225502,269.8,10.8500185,3,329,-0.114,1.759,9.642,0
1545060605,35.20387513,-97.42237088,269.7,10.560005,3,329,-0.017,2.06,9.67,0
1545060606,35.20387655,-97.42247824,269.4,10.230004,3,329,0.004,1.875,9.658,0
1545060607,35.20387587,-97.42258846,269.6,9.93,3,329,0.099,1.91,9.451,0
1545060608,35.20387368,-97.42269211,269.9,9.520048,3,329,0.092,0.053,9.822,0
1545060609,35.20387603,-97.42277476,270.3,7.6100593,3,329,-0.097,0.28,9.941,0
1545060610,35.20387641,-97.42282821,270.7,5.4,3,329,-0.126,1.3,9.492,0
1545060611,35.20387545,-97.4228694,270.7,4.16,3,328,-0.055,1.446,9.589,0
1545060612,35.20387533,-97.42290904,270.3,3.5,3,328,-0.075,1.744,9.515,0
1545060613,35.20387684,-97.42294427,270,2.9300172,3,328,-0.155,3.503,9.407,0
1545060614,35.20387767,-97.42298421,270,3.63,3,328,-0.255,3.673,9.438,0
1545060615,35.20387249,-97.42304134,270.4,5.2000384,3,329,-0.213,3.273,9.403,0
1545060617,35.20387242,-97.42311538,270.2,6.46,3,329,0.272,3.549,9.479,0
1545060618,35.20387258,-97.423203,270,7.6700263,3,329,0.073,4.654,9.442,0
1545060619,35.20387468,-97.42330927,270,9.38,3,329,-0.014,4.624,9.234,0
1545060620,35.20387932,-97.42343954,271,11.820067,3,329,-0.291,3.916,9.55,0
1545060621,35.203886,-97.42359742,271.7,14.050004,3,328,-0.28,3.517,9.381,0
1545060622,35.20388923,-97.42376577,271.6,15.080119,3,329,-0.431,3.34,9.375,0
1545060623,35.203888,-97.42394213,270.5,16.140198,3,329,-0.196,3.022,9.578,0
1545060624,35.20389029,-97.42413297,270.2,17.270046,3,328,-0.327,3.138,9.583,0
1545060625,35.2038888,-97.42433304,270.1,18.230011,3,329,-0.24,2.292,9.506,0
1545060626,35.20388866,-97.42453804,270.1,18.690042,3,329,0.102,2.157,9.76,0
1545060627,35.20388972,-97.424739,270.4,18.47001,3,329,0.135,2.169,9.388,0
1545060628,35.20389497,-97.42494114,271.5,18.370012,3,329,-0.145,2.398,9.573,0
1545060629,35.20390332,-97.4251406,272.4,18.450045,3,329,-0.607,2.27,9.518,0
1545060630,35.20390951,-97.42534687,272.3,18.590132,3,329,-0.961,2.494,9.643,0
1545060631,35.20390998,-97.42555366,270.9,18.81013,3,329,-0.571,2.617,9.697,0
1545060632,35.20390625,-97.425975,269.7,19.360373,3,329,-0.087,2.24,9.084,0
1545060633,35.20390572,-97.42618944,270.1,19.570255,3,328,-0.236,2.127,9.671,0
1545060634,35.20390955,-97.42640748,270.9,19.500257,3,329,-0.388,2.019,9.695,0
1545060635,35.2039078,-97.42662207,270.3,19.461243,3,328,-0.305,1.821,9.632,0
1545060636,35.20390841,-97.42683571,270.1,19.200129,3,328,-0.268,1.867,9.737,0
1545060637,35.20390922,-97.42704542,270.1,18.880041,3,328,-0.477,2.144,9.832,0
1545060638,35.20390981,-97.42724758,269.9,18.540043,3,328,-0.533,2.176,9.837,0
1545060639,35.20390798,-97.42744757,270.1,18.190044,3,328,-0.549,2.198,9.541,0
1545060640,35.2039065,-97.42764875,270.2,18.080044,3,329,-0.479,2.367,9.128,0
1545060641,35.20390608,-97.42784373,270.1,18.100044,3,329,-0.35,2.274,9.39,0
1545060642,35.20390554,-97.42804586,270.1,18.070011,3,329,-0.452,2.114,9.593,0
1545060643,35.20390461,-97.42824853,270,17.920101,3,329,-0.379,2.031,9.233,0
