time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1583288843,35.20106915,-97.44191772,139.9,4.07,4.5509996,341.0,-3.7195892333984375,-0.78857421875,9.277023315429688,0
1583288844,35.20113989,-97.44190215,132.3,4.27,7.585,322.0,-1.6126861572265625,-0.6529083251953125,9.889938354492188,0
1583288845,35.20113511,-97.44185115,133.3,3.29,6.068,318.0,-2.153778076171875,-0.1724700927734375,9.688827514648438,0
1583288846,35.20111329,-97.44182856,143.1,2.29,6.068,321.0,-1.9239349365234375,-0.40869140625,9.805343627929688,0
1583288847,35.20112511,-97.44180128,131.5,0.57,6.068,319.0,-3.3508758544921875,0.078125,9.213180541992188,0
1583288848,35.20111852,-97.44178879,131.5,0.67,6.068,319.0,-3.981353759765625,0.2967987060546875,8.9945068359375,0
1583288849,35.20110531,-97.44178489,133.1,1.23,6.068,321.0,-4.66290283203125,0.210601806640625,9.021652221679688,0
1583288850,35.2010754,-97.441749,118.9,2.64,6.068,321.0,-5.1321563720703125,-0.3847503662109375,9.072723388671875,0
1583288851,35.2010645,-97.44169858,112.9,4.18,6.068,322.0,-4.4490203857421875,-0.783782958984375,8.397552490234375,0
1583288852,35.2010557,-97.44163539,105.5,5.18,7.585,323.0,-3.9159088134765625,-0.3831634521484375,9.21636962890625,0
1583288853,35.20105924,-97.44157761,100.5,5.35,7.585,324.0,-3.6589202880859375,-0.5140380859375,9.197219848632812,0
1583288854,35.20105828,-97.44152489,99.6,5.52,9.101999,324.0,-3.3205413818359375,-0.4948883056640625,9.497299194335938,0
1583288855,35.2010523,-97.44146627,100.4,5.16,10.6189995,324.0,-2.20166015625,-0.443817138671875,9.805343627929688,0
1583288856,35.20105229,-97.44141241,99.0,4.82,13.653,324.0,-3.46099853515625,0.232940673828125,9.393539428710938,0
1583288857,35.2010441,-97.44134148,100.6,5.33,19.720999,322.0,-4.0388031005859375,1.161895751953125,8.954605102539062,0
1583288858,35.20103711,-97.44135198,112.8,2.7,13.653,322.0,-3.5679473876953125,2.1371307373046875,9.013671875,0
1583288859,35.20103488,-97.44132092,115.3,3.07,12.136,321.0,-3.64935302734375,1.880157470703125,8.97216796875,0
1583288860,35.20096414,-97.44131484,163.6,4.28,9.101999,321.0,-4.816131591796875,0.247314453125,8.742324829101562,0
1583288861,35.20092007,-97.44131906,178.9,4.99,7.585,319.0,-4.0898895263671875,-0.2411041259765625,8.951416015625,0
1583288862,35.20087329,-97.44131306,179.6,5.66,7.585,321.0,-3.63818359375,-0.4533843994140625,9.211593627929688,0
1583288864,35.20075387,-97.44131587,179.4,6.36,6.068,320.0,-2.5113067626953125,-0.49169921875,9.521240234375,0
1583288865,35.20069786,-97.44130002,175.9,6.46,7.585,318.0,-2.576751708984375,-0.5571441650390625,9.741500854492188,0
1583288866,35.20067867,-97.44131407,178.9,4.24,7.585,318.0,-1.868072509765625,-0.782196044921875,9.93304443359375,0
1583288867,35.20064204,-97.44130526,169.3,3.38,7.585,321.0,-2.4889678955078125,-0.635345458984375,9.72393798828125,0
