time,latitude,longitude,bearing,speed,accuracy,altitude,acc_x,acc_y,acc_z,is_Stable
1570056841,35.2092456,-97.4404137,0,0,13.653,331,-0.791,2.429,9.37,1
1570056842,35.2092456,-97.4404137,0,0,13.653,331,-0.789,2.422,9.255,1
1570056843,35.2092456,-97.4404137,0,0,13.653,331,-0.784,2.42,9.282,1
1570056844,35.2092456,-97.4404137,0,0,13.653,331,-0.791,2.417,9.283,1
1570056845,35.2092456,-97.4404137,0,0,13.653,331,-0.788,2.437,9.319,1
1570056846,35.2092456,-97.4404137,0,0,13.653,331,-0.78,2.173,9.401,1
1570056847,35.20923543,-97.44041794,0,0,13.653,331,-0.811,2.237,9.324,1
1570056848,35.20923543,-97.44041794,0,0,13.653,331,-0.808,2.285,9.438,1
1570056849,35.20923543,-97.44041794,0,0,13.653,331,-0.807,2.238,9.308,1
1570056850,35.20923543,-97.44041794,0,0,13.653,331,-0.695,2.482,9.19,1
1570056851,35.20923543,-97.44041794,0,0,13.653,331,-0.859,2.384,9.46,1
1570056852,35.20924544,-97.44042123,348.2,0.84,13.653,330,-0.582,2.137,9.339,1
1570056853,35.20925583,-97.44042186,358.8,0.86,13.653,331,-0.529,2.159,9.225,1
1570056854,35.20926705,-97.44042155,1.8,1.05,13.653,331,-0.546,2.784,9.196,1
1570056855,35.20927703,-97.44042183,359.1,0.74,13.653,331,-0.77,2.532,9.3,1
1570056856,35.20927703,-97.44042183,359.1,0.74,13.653,331,-1.606,3.388,9.037,1
1570056857,35.20928687,-97.44042425,0,0,13.653,329,-2.03,3.704,8.881,1
1570056858,35.20928488,-97.44041344,118.3,1.56,13.653,328,-1.382,3.269,8.942,1
1570056860,35.20927111,-97.44033955,102.9,4.12,13.653,328,-1.62,3.031,9.206,0
1570056861,35.20929453,-97.44024938,88,5.45,13.653,327,-0.799,3.127,9.084,0
1570056862,35.20930036,-97.44016913,87.2,6.43,13.653,328,-0.643,2.907,9.266,0
1570056863,35.20931095,-97.44008588,88.7,7.56,13.653,325,-0.737,2.258,9.388,0
1570056864,35.20931146,-97.43999389,88.1,7.86,13.653,324,-0.752,2.16,9.567,1
1570056865,35.20931648,-97.43990526,87.5,7.76,13.653,325,-0.569,2.069,9.569,0
1570056866,35.2093168,-97.43982776,90,7.59,13.653,323,-0.651,1.853,9.592,0
1570056867,35.20931273,-97.43975089,90.4,7.28,13.653,322,-0.627,2.011,9.668,0
1570056868,35.2093114,-97.43967315,90.1,6.89,13.653,322,-0.602,2.154,9.368,1
1570056869,35.20930696,-97.43960664,91.9,6.64,13.653,322,-0.617,2.199,9.313,1
1570056870,35.20931643,-97.43953238,89,6.51,13.653,323,-0.499,2.213,9.455,0
1570056871,35.20932049,-97.43946466,87.8,6.37,13.653,322,-0.281,2.176,9.408,0
