time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.34681396,-97.47545543,278.1,3.09,13.653,346,-0.619,2.561,9.262,1
1,35.34681912,-97.47549728,278.4,3.75,13.653,345,-0.634,2.329,9.332,1
2,35.34682671,-97.4755455,279.4,4.22,13.653,346,-0.538,1.885,9.445,1
3,35.34683492,-97.47559761,279.2,4.34,13.653,346,-0.398,1.681,9.551,1
4,35.3468423,-97.47564856,278.1,4.23,13.653,347,-0.404,1.566,9.519,1
5,35.34685065,-97.47569614,278.5,3.86,13.653,348,-0.395,1.669,9.485,1
6,35.34685734,-97.47573809,279.6,3.49,13.653,348,-0.404,2.024,9.431,1
7,35.34687653,-97.47582004,283.7,3.88,13.653,349,-0.178,2.06,9.463,1
8,35.34688895,-97.47586413,286.4,3.96,13.653,350,-0.26,2.203,9.403,1
9,35.34690287,-97.47590844,289.2,4.29,13.653,350,-0.31,2.169,9.449,1
10,35.34692081,-97.47595677,292.6,4.79,13.653,350,-0.328,2.334,9.365,1
11,35.34694944,-97.47600926,295.5,5.01,13.653,351,-0.674,2.224,9.401,1
12,35.34696472,-97.47605712,291.8,5.04,13.653,351,-1.037,2.144,9.425,1
13,35.34697328,-97.47612535,284.1,5.55,13.653,351,-1.233,2.094,9.353,1
14,35.34698015,-97.47617584,276.2,5.47,13.653,350,-1.068,2.018,9.395,1
15,35.34697861,-97.47623506,271.8,5.53,13.653,351,-0.556,2.097,9.307,1
16,35.34697771,-97.47629722,271.6,5.81,13.653,352,-0.54,1.916,9.449,1
17,35.34698164,-97.47635532,270.3,5.69,13.653,352,-0.51,1.701,9.473,1
18,35.34698291,-97.47641458,269,5.36,13.653,352,-0.421,0.972,9.689,1
19,35.3469862,-97.47645572,271.1,3.9,13.653,352,-0.436,0.971,9.79,1
20,35.34698327,-97.47648942,266.1,3.05,13.653,352,-0.431,1.797,9.519,1
22,35.34698679,-97.47657189,269.4,3.92,13.653,352,-0.302,2.206,9.406,1
23,35.34699136,-97.4766219,271.5,3.88,13.653,352,-0.333,1.814,9.529,1
24,35.34699208,-97.47666504,271.7,3.35,13.653,351,-0.347,1.639,9.585,1
25,35.34698846,-97.4766916,267.4,2.56,13.653,352,-0.344,2.289,9.407,1
26,35.34699237,-97.4767173,269.3,2.45,13.653,352,-0.305,1.234,9.613,1
27,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.273,1.341,9.58,1
28,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.284,1.467,9.564,1
29,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.275,1.488,9.559,1
30,35.34699331,-97.47673027,268.7,1.21,13.653,353,-0.279,1.58,9.541,1
31,35.34699912,-97.47673924,269.6,0.28,13.653,354,-0.289,1.889,9.484,1
32,35.34699912,-97.47673924,269.6,0.28,13.653,354,0.306,2.923,9.178,1
33,35.34700393,-97.47676582,291.8,2.74,13.653,353,1.807,2.416,9.228,1
34,35.34701615,-97.47679271,302.3,2.6,13.653,353,1.994,2.912,9.122,1
35,35.34704706,-97.47681606,323.1,4.22,13.653,353,0.762,3.273,9.047,1
36,35.34714708,-97.47680062,357.7,5.68,13.653,352,-0.619,3.207,9.08,1
37,35.34721142,-97.47678176,5.2,7.13,13.653,352,-0.953,3.02,9.193,1
38,35.34731774,-97.47679854,359.9,9.78,13.653,352,-0.852,2.323,9.32,1
39,35.34741211,-97.47679736,359.7,9.99,13.653,352,-0.828,1.641,9.518,1
40,35.34749979,-97.47679274,0.6,9.88,13.653,352,-0.757,1.601,9.563,1
41,35.34758923,-97.47679554,359.9,9.76,13.653,353,-0.897,0.622,9.825,1
42,35.34766195,-97.47679122,359.2,8.31,13.653,353,-0.897,0.118,9.917,1
43,35.34772573,-97.47678965,0.3,6.99,13.653,352,-0.852,-0.15,9.928,0
44,35.34776205,-97.47679925,0.6,4.57,13.653,352,-0.845,0.438,9.814,0
45,35.34778682,-97.47679505,0.1,3.36,13.653,353,-0.772,1.22,9.589,0
46,35.34782164,-97.47679391,359.3,3.29,13.653,351,-0.656,1.986,9.426,0
47,35.3478579,-97.47679653,359,3.83,13.653,351,-0.579,2.796,9.262,0
48,35.34790831,-97.47679796,0.1,5.12,13.653,351,-0.572,2.784,9.192,0
49,35.34796585,-97.47680289,359.1,6.09,13.653,352,-0.608,2.481,9.336,0
50,35.34802749,-97.4767968,359.7,6.91,13.653,352,-0.56,2.514,9.284,0
51,35.34809556,-97.47679194,359.9,7.67,13.653,352,-0.581,2.465,9.335,0
52,35.34817129,-97.47679579,359.1,8.5,13.653,352,-0.65,2.012,9.453,1
53,35.34825272,-97.47680067,359.3,8.8,13.653,352,-0.648,1.942,9.432,1
54,35.34833574,-97.47680163,359.1,9.17,13.653,352,-0.604,1.678,9.534,1
55,35.34841684,-97.47679988,0.2,9.26,13.653,352,-0.669,1.62,9.527,1
56,35.34849903,-97.47679976,359.9,9.05,13.653,352,-0.564,1.164,9.628,1
58,35.34858129,-97.47680172,0.4,8.64,15.17,351,0.292,0.71,9.734,1
59,35.34864132,-97.4767951,4,7.27,6.068,352,2.182,0.52,9.658,0
60,35.34868493,-97.47675189,34,5.91,6.068,351,2.554,1.823,9.46,0
61,35.34871157,-97.47669161,61.8,6.82,6.068,349,2.033,2.69,9.163,0
62,35.34872784,-97.47660458,79.5,8.22,4.5509996,349,0.792,2.884,9.217,0
63,35.34873607,-97.47649038,86.8,9.66,4.5509996,347,0.186,2.796,9.3,0
64,35.34874113,-97.47637168,87.7,10.77,4.5509996,348,-0.195,2.681,9.293,0
65,35.34874495,-97.47623645,89.2,11.95,4.5509996,348,-0.572,2.683,9.404,0
66,35.34874848,-97.47608994,88.9,13.12,4.5509996,348,-0.723,2.547,9.313,0
67,35.34875454,-97.47593253,88.6,14.02,4.5509996,348,-0.775,2.311,9.377,0
68,35.34876561,-97.47577262,87.6,14.72,4.5509996,348,-0.432,2.233,9.389,0
69,35.34877386,-97.47560158,88.4,15.25,4.5509996,348,-0.211,2.213,9.367,1
70,35.34877325,-97.47541959,89.8,15.87,4.5509996,348,-0.435,2.175,9.304,1
71,35.34876969,-97.47523635,90.3,16.38,4.5509996,348,-0.522,2.174,9.413,1
72,35.34876884,-97.47504795,90.6,16.87,4.5509996,348,-0.611,2.154,9.346,1
73,35.34877061,-97.47486125,90.9,17.33,4.5509996,349,-0.592,2.148,9.391,1
74,35.34877503,-97.47467641,90.3,17.76,4.5509996,350,-0.573,1.872,9.481,1
75,35.34876907,-97.47447541,90.3,18.19,4.5509996,349,-0.502,1.517,9.463,1
76,35.34876666,-97.47427607,90.3,18.03,4.5509996,349,-0.504,1.356,9.444,1
77,35.3487686,-97.47408371,90.5,17.79,4.5509996,350,-0.564,1.31,9.424,1
78,35.34876788,-97.47389781,90.7,17.37,4.5509996,350,-0.631,1.313,9.377,1
79,35.34877334,-97.47370956,90.1,17.44,4.5509996,350,-0.598,1.346,9.513,1
80,35.34876246,-97.47349819,90.6,17.72,4.5509996,348,-0.599,1.363,9.601,1
81,35.34875911,-97.47329585,90.3,17.71,4.5509996,348,-0.462,1.421,9.864,1
82,35.34876039,-97.47310102,90.4,17.69,4.5509996,348,-0.41,1.369,9.638,0
83,35.34875795,-97.47290569,91.2,17.57,4.5509996,347,-0.559,1.351,9.638,0
84,35.3487529,-97.47271471,91.1,17.29,4.5509996,347,-0.586,1.396,9.744,0
85,35.34875106,-97.47252601,91.1,17.15,4.5509996,347,-0.593,1.394,9.716,0
86,35.34874629,-97.47234761,90.7,16.78,4.5509996,346,-0.594,1.374,9.587,0
87,35.34874364,-97.4721587,90.5,16.64,4.5509996,345,-0.603,1.671,9.495,0
88,35.34873804,-97.47197598,90.4,16.48,4.5509996,345,-0.549,1.752,9.467,0
89,35.34873665,-97.47179349,90.3,16.52,4.5509996,345,-0.433,1.757,9.396,0
90,35.34873171,-97.47160513,90.5,16.7,4.5509996,345,-0.552,1.883,9.392,0
91,35.34873091,-97.4714155,90.5,16.99,4.5509996,344,-0.576,1.993,9.67,0
92,35.34873236,-97.47123396,90.1,17.49,4.5509996,345,-0.499,2.026,9.73,0
93,35.34873378,-97.47103396,90.1,17.97,4.5509996,345,-0.422,1.989,9.513,0
94,35.34873126,-97.47082727,90.3,18.33,4.5509996,345,-0.431,1.994,9.49,0
95,35.34874224,-97.47064391,90.6,18.4,4.5509996,345,-0.467,1.973,9.429,0
96,35.34873718,-97.47042693,91,18.77,4.5509996,345,-0.504,1.959,9.44,0
97,35.3487334,-97.47021256,91.2,18.99,4.5509996,345,-0.682,1.957,9.453,0
98,35.34873428,-97.46999509,91,19.17,4.5509996,345,-0.684,1.796,9.507,0
99,35.34873127,-97.46977955,90.6,19.39,4.5509996,344,-0.552,1.528,9.67,0
100,35.34872553,-97.46956825,90.6,19.2,4.5509996,345,-0.439,1.471,9.795,0
101,35.3487258,-97.46936817,91,18.68,4.5509996,345,-0.36,1.686,9.555,1
102,35.34872363,-97.46899647,92.1,17.99,4.5509996,346,-0.451,1.765,9.459,1
103,35.34871715,-97.4687982,92.4,17.85,4.5509996,347,-0.669,1.806,9.495,1
104,35.34871658,-97.46860086,91.5,17.66,4.5509996,347,-0.696,2.005,9.352,1
105,35.34872005,-97.46840603,91.4,17.98,4.5509996,349,-0.66,2.481,9.215,1
106,35.34871507,-97.46818952,91,18.77,6.068,349,-0.685,2.637,8.987,1
107,35.34870942,-97.46797254,90.1,19.67,6.068,348,-0.787,1.86,9.354,1
108,35.34870749,-97.46775189,89.7,19.65,4.5509996,348,-0.775,1.498,9.516,1
109,35.34871043,-97.46753549,89.4,19.46,4.5509996,347,-0.52,1.409,9.553,1
110,35.34871032,-97.4673203,89.8,19.08,4.5509996,347,-0.162,1.396,9.582,1
111,35.34870802,-97.46711077,90.4,18.88,4.5509996,346,-0.343,1.393,9.716,1
112,35.34870634,-97.46691,90.7,18.62,4.5509996,346,-0.491,1.347,9.675,1
113,35.34870119,-97.4667025,90.7,18.27,4.5509996,344,-0.555,1.4,9.755,1
114,35.34869661,-97.46649888,91,17.81,4.5509996,345,-0.306,1.406,9.71,1
115,35.34869152,-97.46630076,92.2,17.33,4.5509996,345,-0.165,1.415,9.652,1
116,35.34869085,-97.4661319,92.8,16.93,4.5509996,346,-0.287,1.418,9.672,1
117,35.34868934,-97.46594815,92.2,16.43,4.5509996,347,-0.679,1.32,9.317,1
118,35.34868226,-97.4657765,91.6,15.89,4.5509996,346,-0.742,1.382,9.625,1
119,35.34868328,-97.46560775,91.1,15.92,4.5509996,347,-0.643,1.835,9.542,1
120,35.34867414,-97.46543342,90.8,16.07,4.5509996,347,-0.562,1.963,9.383,1
