time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
0,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.016,1.136,9.566,1
1,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.014,1.157,9.562,1
2,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.014,1.157,9.562,1
3,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.014,1.157,9.561,1
4,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.014,1.161,9.565,1
5,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.011,1.158,9.561,1
6,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.012,1.163,9.563,1
7,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.01,1.16,9.563,1
8,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.008,1.365,9.525,1
9,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.011,1.182,9.558,1
10,35.2050995,-97.4590127,179.9,0.55,15.17,327,-0.002,1.175,9.564,1
11,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.012,1.263,9.54,1
12,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.022,1.122,9.572,1
13,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.033,1.132,9.569,1
14,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.035,1.154,9.563,1
15,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.033,1.175,9.56,1
16,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.025,1.134,9.565,1
17,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.025,1.164,9.558,1
18,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.025,1.173,9.557,1
19,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.025,1.173,9.556,1
20,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.026,1.173,9.555,1
21,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.025,1.173,9.556,1
22,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.029,1.342,9.519,1
23,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.03,1.716,9.428,1
24,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.059,1.75,9.399,1
25,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.068,1.673,9.439,1
26,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.093,1.819,9.389,1
27,35.2050995,-97.4590127,179.9,0.55,15.17,327,0.115,1.826,9.416,1
28,35.20503885,-97.4590115,177,3.01,13.653,326,0.104,1.78,9.412,1
29,35.20498335,-97.45900783,180.3,3.91,13.653,325,0.093,2.207,9.305,1
30,35.20494503,-97.458995,178,4.16,13.653,326,0.131,2.264,9.312,1
32,35.20487064,-97.45900544,180.7,6.58,13.653,323,0.274,2.441,9.183,1
33,35.20479477,-97.45901147,180.1,7.62,13.653,323,0.184,2.176,9.354,1
34,35.20470633,-97.45902495,183.1,8.33,13.653,322,0.107,1.587,9.452,1
35,35.20462997,-97.45901811,183.3,8.37,13.653,323,-0.058,1.385,9.571,1
36,35.20455274,-97.45902675,184.7,8.29,13.653,323,-0.279,0.822,9.71,1
37,35.20447891,-97.45902953,183.4,7.64,13.653,325,-0.295,1.14,9.563,1
38,35.20439867,-97.45905235,182.6,7.4,13.653,322,-0.284,1.29,9.599,1
39,35.20433283,-97.45904448,181.3,7.22,13.653,323,-0.096,1.296,9.507,1
40,35.2042733,-97.45904605,181.1,6.87,15.17,324,-0.136,1.263,9.458,1
41,35.20420952,-97.4590428,179.6,6.82,15.17,324,-0.303,1.289,9.532,1
42,35.20415331,-97.45904366,179.4,6.46,13.653,323,-0.32,1.301,9.573,1
43,35.20409952,-97.45903711,179.1,6.31,15.17,323,0.588,1.145,9.589,1
44,35.20403984,-97.45905888,189.4,6.08,13.653,323,2.132,0.879,9.597,1
45,35.20400741,-97.45909481,214.9,5.47,13.653,322,2.527,1.63,9.412,1
46,35.20398577,-97.45915097,238.8,6.17,13.653,322,1.86,2.589,9.174,1
47,35.20397447,-97.45922986,256.5,7.44,13.653,322,1.254,2.628,9.068,1
48,35.20397365,-97.45931974,265.7,8.35,13.653,323,0.523,2.688,9.187,1
49,35.20397361,-97.45942025,268.6,9.14,15.17,323,0.012,2.556,9.241,1
50,35.20397927,-97.45955121,269.6,11.09,13.653,322,-0.072,2.81,9.193,1
