time,lat,lng,bearing,spd,acc,alt,accx,accy,accz,stable
1545216815,35.20386133,-97.4203745,270.5,5.6501417,3,330,-0.298,2.773,9.734,0
1545216816,35.2038671,-97.42043734,270.4,5.9701333,3,330,-0.391,3.15,9.549,0
1545216817,35.20387019,-97.42051905,269.9,6.57,3,329,-0.628,3.639,9.573,0
1545216818,35.20387471,-97.42060119,269.1,7.52,3,329,-0.327,3.622,9.181,0
1545216819,35.20386942,-97.42069315,268.4,8.44,3,328,-0.529,3.399,9.403,0
1545216820,35.20386713,-97.42079505,268.1,9.230005,3,328,-0.638,3.366,9.146,0
1545216821,35.20387071,-97.42090559,268,9.86,3,328,-0.426,3.09,9.164,0
1545216822,35.20387518,-97.42101171,268.3,10.070402,3,327,-0.385,2.631,9.878,0
1545216823,35.20387503,-97.42112405,268.5,10.250019,3,327,-0.409,2.646,10.012,0
1545216824,35.20387364,-97.42124035,268.8,10.3100195,3,327,-0.57,2.981,9.41,0
1545216825,35.20387721,-97.42135801,269.1,10.550019,3,327,-0.453,2.876,9.345,0
1545216826,35.20387806,-97.42147692,269.2,10.790018,3,327,-0.797,2.675,9.529,0
1545216827,35.20387187,-97.42159738,269.1,10.94,3,327,-0.279,2.626,9.613,0
1545216829,35.20387294,-97.421718,269.6,11.050073,3,327,-0.86,2.492,9.505,0
1545216830,35.20387173,-97.42183817,269.7,11.050005,3,326,-0.645,2.565,9.315,0
1545216831,35.20386924,-97.42195764,269.7,11.0001135,3,327,-0.561,2.217,9.747,0
1545216832,35.20387474,-97.42207707,269.7,10.890018,3,327,-0.848,2.27,9.981,0
1545216833,35.20387767,-97.42219576,270.2,10.450809,3,327,-0.519,1.943,9.709,0
1545216834,35.2038771,-97.42231337,269.6,10.12002,3,327,-0.538,2.236,9.832,0
1545216835,35.20387682,-97.42241529,269.9,9.760046,3,327,-0.376,1.954,9.557,0
1545216836,35.20387806,-97.422519,270,9.370021,3,327,-0.737,2.269,9.57,0
1545216837,35.20387526,-97.42261654,270.5,8.97,3,327,-0.499,2.103,9.434,0
1545216838,35.20387445,-97.42270731,270.3,8.570005,3,327,-0.686,2.094,9.348,0
1545216839,35.20388161,-97.42288076,270.4,7.750006,3,329,-0.702,2.098,9.404,0
1545216840,35.20387855,-97.42295867,270.2,7.3000617,3,328,-0.848,2.512,10.127,0
1545216841,35.20388054,-97.42303774,269.3,6.87,3,329,-0.966,2.793,9.649,0
1545216842,35.2038807,-97.42311689,268.8,6.78,3,328,-0.44,2.181,9.237,0
1545216843,35.20388036,-97.42318775,269.2,6.59,3,328,-0.493,2.395,9.517,0
1545216844,35.2038847,-97.4232604,270.1,6.3,3,329,-0.411,1.527,9.854,0
1545216845,35.20388645,-97.42331776,270.7,5.03,3,329,-0.514,1.237,9.952,0
1545216846,35.20388847,-97.42335477,271.1,3.4000149,3,329,-0.542,0.393,9.772,0
1545216847,35.20388883,-97.42338638,271,2.8701568,3,330,-0.571,1.128,9.735,0
1545216848,35.20388883,-97.42338638,271,2.8701568,3,330,-0.531,2.399,9.609,0
1545216849,35.20389979,-97.42338742,0,0,3,330,-0.528,2.553,9.559,0
1545216850,35.20389979,-97.42338742,0,0,3,330,-0.528,2.585,9.546,0
1545216851,35.20389979,-97.42338742,0,0,3,330,-0.529,2.594,9.533,0
1545216852,35.20390688,-97.42337747,0,0,3,331,-0.538,2.599,9.523,0
1545216853,35.20390688,-97.42337747,0,0,3,331,-0.522,2.594,9.524,1
1545216854,35.20390688,-97.42337747,0,0,3,331,-0.53,2.596,9.551,1
1545216855,35.20390688,-97.42337747,0,0,3,331,-0.531,2.582,9.547,1
1545216856,35.20390688,-97.42337747,0,0,3,331,-0.53,2.589,9.549,1
1545216857,35.20390688,-97.42337747,0,0,3,331,-0.525,2.587,9.534,1
1545216858,35.20390688,-97.42337747,0,0,3,331,-0.524,2.59,9.532,1
1545216859,35.20390688,-97.42337747,0,0,3,331,-0.532,2.587,9.554,1
1545216861,35.20390688,-97.42337747,0,0,3,331,-0.519,2.585,9.546,1
1545216862,35.20390688,-97.42337747,0,0,3,331,-0.533,2.592,9.548,1
1545216863,35.20390688,-97.42337747,0,0,3,331,-0.529,2.588,9.533,1
1545216864,35.20390688,-97.42337747,0,0,3,331,-0.529,2.59,9.534,1
1545216865,35.20390688,-97.42337747,0,0,3,331,-0.531,2.594,9.543,1
1545216866,35.20390688,-97.42337747,0,0,3,331,-0.527,2.59,9.552,1
1545216867,35.20390688,-97.42337747,0,0,3,331,-0.516,2.592,9.561,1
1545216868,35.20390688,-97.42337747,0,0,3,331,-0.526,2.585,9.551,1
1545216869,35.20390688,-97.42337747,0,0,3,331,-0.533,2.583,9.56,1
1545216870,35.20390688,-97.42337747,0,0,3,331,-0.528,2.59,9.542,1
1545216871,35.20390688,-97.42337747,0,0,3,331,-0.526,2.584,9.537,1
1545216872,35.20390688,-97.42337747,0,0,3,331,-0.533,2.584,9.554,1
1545216873,35.20390688,-97.42337747,0,0,3,331,-0.526,2.594,9.548,1
1545216874,35.20390688,-97.42337747,0,0,3,331,-0.53,2.598,9.53,1
1545216875,35.20390688,-97.42337747,0,0,3,331,-0.525,2.593,9.535,1
1545216876,35.20390688,-97.42337747,0,0,3,331,-0.525,2.593,9.537,1
1545216877,35.20390688,-97.42337747,0,0,3,331,-0.524,2.587,9.547,1
1545216878,35.20390688,-97.42337747,0,0,3,331,-0.535,2.572,9.545,1
1545216879,35.20390688,-97.42337747,0,0,3,331,-0.532,2.574,9.537,1
1545216880,35.20390688,-97.42337747,0,0,3,331,-0.529,2.583,9.565,1
1545216881,35.20390688,-97.42337747,0,0,3,331,-0.532,2.58,9.552,1
1545216882,35.20390688,-97.42337747,0,0,3,331,-0.539,2.578,9.536,1
1545216883,35.20390688,-97.42337747,0,0,3,331,-0.531,2.582,9.554,1
1545216884,35.20390688,-97.42337747,0,0,3,331,-0.534,2.576,9.555,1
1545216885,35.20390688,-97.42337747,0,0,3,331,-0.533,2.583,9.533,1
1545216886,35.20390688,-97.42337747,0,0,3,331,-0.527,2.584,9.549,1
1545216887,35.20390688,-97.42337747,0,0,3,331,-0.529,2.578,9.55,1
1545216888,35.20390688,-97.42337747,0,0,3,331,-0.536,2.587,9.543,1
1545216889,35.20390688,-97.42337747,0,0,3,331,-0.533,2.596,9.532,1
1545216890,35.20390688,-97.42337747,0,0,3,331,-0.524,2.59,9.536,1
1545216891,35.20390688,-97.42337747,0,0,3,331,-0.535,2.592,9.544,1
1545216892,35.20390688,-97.42337747,0,0,3,331,-0.526,2.596,9.532,1
1545216893,35.20390688,-97.42337747,0,0,3,331,-0.52,2.583,9.542,1
1545216894,35.20390688,-97.42337747,0,0,3,331,-0.535,2.581,9.552,1
1545216895,35.20390688,-97.42337747,0,0,3,331,-0.535,2.588,9.539,1
1545216897,35.20390688,-97.42337747,0,0,3,331,-0.53,2.584,9.546,1
1545216898,35.20390688,-97.42337747,0,0,3,331,-0.536,2.586,9.53,1
1545216899,35.20390688,-97.42337747,0,0,3,331,-0.529,2.582,9.526,1
1545216900,35.20390688,-97.42337747,0,0,3,331,-0.523,2.575,9.559,1
1545216901,35.20390688,-97.42337747,0,0,3,331,-0.534,2.575,9.55,1
1545216902,35.20390688,-97.42337747,0,0,3,331,-0.535,2.586,9.531,1
1545216903,35.20390688,-97.42337747,0,0,3,331,-0.474,4.296,9.222,0
1545216904,35.20390688,-97.42337747,0,0,3,331,-0.455,5.695,8.911,0
1545216905,35.20391399,-97.42340991,271.8,3.151587,3,332,-0.597,5.015,8.792,0
1545216906,35.20391369,-97.42348009,271.9,5.9314246,3,332,-0.512,5.044,9.087,0
1545216907,35.20391317,-97.42357473,272.1,8.200006,3,332,-0.269,4.984,9.591,0
1545216908,35.20392943,-97.42369254,271.9,10.290005,3,332,-0.73,4.895,9.822,0
1545216909,35.20392986,-97.42382397,271.8,12.300102,3,332,-0.655,4.564,9.304,0
1545216910,35.20392855,-97.42398029,271.1,14.220507,3,332,-0.791,4.272,9.266,0
1545216911,35.20393045,-97.42434711,270.3,17.400045,3,333,-0.822,4.089,9.348,0
1545216912,35.20392832,-97.42454675,269.8,18.800095,3,332,-0.64,4.052,9.82,0
1545216913,35.20392808,-97.42476763,269.9,19.820162,3,333,-0.821,2.778,9.598,0
1545216914,35.2039287,-97.42498332,269.9,19.710062,3,332,-0.874,2.675,9.383,0
1545216915,35.20392567,-97.42520379,269.4,19.64,3,333,-0.788,2.334,9.272,0
1545216916,35.20392084,-97.42541595,268.7,19.220041,3,333,-0.603,2.325,9.266,0
1545216917,35.20391351,-97.42562054,268.9,18.93013,3,333,-0.621,2.465,9.877,0
1545216918,35.20391065,-97.42582225,269.3,18.590971,3,333,-0.745,2.508,9.75,0
1545216919,35.20391364,-97.42602556,269.6,18.350393,3,332,-0.918,2.353,8.831,0
1545216920,35.20391211,-97.42622734,269.5,18.100542,3,332,-0.612,2.42,9.735,0
1545216921,35.20391369,-97.42642958,270,17.860718,3,332,-0.732,2.394,9.635,0
1545216922,35.20391166,-97.42662205,270.5,17.590557,3,332,-0.439,2.308,10.183,0
1545216923,35.20391424,-97.42681102,271.2,17.300045,3,332,-0.917,2.28,9.219,0
1545216924,35.20391714,-97.42700164,270.7,16.970045,3,331,-0.718,2.452,9.981,0
1545216925,35.20391961,-97.4271874,270.5,16.560047,3,332,-0.801,2.429,9.682,0
1545216926,35.2039203,-97.4273658,270.2,16.160027,3,332,-0.839,2.392,9.773,0
1545216927,35.20392156,-97.42753787,269.9,15.750079,3,332,-0.819,2.397,9.763,0
1545216928,35.20392373,-97.42770837,269.7,15.34003,3,332,-0.735,2.426,9.751,0
1545216929,35.20392199,-97.42787301,269.7,14.950213,3,332,-0.817,2.348,9.371,0
1545216930,35.20392374,-97.42803787,269.7,14.540086,3,332,-0.643,2.387,9.529,0
1545216931,35.20392227,-97.42819748,269.8,14.110031,3,332,-0.574,2.313,9.903,0
1545216932,35.20392168,-97.42834586,269.7,13.720058,3,332,-0.661,2.34,9.56,0
1545216933,35.20391788,-97.42849367,269.8,13.310035,3,333,-0.453,2.62,9.44,0
1545216934,35.20392067,-97.42863867,270,13.050015,3,332,-0.68,3.525,9.247,0
1545216935,35.20392329,-97.42878478,270.5,13.6519375,3,332,-0.714,3.568,9.652,0
1545216936,35.20392421,-97.42894427,270.1,14.410125,3,332,-0.697,3.347,9.301,0
1545216938,35.20392843,-97.42911329,270.3,15.130119,3,332,-0.691,3.259,9.265,0
1545216939,35.20393078,-97.42928099,270.3,15.8800125,3,332,-0.562,2.617,9.43,0
1545216940,35.20392783,-97.42945993,270.1,16.22,3,332,-0.497,2.254,9.297,0
1545216941,35.20392972,-97.42963609,270.7,15.990801,3,332,-0.653,2.056,8.999,0
1545216942,35.20393301,-97.42981065,270.7,15.900113,3,331,-0.715,2.123,9.096,0
1545216943,35.20393558,-97.42998396,270.3,15.830029,4,331,-0.796,2.405,10.097,0
1545216944,35.20393988,-97.43014712,271,15.743891,3,330,-0.845,2.236,9.191,0
1545216945,35.20393749,-97.4303192,270.7,15.760813,4,330,-0.618,2.277,9.855,0
1545216946,35.20393543,-97.43049699,270.3,15.820455,4,330,-0.995,0.673,9.811,0
1545216947,35.20392889,-97.43065884,269.8,15.080478,4,329,-0.815,1.194,9.358,0
1545216948,35.20392158,-97.4308039,268.9,13.220306,4,329,-0.642,2.024,9.233,0
1545216949,35.20392545,-97.43092629,270.2,12.465793,3,327,-0.942,1.696,9.337,0
1545216950,35.20392473,-97.43105843,269.7,12.471448,3,326,-0.302,1.111,9.571,0
1545216951,35.20392305,-97.43118499,268.8,11.40053,3,326,1.664,1.7,9.301,0
1545216952,35.20392971,-97.43129268,272.8,10.130005,3,325,2.081,2.882,9.377,0
1545216953,35.20397166,-97.43139593,288.7,9.741663,3,324,1.234,3.884,9.371,0
1545216954,35.20409589,-97.43158704,311.8,11.620155,3,324,0.656,4.058,9.191,0
1545216955,35.20417983,-97.43168962,315.2,12.90076,3,325,-0.035,3.981,9.47,0
1545216956,35.20427757,-97.4317952,316.4,14.080128,3,324,-0.208,3.887,9.549,0
1545216957,35.20438873,-97.43190421,317.4,15.100401,3,323,-0.109,3.612,9.394,0
1545216958,35.20450097,-97.43201438,318.8,15.880617,3,323,0.101,3.26,10.094,0
